'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,-46.500,-86.000,-109.000,-45.000
0.001,-47.500,-86.500,-109.500,-44.500
0.002,-49.500,-87.500,-110.500,-44.500
0.003,-52.000,-88.500,-111.500,-44.500
0.004,-54.500,-90.000,-112.000,-44.500
0.005,-57.500,-91.000,-112.000,-44.500
0.006,-60.000,-91.500,-111.500,-44.000
0.007,-62.000,-92.000,-111.000,-44.000
0.008,-63.500,-92.000,-110.500,-44.500
0.009,-63.500,-92.000,-110.000,-45.000
0.010,-63.000,-92.000,-110.000,-46.000
0.011,-61.500,-92.500,-110.000,-47.000
0.012,-59.500,-93.000,-110.500,-48.000
0.013,-57.500,-93.000,-111.000,-48.500
0.014,-55.500,-93.000,-111.500,-49.000
0.015,-53.500,-93.000,-112.000,-49.000
0.016,-52.500,-92.500,-112.000,-49.000
0.017,-51.500,-92.500,-112.500,-49.000
0.018,-51.000,-92.500,-112.500,-48.500
0.019,-51.000,-92.500,-113.500,-48.500
0.020,-51.500,-92.500,-114.000,-48.000
0.021,-52.000,-92.500,-114.000,-47.500
0.022,-53.000,-91.500,-113.500,-46.500
0.023,-53.500,-90.500,-112.000,-45.000
0.024,-54.000,-89.500,-110.000,-43.000
0.025,-54.500,-88.000,-107.500,-41.000
0.026,-55.500,-87.000,-105.500,-39.500
0.027,-55.500,-86.000,-104.000,-39.000
0.028,-55.500,-85.500,-103.500,-39.000
0.029,-55.000,-85.500,-104.000,-40.000
0.030,-54.500,-86.000,-105.000,-41.000
0.031,-53.500,-86.500,-106.000,-42.500
0.032,-52.000,-87.000,-108.000,-44.000
0.033,-50.500,-88.000,-109.000,-45.000
0.034,-49.000,-88.500,-110.000,-45.500
0.035,-47.500,-88.500,-110.500,-45.500
0.036,-46.500,-88.500,-110.500,-45.000
0.037,-46.000,-88.500,-110.000,-44.500
0.038,-45.500,-88.000,-109.500,-43.500
0.039,-45.500,-87.500,-108.500,-42.500
0.040,-46.000,-87.000,-107.500,-41.500
0.041,-46.000,-86.000,-105.500,-40.000
0.042,-46.500,-85.000,-104.000,-38.500
0.043,-47.000,-83.000,-101.500,-37.000
0.044,-47.500,-81.500,-99.500,-35.000
0.045,-49.000,-80.500,-97.500,-34.000
0.046,-50.500,-79.500,-96.500,-33.000
0.047,-52.500,-79.500,-96.000,-33.000
0.048,-53.500,-80.000,-96.500,-33.000
0.049,-54.000,-80.500,-97.500,-34.000
0.050,-54.000,-81.500,-98.500,-35.000
0.051,-53.500,-82.500,-100.500,-37.000
0.052,-52.500,-84.000,-102.500,-38.500
0.053,-51.000,-85.000,-104.000,-40.000
0.054,-49.000,-86.000,-105.500,-41.000
0.055,-47.500,-86.000,-106.500,-41.000
0.056,-46.000,-86.500,-107.000,-41.000
0.057,-45.000,-86.500,-107.500,-40.500
0.058,-44.000,-86.500,-107.500,-40.000
0.059,-44.000,-86.000,-107.000,-39.500
0.060,-43.500,-85.500,-106.000,-38.500
0.061,-43.500,-84.500,-105.000,-37.500
0.062,-43.500,-84.000,-103.500,-36.000
0.063,-44.500,-83.500,-102.500,-35.000
0.064,-46.000,-84.000,-102.000,-34.000
0.065,-48.000,-84.500,-102.500,-34.000
0.066,-50.500,-85.500,-103.000,-34.500
0.067,-53.000,-87.000,-104.500,-36.000
0.068,-55.000,-88.000,-106.500,-38.500
0.069,-56.500,-89.500,-108.500,-41.000
0.070,-57.000,-90.500,-110.500,-44.000
0.071,-57.000,-92.000,-112.500,-46.500
0.072,-56.000,-93.000,-113.500,-48.000
0.073,-55.000,-93.000,-113.500,-48.500
0.074,-53.000,-92.500,-113.000,-47.500
0.075,-51.500,-91.000,-111.000,-45.500
0.076,-49.500,-89.000,-109.000,-43.000
0.077,-47.500,-86.000,-106.000,-39.500
0.078,-45.500,-83.000,-103.000,-36.000
0.079,-43.500,-80.000,-99.500,-32.000
0.080,-42.500,-77.500,-97.000,-28.500
0.081,-41.500,-76.000,-95.000,-25.500
0.082,-42.000,-75.000,-94.000,-23.500
0.083,-43.500,-75.500,-94.500,-23.000
0.084,-47.000,-77.500,-96.000,-25.000
0.085,-51.000,-80.500,-99.500,-28.500
0.086,-56.000,-85.000,-104.000,-33.000
0.087,-60.000,-89.000,-108.500,-38.000
0.088,-62.500,-92.500,-112.500,-42.500
0.089,-63.500,-95.000,-115.500,-46.000
0.090,-63.000,-96.500,-118.000,-49.000
0.091,-61.500,-97.500,-120.000,-51.500
0.092,-59.500,-98.500,-121.500,-53.000
0.093,-57.500,-98.500,-122.500,-54.000
0.094,-55.000,-98.500,-123.000,-54.000
0.095,-53.500,-98.000,-123.000,-54.000
0.096,-52.000,-97.000,-122.000,-53.500
0.097,-50.500,-95.500,-121.000,-52.500
0.098,-49.000,-93.500,-118.500,-51.000
0.099,-47.000,-90.500,-115.000,-48.000
0.100,-44.000,-86.500,-110.500,-44.000
0.101,-41.500,-82.000,-105.500,-39.500
0.102,-39.000,-77.500,-100.500,-34.000
0.103,-37.500,-74.000,-96.000,-29.500
0.104,-37.000,-72.000,-93.000,-26.000
0.105,-38.500,-71.000,-91.500,-24.500
0.106,-40.000,-71.000,-91.000,-24.500
0.107,-42.500,-71.500,-91.500,-26.000
0.108,-44.500,-73.000,-93.000,-28.500
0.109,-46.000,-75.000,-95.000,-31.500
0.110,-46.500,-77.000,-97.500,-34.500
0.111,-46.500,-79.000,-100.500,-37.000
0.112,-46.000,-80.000,-102.500,-39.000
0.113,-45.000,-81.000,-104.000,-40.500
0.114,-44.000,-81.500,-105.000,-40.500
0.115,-42.500,-81.500,-105.500,-40.500
0.116,-41.500,-81.000,-106.000,-40.000
0.117,-41.000,-81.000,-107.000,-39.500
0.118,-40.500,-81.500,-108.000,-38.500
0.119,-40.500,-81.500,-109.000,-37.500
0.120,-40.500,-81.000,-109.000,-36.500
0.121,-41.000,-80.500,-108.500,-35.500
0.122,-41.500,-80.000,-107.500,-34.500
0.123,-42.000,-79.000,-106.000,-34.000
0.124,-43.000,-78.000,-104.000,-33.000
0.125,-44.500,-77.000,-101.500,-32.500
0.126,-46.000,-76.500,-99.500,-32.000
0.127,-47.500,-76.500,-98.000,-32.000
0.128,-49.000,-77.000,-98.000,-33.000
0.129,-49.500,-78.000,-99.000,-34.500
0.130,-50.000,-79.500,-100.500,-37.000
0.131,-50.000,-81.500,-103.000,-39.500
0.132,-49.500,-83.000,-105.500,-42.000
0.133,-48.500,-84.500,-107.500,-43.500
0.134,-47.000,-84.500,-108.000,-44.500
0.135,-45.000,-83.500,-108.000,-44.500
0.136,-43.000,-82.500,-107.500,-44.000
0.137,-41.500,-81.000,-106.500,-43.000
0.138,-40.000,-79.500,-105.000,-41.500
0.139,-38.500,-78.000,-104.000,-40.000
0.140,-37.500,-76.500,-102.500,-38.500
0.141,-37.000,-75.500,-101.500,-36.500
0.142,-37.000,-74.500,-100.000,-35.000
0.143,-38.000,-74.500,-99.000,-33.500
0.144,-40.000,-74.000,-98.000,-32.000
0.145,-42.000,-74.000,-97.500,-30.500
0.146,-44.000,-74.000,-97.000,-29.000
0.147,-46.000,-74.500,-97.000,-28.500
0.148,-47.000,-75.500,-98.000,-28.500
0.149,-48.000,-76.500,-99.500,-29.500
0.150,-49.000,-78.000,-101.500,-31.500
0.151,-49.000,-80.000,-104.000,-35.000
0.152,-49.500,-82.000,-107.500,-39.000
0.153,-49.500,-84.500,-110.500,-43.000
0.154,-50.000,-86.000,-113.500,-46.500
0.155,-50.000,-87.500,-116.000,-50.000
0.156,-50.500,-89.000,-117.500,-52.500
0.157,-51.000,-89.500,-119.000,-54.500
0.158,-51.000,-90.000,-119.500,-55.500
0.159,-51.000,-90.500,-119.500,-55.000
0.160,-51.000,-90.000,-118.500,-53.500
0.161,-50.500,-89.000,-117.500,-51.500
0.162,-50.000,-88.000,-115.500,-48.500
0.163,-50.500,-87.000,-114.000,-45.500
0.164,-51.000,-86.000,-112.000,-43.000
0.165,-52.500,-85.500,-110.500,-41.000
0.166,-54.000,-85.500,-109.500,-39.500
0.167,-55.500,-85.500,-109.000,-38.500
0.168,-56.500,-86.000,-109.000,-38.500
0.169,-56.500,-86.500,-109.500,-39.000
0.170,-56.000,-86.500,-109.000,-39.000
0.171,-54.500,-86.000,-108.500,-38.500
0.172,-52.000,-85.000,-107.500,-36.500
0.173,-49.000,-83.000,-104.500,-33.000
0.174,-46.000,-80.500,-101.500,-28.000
0.175,-43.000,-78.000,-97.500,-23.000
0.176,-40.000,-75.000,-93.500,-17.500
0.177,-38.000,-72.000,-89.500,-12.500
0.178,-36.000,-69.500,-85.500,-7.500
0.179,-34.500,-66.500,-82.000,-3.000
0.180,-32.500,-64.000,-78.000,2.000
0.181,-31.500,-61.000,-74.500,6.500
0.182,-30.000,-58.000,-71.000,11.000
0.183,-30.000,-55.500,-68.000,15.000
0.184,-30.500,-54.000,-65.500,18.000
0.185,-32.000,-53.000,-64.500,20.000
0.186,-34.500,-53.000,-64.000,21.000
0.187,-37.000,-54.000,-65.000,20.500
0.188,-39.500,-55.500,-67.000,19.000
0.189,-41.000,-58.000,-70.500,15.500
0.190,-42.500,-60.500,-74.500,11.000
0.191,-42.500,-63.000,-79.500,5.000
0.192,-42.000,-65.500,-84.000,-0.500
0.193,-40.500,-67.500,-88.000,-6.500
0.194,-39.000,-69.500,-91.500,-12.000
0.195,-38.000,-71.000,-94.500,-16.500
0.196,-36.500,-72.500,-96.500,-21.000
0.197,-36.000,-73.500,-98.500,-24.500
0.198,-35.500,-74.500,-100.000,-27.500
0.199,-35.500,-75.000,-101.000,-29.500
0.200,-35.500,-75.500,-101.500,-31.000
0.201,-35.500,-75.000,-101.500,-32.000
0.202,-35.500,-74.000,-100.500,-32.500
0.203,-36.000,-73.000,-99.500,-32.000
0.204,-37.000,-71.500,-98.000,-30.500
0.205,-38.500,-71.000,-97.000,-29.000
0.206,-39.500,-70.000,-96.000,-27.500
0.207,-41.000,-70.000,-95.500,-26.000
0.208,-42.000,-70.500,-96.000,-25.500
0.209,-42.500,-71.000,-96.500,-26.000
0.210,-43.000,-72.000,-98.000,-28.000
0.211,-42.500,-73.000,-99.500,-30.500
0.212,-42.000,-74.000,-101.500,-33.000
0.213,-41.500,-75.500,-103.500,-35.500
0.214,-40.500,-76.500,-105.500,-37.500
0.215,-39.500,-77.500,-107.000,-39.000
0.216,-39.000,-78.000,-108.000,-40.000
0.217,-38.500,-78.000,-108.000,-40.000
0.218,-38.000,-77.500,-108.000,-40.000
0.219,-37.500,-76.500,-107.500,-39.500
0.220,-37.500,-76.000,-107.000,-39.000
