'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,-2.000,-66.500,7.000,-44.000
0.001,-1.500,-67.000,6.500,-44.000
0.002,-1.500,-67.000,5.500,-44.000
0.003,-1.500,-66.500,4.000,-44.000
0.004,-2.000,-66.500,1.500,-44.000
0.005,-2.000,-66.500,-2.000,-43.500
0.006,-2.000,-66.500,-5.500,-43.500
0.007,-1.500,-66.000,-8.000,-43.000
0.008,-1.500,-66.000,-9.500,-43.000
0.009,-1.500,-66.000,-11.000,-42.500
0.010,-1.500,-65.500,-12.000,-42.000
0.011,-2.000,-65.500,-12.500,-42.000
0.012,-2.000,-65.500,-11.000,-42.000
0.013,-2.000,-65.500,-7.500,-42.500
0.014,-2.000,-65.000,-4.500,-42.500
0.015,-2.000,-65.000,-2.500,-42.500
0.016,-2.000,-64.500,-3.000,-42.500
0.017,-2.000,-64.500,-3.000,-42.500
0.018,-1.500,-64.500,-3.000,-42.500
0.019,-1.500,-64.500,-2.000,-42.500
0.020,-1.500,-64.500,0.000,-42.500
0.021,-2.000,-64.000,2.500,-43.000
0.022,-2.000,-64.000,4.500,-43.000
0.023,-1.500,-64.000,5.500,-43.000
0.024,-1.500,-64.500,5.500,-43.000
0.025,-1.500,-64.500,5.000,-43.500
0.026,-1.500,-64.500,4.500,-43.500
0.027,-1.000,-64.500,4.000,-43.500
0.028,-1.000,-64.500,4.000,-43.500
0.029,-1.000,-64.500,5.000,-43.500
0.030,-1.500,-64.000,6.000,-43.500
0.031,-1.500,-64.000,6.500,-43.500
0.032,-1.500,-64.000,5.500,-43.000
0.033,-1.500,-64.000,3.500,-43.000
0.034,-1.500,-64.000,1.500,-43.000
0.035,-1.500,-64.000,1.000,-43.000
0.036,-1.500,-64.000,1.000,-43.000
0.037,-1.000,-64.000,2.500,-43.000
0.038,-1.000,-64.500,4.000,-43.000
0.039,-1.000,-64.500,5.000,-43.500
0.040,-1.000,-64.500,5.000,-43.500
0.041,-1.000,-64.500,4.500,-43.500
0.042,-1.500,-64.500,4.000,-43.500
0.043,-1.000,-64.500,3.000,-43.000
0.044,-1.500,-64.500,2.000,-42.500
0.045,-1.500,-64.000,-0.500,-42.000
0.046,-1.500,-64.000,-2.500,-41.500
0.047,-1.500,-63.500,-5.000,-41.000
0.048,-2.000,-63.500,-7.500,-40.500
0.049,-2.000,-63.000,-9.500,-40.500
0.050,-2.000,-63.500,-10.500,-40.500
0.051,-2.000,-63.500,-10.000,-40.500
0.052,-2.000,-63.500,-8.500,-40.500
0.053,-2.000,-63.000,-6.000,-40.000
0.054,-2.000,-63.000,-4.000,-40.000
0.055,-2.000,-62.500,-2.000,-39.500
0.056,-2.000,-62.000,-0.500,-39.000
0.057,-2.000,-61.500,1.000,-39.000
0.058,-2.000,-61.500,1.500,-39.000
0.059,-2.000,-61.500,1.000,-39.000
0.060,-2.000,-61.500,-0.500,-39.000
0.061,-1.500,-62.000,-1.500,-39.000
0.062,-1.500,-62.000,-2.500,-39.000
0.063,-1.500,-62.500,-2.500,-39.000
0.064,-1.500,-62.500,-2.500,-39.000
0.065,-1.500,-63.000,-3.500,-39.000
0.066,-1.500,-63.500,-3.500,-39.000
0.067,-1.500,-63.500,-2.500,-39.500
0.068,-1.500,-64.000,-0.500,-40.000
0.069,-1.000,-64.000,1.500,-40.500
0.070,-1.000,-64.000,2.500,-41.000
0.071,-1.000,-63.500,2.500,-41.500
0.072,-1.000,-63.500,2.500,-41.500
0.073,-1.500,-63.000,3.000,-41.500
0.074,-1.500,-63.000,4.000,-41.500
0.075,-1.500,-63.000,5.000,-41.500
0.076,-1.500,-62.500,6.000,-41.500
0.077,-1.500,-62.500,7.000,-41.500
0.078,-1.500,-62.500,7.500,-41.500
0.079,-1.500,-62.500,7.500,-41.500
0.080,-1.000,-62.500,7.000,-41.500
0.081,-1.500,-62.500,6.000,-41.500
0.082,-1.500,-63.000,5.000,-41.500
0.083,-1.500,-63.000,4.000,-42.000
0.084,-1.500,-63.000,2.000,-41.500
0.085,-1.500,-63.000,-0.500,-41.500
0.086,-1.500,-62.500,-2.000,-40.500
0.087,-1.000,-62.000,-2.500,-40.000
0.088,-1.000,-62.000,-3.500,-39.500
0.089,-1.500,-62.000,-4.500,-39.000
0.090,-1.500,-61.500,-6.500,-38.500
0.091,-1.500,-61.500,-9.500,-38.500
0.092,-1.500,-61.500,-12.000,-39.000
0.093,-2.000,-62.000,-14.500,-39.000
0.094,-2.000,-62.000,-15.500,-40.000
0.095,-2.000,-62.000,-15.500,-40.500
0.096,-2.000,-62.000,-14.000,-41.000
0.097,-1.500,-61.500,-12.000,-41.000
0.098,-1.500,-61.500,-9.500,-41.000
0.099,-1.500,-61.500,-7.500,-40.500
0.100,-1.500,-61.000,-6.500,-40.500
0.101,-1.500,-61.000,-6.500,-40.000
0.102,-1.500,-60.500,-7.500,-40.000
0.103,-1.500,-60.500,-8.500,-39.500
0.104,-1.500,-60.000,-9.500,-39.000
0.105,-1.500,-60.500,-9.000,-39.000
0.106,-1.500,-60.500,-8.000,-39.000
0.107,-1.500,-60.500,-5.500,-39.500
