'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,-2.500,3.000,-0.500,2.500
0.001,-22.500,23.500,-6.000,18.500
0.002,-27.000,25.500,-8.500,19.500
0.003,-31.000,24.500,-12.500,17.000
0.004,-35.000,21.000,-17.500,12.500
0.005,-39.000,16.000,-23.000,7.000
0.006,-43.000,11.000,-28.500,1.000
0.007,-46.500,7.000,-33.500,-4.000
0.008,-49.000,4.000,-37.000,-7.500
0.009,-50.000,2.000,-39.000,-9.500
0.010,-50.500,1.500,-39.500,-10.000
0.011,-49.500,2.000,-39.000,-9.500
0.012,-48.500,3.000,-38.000,-8.500
0.013,-47.500,4.500,-36.500,-7.000
0.014,-46.000,6.000,-35.000,-5.500
0.015,-45.000,7.500,-33.000,-3.500
0.016,-43.500,9.000,-30.500,-1.000
0.017,-42.500,11.000,-28.000,2.000
0.018,-41.000,13.000,-25.000,5.000
0.019,-39.500,15.500,-22.000,8.000
0.020,-38.500,17.000,-20.000,10.500
0.021,-38.500,17.000,-19.500,11.000
0.022,-39.500,16.000,-20.500,10.000
0.023,-42.000,13.000,-23.500,6.500
0.024,-45.000,9.000,-28.000,2.000
0.025,-49.000,4.500,-34.000,-4.000
0.026,-52.500,-0.500,-39.500,-10.000
0.027,-55.500,-4.500,-44.000,-14.500
0.028,-57.500,-7.000,-47.000,-17.500
0.029,-58.500,-8.000,-48.500,-19.000
0.030,-58.500,-8.500,-49.000,-19.500
0.031,-58.000,-8.000,-48.500,-19.000
0.032,-57.000,-7.000,-47.500,-18.500
0.033,-56.000,-6.000,-46.000,-17.000
0.034,-54.500,-4.500,-44.500,-15.000
0.035,-53.000,-2.500,-42.000,-13.000
0.036,-51.000,-0.500,-39.000,-10.000
0.037,-49.000,2.500,-35.500,-6.000
0.038,-47.000,5.000,-32.000,-2.000
0.039,-45.000,8.000,-28.500,1.500
0.040,-44.000,10.000,-26.000,4.500
0.041,-43.500,10.500,-25.000,5.500
0.042,-45.000,9.500,-26.000,4.500
0.043,-47.500,7.000,-29.000,1.500
0.044,-50.500,3.000,-33.000,-3.000
0.045,-54.000,-1.000,-37.500,-8.000
0.046,-57.000,-5.000,-42.000,-12.500
0.047,-59.000,-8.000,-46.000,-16.500
0.048,-60.000,-10.000,-48.000,-18.500
0.049,-60.500,-11.000,-49.000,-19.500
0.050,-60.500,-10.500,-49.000,-19.500
0.051,-60.000,-10.000,-48.500,-19.000
0.052,-59.000,-9.500,-47.500,-18.000
0.053,-58.000,-8.500,-46.500,-16.500
0.054,-57.000,-7.000,-45.000,-15.000
0.055,-56.000,-6.000,-43.000,-13.500
0.056,-55.000,-4.000,-41.000,-11.000
0.057,-53.000,-2.000,-38.500,-8.500
0.058,-51.500,0.500,-35.500,-5.000
0.059,-50.000,2.500,-33.000,-2.500
0.060,-49.500,3.500,-31.500,-1.000
0.061,-50.000,3.000,-31.500,-1.000
0.062,-52.000,1.000,-33.500,-2.500
0.063,-55.000,-2.500,-37.000,-6.000
0.064,-58.500,-7.000,-41.500,-11.000
0.065,-62.500,-12.000,-47.000,-17.000
0.066,-66.500,-17.000,-52.500,-22.500
0.067,-70.000,-21.500,-57.000,-27.000
0.068,-72.000,-24.000,-60.000,-30.000
0.069,-73.000,-25.500,-61.500,-31.500
0.070,-73.500,-26.000,-62.000,-31.500
0.071,-73.000,-25.500,-61.500,-31.000
0.072,-72.500,-25.000,-61.000,-29.500
0.073,-72.000,-24.000,-59.500,-28.000
0.074,-71.000,-23.000,-58.000,-26.000
0.075,-70.000,-21.000,-56.000,-23.500
0.076,-68.500,-19.000,-53.500,-20.000
0.077,-66.500,-16.500,-49.500,-16.000
0.078,-64.500,-13.000,-45.500,-11.000
0.079,-62.000,-10.000,-41.500,-5.500
0.080,-60.500,-7.000,-37.500,-1.000
0.081,-59.500,-5.500,-35.000,2.000
0.082,-59.500,-5.000,-34.500,3.500
0.083,-60.000,-6.000,-35.000,3.000
0.084,-61.500,-7.500,-37.000,1.500
0.085,-63.000,-9.500,-39.500,-0.500
0.086,-63.500,-10.500,-41.000,-2.000
0.087,-62.500,-10.500,-41.000,-2.000
0.088,-60.500,-9.000,-40.000,0.000
0.089,-57.500,-6.500,-37.000,3.000
0.090,-54.500,-3.500,-34.000,6.500
0.091,-51.500,-0.500,-30.500,10.000
0.092,-48.500,2.000,-27.500,13.000
0.093,-46.500,4.500,-24.500,16.000
0.094,-44.000,7.500,-21.500,19.000
0.095,-41.500,10.500,-18.000,22.500
0.096,-38.500,14.000,-14.000,26.000
0.097,-34.500,18.000,-10.000,30.000
0.098,-30.500,22.500,-5.000,34.500
0.099,-26.500,27.000,-0.500,38.500
0.100,-23.000,31.000,3.000,40.500
0.101,-21.000,33.000,5.000,41.500
0.102,-20.000,33.500,4.500,40.000
0.103,-20.500,32.500,2.500,36.500
0.104,-22.000,29.500,-1.500,31.500
0.105,-24.500,25.500,-6.500,25.000
0.106,-27.500,21.000,-12.000,18.500
0.107,-30.500,17.000,-17.000,12.500
0.108,-33.000,14.000,-20.500,8.000
0.109,-34.500,12.000,-23.000,5.000
0.110,-35.000,11.000,-24.500,3.500
0.111,-35.000,10.500,-25.000,3.000
0.112,-34.500,11.000,-24.500,3.500
0.113,-33.500,12.000,-23.500,5.000
0.114,-32.500,13.500,-21.500,6.500
0.115,-31.000,15.500,-19.500,9.000
0.116,-29.000,18.000,-17.000,12.000
0.117,-27.000,20.500,-13.500,15.500
0.118,-25.000,23.000,-10.000,19.500
0.119,-22.500,26.000,-6.500,23.500
0.120,-21.500,27.500,-4.000,26.000
0.121,-21.500,28.000,-3.500,27.000
0.122,-23.000,26.500,-5.000,25.500
0.123,-26.000,23.000,-8.500,21.500
0.124,-30.500,18.500,-14.000,16.000
0.125,-35.000,13.000,-20.000,9.500
0.126,-40.000,7.500,-26.500,3.500
0.127,-43.500,3.000,-31.500,-2.000
0.128,-46.000,-0.500,-35.500,-6.000
0.129,-47.500,-2.500,-37.500,-8.500
0.130,-48.500,-3.500,-38.500,-9.500
0.131,-48.500,-3.500,-39.000,-10.000
0.132,-48.000,-3.000,-38.500,-9.500
0.133,-47.000,-2.000,-37.000,-8.500
0.134,-46.000,-0.500,-35.500,-7.000
0.135,-44.500,1.500,-34.000,-4.500
0.136,-42.500,3.500,-31.500,-2.000
0.137,-41.000,6.000,-28.500,1.500
0.138,-38.500,8.500,-25.000,5.500
0.139,-36.500,11.500,-21.500,9.000
0.140,-35.000,13.000,-19.000,12.000
0.141,-34.500,13.500,-17.500,13.000
0.142,-35.500,12.500,-18.500,12.500
0.143,-37.500,10.000,-21.000,9.500
0.144,-41.000,6.500,-25.000,5.500
0.145,-44.500,2.500,-30.000,0.000
0.146,-48.000,-2.000,-35.000,-5.500
0.147,-51.000,-5.500,-39.500,-9.500
0.148,-52.500,-7.500,-42.000,-12.500
0.149,-53.000,-8.500,-43.500,-13.500
0.150,-52.500,-8.500,-44.000,-14.000
0.151,-51.500,-8.000,-43.000,-13.000
0.152,-50.500,-6.500,-42.000,-12.000
0.153,-49.000,-5.000,-40.000,-10.000
0.154,-48.000,-3.000,-38.500,-8.000
0.155,-46.500,-1.500,-36.500,-6.000
0.156,-45.000,1.000,-34.000,-3.500
0.157,-43.000,3.000,-31.000,-0.500
0.158,-41.500,5.500,-28.000,3.000
0.159,-39.500,7.500,-25.000,6.000
0.160,-39.000,8.500,-23.000,8.000
0.161,-39.000,8.500,-22.500,8.500
0.162,-40.500,7.000,-24.000,6.500
0.163,-43.500,4.500,-27.000,3.500
0.164,-46.500,0.500,-31.500,-1.500
0.165,-50.500,-4.500,-37.000,-7.000
0.166,-54.000,-9.000,-42.500,-12.000
0.167,-57.000,-12.500,-46.500,-16.500
0.168,-59.000,-15.500,-49.500,-19.500
0.169,-60.000,-16.500,-51.000,-21.500
0.170,-60.000,-17.000,-51.500,-22.000
0.171,-59.500,-16.500,-51.000,-21.000
0.172,-58.000,-15.000,-49.500,-20.000
0.173,-56.000,-13.000,-47.500,-17.500
0.174,-54.000,-10.500,-44.500,-14.500
0.175,-51.000,-7.500,-41.500,-11.500
0.176,-48.000,-4.000,-37.500,-7.500
0.177,-45.000,0.000,-33.000,-3.000
0.178,-41.500,4.000,-28.500,2.500
0.179,-38.500,8.000,-24.000,7.000
0.180,-36.500,10.500,-20.500,10.500
0.181,-35.500,12.000,-18.500,12.500
0.182,-35.500,11.500,-19.000,12.000
0.183,-37.000,9.500,-20.500,10.000
0.184,-39.500,6.500,-24.000,6.500
0.185,-42.500,3.000,-28.500,1.500
0.186,-45.000,-1.000,-33.000,-3.000
0.187,-47.500,-4.500,-37.000,-7.000
0.188,-49.000,-6.500,-39.500,-10.000
0.189,-49.000,-7.500,-40.500,-11.000
0.190,-48.500,-7.000,-40.500,-11.000
0.191,-47.500,-6.000,-39.500,-10.000
0.192,-46.000,-4.500,-38.000,-8.000
0.193,-44.000,-2.500,-35.500,-6.000
0.194,-42.000,0.000,-33.000,-3.000
0.195,-39.500,2.500,-30.000,0.500
0.196,-37.000,6.000,-26.500,4.000
0.197,-34.000,9.500,-22.500,8.500
0.198,-31.000,13.000,-18.000,13.000
0.199,-28.500,16.500,-14.000,17.500
0.200,-26.500,19.000,-11.000,20.500
0.201,-26.000,20.500,-9.500,22.500
0.202,-26.500,20.000,-9.500,21.500
0.203,-28.000,18.000,-12.000,19.500
0.204,-30.500,15.000,-15.500,15.500
0.205,-33.000,11.000,-19.500,11.000
0.206,-36.000,7.000,-24.500,6.000
0.207,-38.000,4.000,-28.000,2.500
0.208,-39.500,2.500,-30.500,0.000
0.209,-40.000,1.500,-32.000,-1.000
0.210,-39.500,1.500,-32.000,-1.000
0.211,-38.500,2.500,-31.000,0.500
0.212,-37.000,4.500,-29.000,2.500
0.213,-34.500,7.000,-26.500,5.000
0.214,-32.000,9.500,-23.000,8.500
0.215,-29.000,13.000,-19.500,12.500
0.216,-25.500,16.500,-15.000,17.000
0.217,-22.500,20.500,-10.500,21.500
0.218,-19.500,24.000,-6.500,26.000
0.219,-17.500,27.000,-2.500,30.000
0.220,-16.000,29.000,0.500,33.000
0.221,-16.000,29.500,1.000,34.000
0.222,-17.000,28.000,0.000,32.500
0.223,-19.500,25.500,-3.500,29.500
0.224,-23.000,21.500,-8.000,25.000
0.225,-26.500,17.000,-13.000,19.500
0.226,-30.000,12.500,-18.000,14.500
0.227,-32.500,9.000,-22.000,10.500
0.228,-34.000,6.500,-25.000,7.500
0.229,-35.000,5.500,-26.500,6.000
0.230,-35.000,5.000,-27.000,5.000
0.231,-34.500,5.000,-27.000,5.500
0.232,-34.000,5.500,-26.000,6.000
0.233,-33.000,6.500,-25.000,7.500
0.234,-32.000,8.000,-23.000,9.500
0.235,-30.000,10.500,-20.500,12.000
0.236,-28.000,13.500,-17.000,15.500
0.237,-25.500,16.500,-13.000,19.500
0.238,-22.500,20.500,-8.500,24.500
0.239,-19.500,24.000,-4.500,29.000
0.240,-17.500,27.000,-1.000,32.500
0.241,-16.500,28.000,0.500,34.000
0.242,-17.500,27.500,-0.500,33.000
0.243,-19.500,25.000,-3.000,30.000
0.244,-22.500,21.500,-7.000,26.000
0.245,-25.500,17.500,-12.000,21.000
0.246,-29.000,13.500,-16.500,16.000
0.247,-31.000,10.500,-20.000,12.500
0.248,-32.500,8.500,-22.500,10.000
0.249,-33.000,8.000,-23.500,8.500
0.250,-32.500,8.500,-23.500,8.500
0.251,-32.000,9.000,-23.000,9.000
0.252,-30.500,10.000,-21.500,10.500
0.253,-29.000,11.500,-20.000,12.000
0.254,-27.500,13.000,-18.000,14.000
0.255,-25.500,15.000,-15.000,17.000
0.256,-23.000,17.500,-11.500,20.500
0.257,-20.000,21.000,-7.500,24.500
0.258,-16.500,25.000,-2.500,29.500
0.259,-13.500,29.000,2.500,34.500
0.260,-11.000,32.000,6.000,38.500
0.261,-10.000,34.000,8.500,40.500
0.262,-10.500,33.500,8.500,40.500
0.263,-12.000,31.500,6.500,38.000
0.264,-14.500,28.500,3.000,34.500
0.265,-18.000,24.500,-1.500,30.000
0.266,-20.500,20.500,-6.000,26.000
0.267,-23.000,17.500,-9.500,22.000
0.268,-24.000,16.000,-12.000,20.000
0.269,-24.500,15.000,-13.000,19.000
0.270,-24.000,15.000,-13.000,18.500
0.271,-23.000,15.500,-12.500,19.000
0.272,-22.000,16.500,-11.500,20.500
0.273,-21.000,17.500,-10.000,21.500
0.274,-19.500,19.000,-8.500,23.500
0.275,-18.000,20.500,-6.500,25.500
0.276,-16.500,22.500,-4.500,27.500
0.277,-14.500,25.000,-2.000,30.500
0.278,-13.000,27.000,1.000,33.000
0.279,-11.500,29.000,3.000,35.000
0.280,-11.000,30.000,4.500,36.000
0.281,-11.500,29.500,4.500,36.000
0.282,-12.500,28.500,3.500,34.500
0.283,-14.500,26.000,1.000,32.000
0.284,-17.500,23.000,-2.500,28.500
0.285,-20.500,19.500,-6.500,24.000
0.286,-23.500,15.500,-10.500,20.000
0.287,-26.000,12.500,-14.000,16.500
0.288,-27.500,11.000,-16.000,14.500
0.289,-27.500,10.500,-16.500,14.500
0.290,-27.000,11.000,-16.000,15.500
0.291,-25.500,12.000,-14.500,17.500
0.292,-24.000,14.000,-12.500,19.500
0.293,-22.500,16.000,-10.500,22.500
0.294,-20.500,18.500,-7.500,25.500
0.295,-18.500,21.000,-4.500,29.000
0.296,-15.500,24.000,-1.000,32.500
0.297,-13.000,27.500,3.500,37.000
0.298,-10.000,31.000,8.000,41.500
0.299,-7.000,34.500,12.500,46.000
0.300,-5.000,37.000,15.500,49.000
0.301,-4.500,38.500,17.500,50.500
0.302,-5.000,38.000,17.000,50.500
0.303,-6.500,36.000,15.000,48.000
0.304,-9.000,33.000,11.500,44.000
0.305,-12.000,29.000,7.500,39.500
0.306,-14.500,25.500,3.000,35.000
0.307,-16.500,23.000,-1.000,31.000
0.308,-17.500,21.500,-3.000,29.000
0.309,-17.500,21.000,-3.500,28.000
0.310,-16.500,21.500,-3.500,28.500
0.311,-15.500,22.500,-2.500,29.500
0.312,-14.500,24.000,-1.500,30.500
0.313,-13.000,25.500,0.500,32.500
0.314,-11.500,27.500,3.000,35.000
0.315,-9.500,29.500,5.500,37.500
0.316,-7.500,32.500,8.500,41.000
0.317,-4.500,35.500,12.500,45.000
0.318,-2.000,39.000,16.500,49.500
0.319,0.500,42.000,20.500,53.500
0.320,2.000,44.500,23.500,56.500
0.321,2.500,45.500,25.000,58.500
0.322,2.000,45.000,25.000,58.000
0.323,0.500,43.000,22.500,55.500
0.324,-2.500,39.500,19.000,51.500
0.325,-5.500,35.500,14.000,46.500
0.326,-8.500,32.000,9.500,42.000
0.327,-10.500,29.000,6.000,38.500
0.328,-12.000,27.000,3.000,35.500
0.329,-12.500,26.000,2.000,34.500
0.330,-12.000,26.000,2.000,34.000
0.331,-10.500,26.500,3.000,35.000
0.332,-9.000,28.500,4.500,37.000
0.333,-7.000,30.500,6.500,39.000
