'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,561.000,446.500,530.000,658.500
0.001,601.000,487.000,572.500,703.000
0.002,640.500,527.500,615.000,746.500
0.003,677.500,566.000,654.500,787.000
0.004,709.500,599.000,688.500,822.000
0.005,734.000,624.000,714.000,848.000
0.006,747.000,637.000,727.500,861.000
0.007,746.500,637.000,727.000,859.500
0.008,731.500,621.500,711.500,842.000
0.009,704.500,593.500,682.500,810.500
0.010,668.000,556.000,643.500,769.500
0.011,627.500,513.500,599.500,723.000
0.012,585.500,469.500,554.000,675.500
0.013,544.000,426.500,509.500,628.500
0.014,505.000,385.500,467.000,584.000
0.015,467.500,347.000,427.000,543.000
0.016,432.000,310.500,389.500,504.000
0.017,398.000,275.000,353.000,467.500
0.018,364.000,240.500,318.000,432.000
0.019,330.000,206.000,283.000,397.000
0.020,297.000,172.500,249.000,363.500
0.021,266.000,141.000,217.500,333.000
0.022,238.500,113.000,190.000,305.500
0.023,215.500,89.500,166.500,282.500
0.024,196.500,70.500,147.000,263.500
0.025,180.500,54.000,131.000,247.500
0.026,167.500,40.000,117.000,233.500
0.027,155.500,27.500,104.500,220.500
0.028,144.500,16.000,93.000,208.000
0.029,134.500,5.000,82.000,196.500
0.030,125.500,-5.000,72.000,185.000
0.031,117.000,-13.500,62.500,175.000
0.032,110.000,-21.000,54.500,166.000
0.033,105.000,-26.500,48.500,159.000
0.034,101.500,-30.500,44.500,154.500
0.035,99.500,-32.500,42.500,152.000
0.036,99.500,-33.000,42.500,152.000
0.037,100.500,-31.500,44.000,153.500
0.038,102.000,-29.500,46.500,157.000
0.039,104.500,-27.000,50.000,161.000
0.040,107.500,-24.000,53.500,166.000
0.041,110.500,-20.500,58.000,171.000
0.042,113.500,-17.500,62.000,175.500
0.043,116.500,-14.000,66.000,180.000
0.044,119.500,-11.000,69.500,184.000
0.045,122.500,-8.000,72.500,187.000
0.046,125.000,-5.500,75.500,189.500
0.047,127.500,-3.500,77.500,191.500
0.048,129.500,-1.500,79.500,192.500
0.049,131.500,0.000,80.500,193.000
0.050,133.000,1.000,81.000,193.000
0.051,134.000,1.500,81.500,192.500
0.052,135.500,2.000,81.500,192.000
0.053,136.500,2.500,81.500,191.500
0.054,137.500,3.000,82.000,191.500
0.055,139.000,4.500,83.000,192.500
0.056,140.500,6.000,84.500,194.000
0.057,142.500,8.000,86.500,196.500
0.058,144.000,10.000,88.500,199.000
0.059,145.500,12.000,91.000,202.500
0.060,147.000,13.500,93.000,205.000
0.061,148.000,14.500,95.000,207.500
0.062,148.500,15.500,96.500,209.500
0.063,148.500,16.000,97.500,211.000
0.064,149.000,16.500,98.500,212.000
0.065,149.000,16.500,99.000,212.000
0.066,149.000,16.500,99.500,212.000
0.067,149.000,16.000,99.000,211.000
0.068,149.000,15.500,98.500,210.500
0.069,149.000,15.000,98.000,209.000
0.070,149.000,15.000,97.500,208.000
0.071,149.500,15.000,97.000,207.000
0.072,150.000,14.500,97.000,205.500
0.073,150.000,14.500,96.500,204.000
0.074,150.000,14.000,96.000,203.000
