'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,6.300,17.400,2.800,-1.700
0.001,6.400,17.400,2.800,-1.500
0.002,6.400,17.700,2.600,-1.100
0.003,6.400,18.100,2.500,-0.500
0.004,6.300,18.800,2.600,0.200
0.005,6.000,19.500,2.700,0.900
0.006,5.700,20.200,3.000,1.500
0.007,5.500,20.800,3.400,1.900
0.008,5.500,21.300,3.600,1.900
0.009,5.500,21.400,3.500,1.600
0.010,5.500,21.000,3.100,0.900
0.011,5.300,20.100,2.400,0.100
0.012,5.000,19.100,1.700,-0.700
0.013,4.700,18.400,1.200,-1.300
0.014,4.700,18.200,1.100,-1.500
0.015,5.000,18.600,1.400,-1.400
0.016,5.600,19.300,1.900,-1.200
0.017,6.200,19.900,2.400,-1.100
0.018,6.600,20.100,2.900,-1.100
0.019,6.800,19.900,3.300,-1.100
0.020,7.000,19.600,3.700,-1.000
0.021,7.300,19.500,4.100,-0.800
0.022,7.800,19.600,4.400,-0.500
0.023,8.200,19.700,4.500,-0.200
0.024,8.200,19.600,4.200,-0.200
0.025,7.700,19.100,3.700,-0.500
0.026,6.900,18.500,3.300,-0.800
0.027,6.100,18.200,3.200,-0.900
0.028,5.700,18.300,3.400,-0.700
0.029,5.700,18.800,3.800,-0.200
0.030,6.000,19.300,3.900,0.600
0.031,6.200,19.500,3.700,1.300
0.032,6.200,19.500,3.200,1.800
0.033,6.000,19.400,2.600,2.200
0.034,5.900,19.400,2.300,2.400
0.035,6.000,19.800,2.300,2.600
0.036,6.400,20.200,2.600,2.600
0.037,6.800,20.400,2.900,2.600
0.038,7.100,20.100,3.000,2.500
0.039,7.100,19.500,2.800,2.400
0.040,6.800,18.800,2.700,2.400
0.041,6.600,18.400,2.700,2.500
0.042,6.400,18.400,2.700,2.600
0.043,6.400,18.500,2.600,2.500
0.044,6.300,18.600,2.300,2.100
0.045,6.000,18.400,1.700,1.500
0.046,5.700,18.100,0.900,0.900
0.047,5.600,18.000,0.300,0.500
0.048,5.800,18.300,0.300,0.500
0.049,6.300,18.900,0.600,0.700
0.050,7.000,19.500,1.100,1.000
0.051,7.500,19.800,1.400,0.900
0.052,7.400,19.600,1.300,0.400
0.053,7.000,19.100,0.800,-0.400
0.054,6.500,18.600,0.200,-1.300
0.055,6.200,18.600,0.000,-1.800
0.056,6.300,18.900,0.100,-2.000
0.057,6.700,19.600,0.800,-1.600
0.058,7.200,20.200,1.600,-0.900
0.059,7.400,20.600,2.400,-0.100
0.060,7.300,20.800,2.900,0.900
0.061,7.000,20.700,3.300,1.800
0.062,6.600,20.500,3.500,2.800
0.063,6.400,20.200,3.600,3.500
0.064,6.300,19.800,3.600,3.800
0.065,6.200,19.400,3.500,3.800
0.066,6.100,19.000,3.300,3.400
0.067,6.000,18.700,3.000,2.800
0.068,5.800,18.500,2.700,2.200
0.069,5.500,18.500,2.400,1.800
0.070,5.200,18.600,2.200,1.600
0.071,5.000,18.900,1.900,1.500
0.072,4.800,19.200,1.500,1.600
0.073,4.600,19.500,1.000,1.700
0.074,4.400,19.500,0.400,2.000
0.075,4.100,19.300,-0.100,2.400
0.076,3.700,18.600,-0.500,2.800
0.077,3.300,17.800,-0.700,3.100
0.078,3.000,17.000,-0.700,3.300
0.079,3.200,16.600,-0.300,3.600
0.080,3.800,16.900,0.600,3.900
0.081,4.900,17.600,1.600,4.200
0.082,6.000,18.200,2.700,4.400
0.083,6.600,18.400,3.400,4.500
0.084,6.600,17.800,3.500,4.400
0.085,5.900,16.700,3.100,4.100
0.086,4.900,15.700,2.400,3.800
0.087,4.200,15.300,1.800,3.500
0.088,3.900,15.500,1.400,3.200
0.089,3.900,16.000,1.300,2.700
0.090,3.900,16.300,1.400,2.200
0.091,3.700,16.100,1.500,1.600
0.092,3.200,15.500,1.500,1.300
0.093,2.800,14.900,1.500,1.400
0.094,2.800,14.800,1.500,2.000
0.095,3.200,15.100,1.700,3.000
0.096,3.700,15.700,1.700,3.800
0.097,4.000,15.900,1.500,4.000
0.098,3.800,15.600,1.100,3.700
0.099,3.100,14.800,0.500,3.000
0.100,2.500,14.100,0.200,2.400
0.101,2.400,13.600,0.200,2.400
0.102,2.900,13.500,0.500,3.000
0.103,3.600,13.600,0.900,3.800
0.104,4.000,13.400,1.100,4.700
0.105,3.800,13.000,1.200,5.200
0.106,3.100,12.800,1.100,5.600
0.107,2.200,13.000,1.100,5.900
0.108,1.700,13.700,1.300,6.400
0.109,1.600,14.600,1.600,6.900
0.110,1.700,15.100,1.700,7.300
0.111,1.500,14.900,1.400,7.500
0.112,1.100,14.100,0.900,7.400
0.113,0.500,13.100,0.400,7.400
0.114,0.200,12.500,0.400,7.700
0.115,0.400,12.700,1.000,8.500
0.116,1.100,13.500,2.100,9.600
0.117,1.800,14.300,3.000,10.800
0.118,2.100,14.800,3.300,11.600
0.119,1.800,14.500,3.100,11.800
0.120,1.200,13.800,2.300,11.600
0.121,0.600,12.800,1.400,11.100
0.122,0.300,11.900,0.800,10.700
0.123,0.200,11.300,0.400,10.600
0.124,0.100,10.900,0.100,10.600
0.125,-0.200,10.800,-0.100,10.800
0.126,-0.600,10.900,-0.400,11.100
0.127,-0.900,11.000,-0.400,11.500
0.128,-0.800,11.100,-0.100,11.900
0.129,-0.300,11.100,0.500,12.300
0.130,0.200,10.800,1.300,12.700
0.131,0.300,10.100,1.700,12.700
0.132,-0.200,9.100,1.600,12.500
0.133,-1.100,8.000,0.900,11.900
0.134,-2.100,7.000,-0.200,11.300
0.135,-2.600,6.200,-1.100,10.900
0.136,-2.600,5.700,-1.500,10.800
0.137,-2.200,5.300,-1.400,10.900
0.138,-2.000,4.900,-1.100,11.100
0.139,-2.200,4.400,-0.900,11.200
0.140,-2.800,4.100,-0.800,11.300
0.141,-3.400,4.000,-0.800,11.500
0.142,-3.600,4.300,-0.600,12.000
0.143,-3.500,4.800,-0.100,12.700
0.144,-3.100,5.300,0.500,13.600
0.145,-3.000,5.400,1.000,14.500
0.146,-3.400,5.000,1.200,15.200
0.147,-4.200,4.400,0.900,15.700
