'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,-2.900,-6.300,2.600,-3.200
0.001,-3.100,-6.500,2.700,-3.400
0.002,-3.500,-6.900,3.000,-3.700
0.003,-4.000,-7.600,3.100,-3.900
0.004,-4.600,-8.300,3.300,-4.000
0.005,-5.200,-8.900,3.500,-4.100
0.006,-5.700,-9.400,3.600,-4.200
0.007,-6.300,-10.000,3.700,-4.200
0.008,-6.800,-10.600,3.800,-4.300
0.009,-7.200,-11.200,3.900,-4.300
0.010,-7.300,-11.700,3.900,-4.300
0.011,-7.300,-12.000,4.000,-4.200
0.012,-7.200,-12.000,4.000,-4.200
0.013,-7.000,-11.700,4.100,-4.200
0.014,-7.000,-11.200,4.200,-4.200
0.015,-6.900,-10.700,4.300,-4.200
0.016,-6.900,-10.000,4.300,-4.100
0.017,-7.000,-9.100,4.300,-4.000
0.018,-7.000,-8.000,4.300,-3.900
0.019,-7.300,-6.900,4.400,-3.900
0.020,-7.800,-5.800,4.400,-3.800
0.021,-8.500,-4.900,4.500,-3.700
0.022,-9.400,-4.400,4.600,-3.700
0.023,-10.300,-4.000,4.700,-3.600
0.024,-11.300,-3.800,4.900,-3.500
0.025,-12.300,-3.600,5.100,-3.400
0.026,-13.300,-3.500,5.300,-3.400
0.027,-14.300,-3.600,5.600,-3.400
0.028,-15.100,-4.000,5.700,-3.300
0.029,-15.700,-4.500,5.800,-3.100
0.030,-16.000,-5.000,5.900,-2.900
0.031,-16.300,-5.500,6.000,-2.800
0.032,-16.400,-5.900,6.000,-2.800
0.033,-16.500,-6.200,6.000,-3.000
0.034,-16.500,-6.500,5.900,-3.000
0.035,-16.500,-6.900,5.700,-3.100
0.036,-16.400,-7.200,5.500,-3.000
0.037,-16.400,-7.400,5.400,-3.000
0.038,-16.500,-7.500,5.400,-2.900
0.039,-16.800,-7.500,5.400,-2.900
0.040,-17.200,-7.600,5.500,-3.000
0.041,-17.500,-7.700,5.400,-3.100
0.042,-17.700,-8.000,5.300,-3.200
0.043,-18.000,-8.200,5.100,-3.300
0.044,-18.200,-8.500,5.000,-3.300
0.045,-18.400,-8.700,5.100,-3.400
0.046,-18.500,-8.900,5.300,-3.400
0.047,-18.400,-9.100,5.300,-3.500
0.048,-18.200,-9.200,5.300,-3.500
0.049,-17.800,-9.400,5.200,-3.600
0.050,-17.400,-9.600,4.900,-3.600
0.051,-16.900,-9.900,4.600,-3.600
0.052,-16.200,-10.200,4.300,-3.700
0.053,-15.500,-10.500,4.000,-3.700
0.054,-14.600,-10.600,3.700,-3.700
0.055,-13.700,-10.600,3.500,-3.700
0.056,-12.800,-10.500,3.300,-3.600
0.057,-12.100,-10.500,3.100,-3.600
0.058,-11.500,-10.400,2.900,-3.600
0.059,-11.100,-10.400,2.700,-3.600
0.060,-10.700,-10.200,2.500,-3.600
0.061,-10.400,-9.900,2.400,-3.500
0.062,-10.300,-9.600,2.400,-3.500
0.063,-10.200,-9.200,2.400,-3.500
0.064,-10.100,-8.600,2.500,-3.500
0.065,-10.100,-7.900,2.500,-3.500
0.066,-9.900,-7.100,2.400,-3.500
0.067,-9.600,-6.400,2.400,-3.400
0.068,-9.300,-5.700,2.300,-3.300
0.069,-9.000,-5.100,2.300,-3.100
0.070,-8.700,-4.500,2.300,-2.900
0.071,-8.400,-4.000,2.200,-2.700
0.072,-8.100,-3.400,2.100,-2.400
0.073,-7.800,-3.000,1.900,-2.100
0.074,-7.600,-2.700,1.700,-1.800
0.075,-7.400,-2.500,1.500,-1.500
0.076,-7.200,-2.300,1.300,-1.400
0.077,-7.000,-2.200,1.100,-1.300
0.078,-6.800,-2.000,0.900,-1.300
0.079,-6.600,-1.700,0.800,-1.200
0.080,-6.400,-1.600,0.800,-1.000
0.081,-6.000,-1.400,0.700,-0.700
0.082,-5.600,-1.200,0.600,-0.500
0.083,-5.100,-1.000,0.500,-0.300
0.084,-4.700,-0.800,0.500,-0.200
