'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,-18.900,-11.900,-22.000,-24.000
0.001,-18.500,-12.000,-21.800,-24.300
0.002,-18.100,-12.100,-21.700,-24.700
0.003,-18.200,-12.300,-22.100,-25.000
0.004,-18.800,-12.400,-22.700,-25.300
0.005,-19.700,-12.500,-23.400,-25.300
0.006,-20.600,-12.500,-23.800,-25.000
0.007,-20.900,-12.500,-23.700,-24.500
0.008,-20.700,-12.500,-23.000,-23.900
0.009,-20.100,-12.600,-22.300,-23.400
0.010,-19.600,-12.800,-21.700,-22.800
0.011,-19.400,-12.900,-21.500,-22.400
0.012,-19.500,-12.800,-21.700,-21.900
0.013,-19.600,-12.500,-22.100,-21.500
0.014,-19.400,-12.000,-22.200,-21.300
0.015,-18.900,-11.400,-22.100,-21.400
0.016,-18.300,-11.000,-21.800,-21.600
0.017,-18.000,-10.800,-21.700,-21.900
0.018,-18.100,-10.800,-21.900,-22.100
0.019,-18.600,-11.100,-22.400,-22.000
0.020,-19.300,-11.400,-23.100,-21.700
0.021,-19.900,-11.700,-23.600,-21.300
0.022,-20.300,-11.800,-23.900,-21.200
0.023,-20.300,-12.000,-23.800,-21.500
0.024,-20.100,-12.300,-23.600,-22.000
0.025,-19.900,-12.600,-23.400,-22.500
0.026,-19.600,-12.800,-23.400,-22.700
0.027,-19.500,-13.000,-23.600,-22.700
0.028,-19.600,-13.000,-23.700,-22.600
0.029,-19.900,-13.000,-23.700,-22.600
0.030,-20.300,-13.000,-23.500,-22.800
0.031,-20.700,-13.000,-23.300,-23.100
0.032,-20.900,-13.100,-23.000,-23.200
0.033,-20.900,-13.000,-22.800,-23.000
0.034,-20.600,-12.800,-22.600,-22.400
0.035,-20.200,-12.500,-22.400,-21.800
0.036,-19.900,-12.400,-22.300,-21.500
0.037,-19.700,-12.500,-22.300,-21.700
0.038,-19.600,-13.000,-22.600,-22.400
0.039,-19.400,-13.500,-22.800,-23.200
0.040,-19.100,-14.000,-22.900,-23.700
0.041,-18.700,-14.200,-22.500,-23.700
0.042,-18.600,-14.100,-21.900,-23.200
0.043,-18.800,-14.000,-21.200,-22.700
0.044,-19.400,-14.100,-20.800,-22.300
0.045,-20.000,-14.500,-21.000,-22.200
0.046,-20.500,-15.200,-21.700,-22.400
0.047,-20.600,-15.700,-22.600,-22.600
0.048,-20.400,-15.900,-23.300,-22.800
0.049,-20.000,-15.600,-23.600,-22.800
0.050,-19.700,-15.000,-23.500,-22.600
0.051,-19.600,-14.400,-23.200,-22.400
0.052,-19.600,-14.100,-22.900,-22.300
0.053,-19.500,-14.300,-22.900,-22.300
0.054,-19.400,-14.800,-23.000,-22.500
0.055,-19.100,-15.300,-23.300,-22.900
0.056,-18.900,-15.500,-23.700,-23.300
0.057,-18.900,-15.400,-24.100,-23.600
0.058,-19.400,-15.000,-24.500,-23.600
0.059,-20.100,-14.600,-24.900,-23.400
0.060,-20.800,-14.500,-25.100,-23.000
0.061,-21.300,-14.700,-25.100,-22.400
0.062,-21.300,-15.000,-24.900,-22.000
0.063,-20.800,-15.300,-24.400,-21.800
0.064,-20.100,-15.400,-23.800,-21.900
0.065,-19.500,-15.300,-23.200,-22.100
0.066,-19.200,-15.200,-22.800,-22.300
0.067,-19.300,-15.100,-22.600,-22.400
0.068,-19.800,-15.200,-22.700,-22.400
0.069,-20.500,-15.400,-22.900,-22.500
0.070,-21.200,-15.700,-23.100,-22.700
0.071,-21.700,-16.000,-23.200,-23.100
0.072,-21.900,-16.100,-23.000,-23.600
0.073,-21.700,-16.100,-22.600,-23.900
0.074,-21.100,-16.100,-22.200,-23.900
0.075,-20.400,-16.100,-22.000,-23.500
0.076,-19.700,-16.100,-22.000,-22.900
0.077,-19.200,-16.200,-22.300,-22.300
0.078,-19.300,-16.200,-22.800,-21.900
0.079,-19.700,-16.100,-23.300,-22.100
0.080,-20.400,-16.100,-23.900,-22.700
0.081,-21.000,-16.300,-24.500,-23.600
0.082,-21.300,-16.600,-25.100,-24.500
0.083,-21.300,-17.200,-25.700,-25.100
0.084,-21.200,-17.900,-26.100,-25.400
0.085,-21.100,-18.400,-26.300,-25.300
0.086,-21.300,-18.600,-26.200,-25.200
0.087,-21.700,-18.600,-26.100,-25.300
0.088,-22.100,-18.300,-26.000,-25.500
0.089,-22.300,-18.100,-26.000,-26.000
0.090,-22.300,-18.100,-26.200,-26.500
0.091,-22.000,-18.300,-26.400,-26.900
0.092,-21.800,-18.700,-26.500,-26.900
0.093,-21.700,-19.200,-26.600,-26.700
0.094,-21.900,-19.700,-26.700,-26.500
0.095,-22.300,-20.300,-27.000,-26.600
0.096,-22.600,-21.100,-27.500,-27.100
0.097,-22.800,-22.100,-28.200,-28.100
0.098,-22.900,-23.100,-28.800,-29.100
0.099,-22.900,-23.900,-29.200,-30.000
0.100,-22.900,-24.300,-29.100,-30.400
0.101,-23.100,-24.300,-28.800,-30.500
0.102,-23.300,-23.900,-28.500,-30.400
0.103,-23.500,-23.400,-28.400,-30.300
0.104,-23.700,-23.000,-28.800,-30.400
0.105,-23.700,-23.100,-29.400,-30.500
0.106,-23.800,-23.400,-30.100,-30.500
0.107,-23.900,-23.800,-30.400,-30.300
0.108,-24.200,-24.100,-30.300,-29.800
0.109,-24.500,-24.200,-29.900,-29.200
0.110,-24.800,-24.000,-29.400,-28.700
0.111,-24.900,-23.800,-29.100,-28.500
0.112,-24.900,-23.600,-29.100,-28.500
0.113,-24.700,-23.600,-29.300,-28.600
0.114,-24.500,-23.800,-29.700,-28.700
0.115,-24.400,-24.300,-30.000,-28.800
0.116,-24.600,-24.700,-30.300,-28.800
0.117,-24.900,-25.100,-30.400,-28.800
0.118,-25.300,-25.100,-30.400,-28.700
0.119,-25.700,-25.000,-30.600,-28.500
0.120,-26.000,-24.700,-30.900,-28.300
0.121,-26.100,-24.500,-31.400,-28.100
0.122,-26.000,-24.500,-31.800,-28.200
0.123,-26.000,-24.700,-32.300,-28.600
0.124,-26.000,-25.000,-32.700,-29.100
0.125,-26.100,-25.200,-33.100,-29.500
0.126,-26.300,-25.400,-33.300,-29.600
0.127,-26.400,-25.400,-33.300,-29.500
0.128,-26.400,-25.200,-33.100,-29.100
0.129,-26.300,-25.000,-32.700,-28.700
0.130,-26.200,-24.800,-32.200,-28.600
0.131,-26.200,-24.900,-31.800,-28.800
