'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,-0.500,-1.500,5.500,-1.000
0.001,-4.500,-13.500,49.500,-10.500
0.002,-4.500,-16.000,56.500,-12.000
0.003,-5.000,-17.000,60.000,-13.000
0.004,-6.000,-18.000,61.500,-14.000
0.005,-7.500,-18.500,61.500,-14.500
0.006,-9.000,-18.500,61.500,-14.500
0.007,-9.500,-18.500,61.000,-15.000
0.008,-9.000,-18.500,60.500,-15.500
0.009,-7.500,-19.000,60.000,-16.000
0.010,-5.500,-19.500,59.500,-17.000
0.011,-4.000,-20.000,58.500,-17.500
0.012,-2.000,-21.000,58.000,-18.000
0.013,-0.500,-21.500,57.000,-19.000
0.014,1.500,-22.000,57.000,-19.000
0.015,3.000,-22.000,56.500,-19.000
0.016,4.500,-22.000,56.500,-19.000
0.017,5.500,-22.000,57.000,-18.500
0.018,6.500,-22.000,57.500,-18.500
0.019,7.500,-21.500,58.000,-18.000
0.020,8.000,-21.000,58.500,-17.500
0.021,8.500,-21.000,58.500,-17.000
0.022,9.500,-21.000,59.000,-17.000
0.023,10.000,-21.000,58.500,-17.500
0.024,10.000,-21.500,58.500,-17.500
0.025,9.500,-22.000,58.000,-18.000
0.026,8.500,-22.500,57.000,-18.500
0.027,8.500,-23.500,56.500,-19.000
0.028,10.000,-24.000,56.000,-20.000
0.029,12.500,-24.500,55.000,-20.500
0.030,15.500,-24.500,54.500,-21.000
0.031,17.500,-25.000,54.500,-21.500
0.032,18.500,-25.000,54.000,-22.000
0.033,18.000,-25.000,54.000,-22.000
0.034,16.000,-25.000,54.000,-22.000
0.035,14.000,-25.000,54.000,-22.000
0.036,13.000,-25.000,54.000,-22.000
0.037,12.500,-25.000,54.500,-22.000
0.038,12.500,-25.000,54.500,-22.000
0.039,11.500,-25.000,54.500,-22.000
0.040,10.500,-25.000,54.500,-22.000
0.041,10.000,-25.000,55.000,-21.500
0.042,9.500,-25.000,55.000,-21.500
0.043,10.000,-25.000,55.000,-21.500
0.044,10.000,-25.000,55.000,-21.000
0.045,10.500,-25.500,55.000,-21.000
0.046,11.000,-25.500,54.500,-21.000
0.047,10.500,-25.500,54.500,-21.500
0.048,9.500,-26.000,54.500,-21.500
0.049,8.500,-26.000,54.500,-21.500
0.050,8.500,-26.000,54.500,-22.000
0.051,8.500,-26.000,54.000,-22.000
0.052,8.000,-26.000,54.000,-22.500
0.053,7.500,-26.000,54.000,-22.500
0.054,7.500,-26.000,54.000,-22.500
0.055,7.500,-26.000,54.000,-22.500
0.056,7.500,-26.000,53.500,-22.500
0.057,8.000,-26.000,53.500,-22.500
0.058,8.500,-25.500,53.500,-22.000
0.059,9.500,-25.500,54.000,-22.000
0.060,10.000,-25.000,54.500,-21.500
0.061,10.000,-24.500,55.000,-21.000
0.062,10.500,-24.000,55.000,-20.500
0.063,11.000,-24.000,55.500,-20.000
0.064,11.500,-23.500,56.000,-20.000
0.065,11.000,-23.500,56.000,-20.000
0.066,9.500,-23.500,56.000,-20.500
0.067,7.500,-24.000,55.500,-21.000
0.068,5.000,-24.000,55.000,-22.000
0.069,2.500,-24.500,54.500,-22.500
0.070,0.500,-25.000,54.000,-23.000
0.071,-0.500,-25.000,54.000,-23.500
0.072,-0.500,-25.500,53.500,-24.000
0.073,0.000,-25.500,53.500,-24.500
0.074,1.000,-25.500,53.000,-24.500
0.075,3.000,-26.000,53.000,-24.500
0.076,5.000,-26.000,53.000,-24.500
0.077,7.500,-26.000,53.000,-24.000
0.078,9.500,-25.500,53.500,-24.000
0.079,10.500,-25.500,53.500,-24.000
0.080,10.500,-25.000,53.500,-24.000
0.081,10.000,-25.000,53.500,-23.500
0.082,9.000,-24.500,54.000,-23.000
0.083,8.000,-24.500,54.000,-23.000
0.084,7.000,-24.500,54.000,-23.000
0.085,6.000,-25.000,54.000,-23.000
0.086,6.000,-25.000,54.000,-23.500
0.087,5.000,-25.000,53.500,-24.000
0.088,4.500,-25.500,53.000,-24.000
0.089,4.000,-26.000,52.500,-25.000
0.090,4.500,-26.500,52.000,-25.500
0.091,6.000,-27.000,51.500,-26.000
0.092,7.500,-27.500,51.000,-26.500
0.093,8.500,-27.500,50.500,-27.000
0.094,8.000,-28.000,50.000,-27.500
0.095,7.500,-28.000,49.500,-27.500
0.096,6.500,-28.000,49.500,-27.500
0.097,5.500,-28.000,49.500,-27.500
0.098,4.500,-28.000,50.000,-27.000
0.099,2.500,-27.500,50.000,-26.500
0.100,0.500,-27.500,50.500,-26.000
0.101,0.500,-27.000,51.000,-26.000
0.102,2.500,-27.000,51.000,-25.500
0.103,5.500,-27.000,51.500,-25.500
0.104,8.000,-27.000,51.500,-25.000
0.105,9.000,-27.000,52.000,-25.000
0.106,9.000,-27.000,52.000,-25.000
0.107,8.500,-27.000,51.500,-25.000
0.108,9.000,-27.500,51.500,-25.500
0.109,10.000,-27.500,51.000,-26.000
0.110,11.500,-28.000,50.000,-27.000
0.111,12.000,-28.000,49.500,-27.500
0.112,11.500,-28.500,49.500,-28.000
0.113,10.000,-28.500,49.500,-28.500
0.114,9.500,-28.000,49.000,-28.500
0.115,9.500,-28.000,49.500,-28.500
0.116,10.500,-27.500,49.500,-28.000
0.117,11.000,-27.500,50.000,-28.000
0.118,11.500,-27.000,50.500,-27.000
0.119,10.500,-26.500,51.000,-26.500
0.120,8.500,-26.500,51.500,-26.000
0.121,5.500,-26.000,51.500,-25.500
0.122,3.000,-26.000,51.500,-25.500
0.123,1.000,-26.000,52.000,-25.000
0.124,-0.500,-26.000,52.000,-25.000
0.125,-1.500,-26.000,51.500,-25.000
0.126,-2.500,-26.500,51.500,-25.000
0.127,-4.000,-26.500,51.500,-25.000
0.128,-5.000,-27.000,51.500,-25.500
0.129,-5.500,-27.000,51.000,-26.000
0.130,-5.000,-27.500,51.000,-26.500
0.131,-4.500,-27.500,50.500,-27.000
0.132,-3.500,-27.500,50.000,-27.000
0.133,-2.000,-28.000,50.000,-27.500
0.134,-0.500,-28.000,49.500,-27.500
0.135,1.500,-28.000,49.500,-28.000
0.136,2.000,-28.000,49.500,-27.500
0.137,2.500,-28.000,49.500,-27.500
