'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,-21.500,-19.500,0.500,-23.500
0.001,-21.000,-18.500,1.500,-22.500
0.002,-20.500,-17.000,3.000,-21.000
0.003,-19.500,-15.000,5.000,-19.000
0.004,-20.000,-14.000,6.000,-18.000
0.005,-21.500,-14.500,6.000,-18.000
0.006,-24.000,-16.500,4.000,-20.000
0.007,-27.500,-19.500,1.500,-22.500
0.008,-30.500,-22.500,-1.500,-25.500
0.009,-33.000,-25.000,-4.000,-28.000
0.010,-35.500,-27.000,-6.500,-30.500
0.011,-37.000,-29.500,-8.500,-32.500
0.012,-39.000,-32.000,-11.000,-35.000
0.013,-40.500,-34.000,-13.500,-37.000
0.014,-41.500,-35.500,-15.000,-38.500
0.015,-42.500,-37.000,-16.500,-40.000
0.016,-43.500,-38.500,-18.000,-41.500
0.017,-44.000,-40.000,-19.500,-43.500
0.018,-44.500,-41.500,-21.000,-45.000
0.019,-45.000,-42.500,-22.000,-45.500
0.020,-44.500,-42.500,-22.000,-45.500
0.021,-43.000,-40.500,-20.000,-43.500
0.022,-40.500,-37.000,-16.500,-39.500
0.023,-37.500,-32.500,-12.500,-35.500
0.024,-35.000,-29.000,-9.000,-31.500
0.025,-34.500,-27.000,-7.000,-29.500
0.026,-35.500,-27.000,-7.000,-30.000
0.027,-37.000,-28.000,-8.500,-31.000
0.028,-39.000,-30.000,-10.000,-33.000
0.029,-40.500,-32.000,-11.500,-35.000
0.030,-42.500,-34.000,-13.500,-37.000
0.031,-45.000,-36.500,-16.000,-39.500
0.032,-47.500,-39.500,-19.000,-42.500
0.033,-51.000,-43.000,-22.000,-46.500
0.034,-54.000,-46.500,-26.000,-50.000
0.035,-56.000,-49.500,-29.000,-53.000
0.036,-57.000,-51.500,-31.000,-54.500
0.037,-56.000,-51.500,-31.000,-54.500
0.038,-53.000,-49.500,-29.500,-52.500
0.039,-49.000,-46.000,-26.000,-49.000
0.040,-44.500,-41.500,-22.000,-44.500
0.041,-40.500,-37.000,-17.500,-40.500
0.042,-37.500,-33.500,-14.000,-36.500
0.043,-35.500,-30.500,-11.000,-34.000
0.044,-35.000,-29.500,-10.000,-32.500
0.045,-36.500,-29.500,-10.000,-32.500
0.046,-39.000,-31.500,-12.000,-34.500
0.047,-42.000,-34.000,-14.000,-36.500
0.048,-44.500,-36.500,-16.500,-39.000
0.049,-47.000,-39.000,-18.500,-41.000
0.050,-48.500,-41.000,-20.500,-43.000
0.051,-50.500,-43.000,-22.500,-45.000
0.052,-52.500,-45.000,-25.000,-47.000
0.053,-54.500,-47.000,-27.000,-49.500
0.054,-56.000,-49.000,-29.000,-51.500
0.055,-56.500,-50.500,-30.500,-53.000
0.056,-56.500,-51.000,-31.500,-54.000
0.057,-55.000,-50.500,-31.000,-53.500
0.058,-53.000,-49.000,-29.500,-52.500
0.059,-50.000,-46.500,-27.500,-50.500
0.060,-47.500,-44.000,-25.000,-48.000
0.061,-45.000,-41.000,-22.500,-45.500
0.062,-43.000,-38.000,-19.500,-42.500
0.063,-40.500,-34.500,-16.000,-39.000
0.064,-38.500,-31.500,-13.000,-36.000
0.065,-38.500,-30.500,-11.500,-34.500
0.066,-40.000,-31.000,-12.500,-35.500
0.067,-42.500,-33.000,-14.500,-38.000
0.068,-45.500,-36.000,-17.500,-40.500
0.069,-48.000,-38.500,-20.000,-43.000
0.070,-50.000,-40.000,-21.500,-45.000
0.071,-51.000,-41.500,-22.500,-46.000
0.072,-51.500,-42.500,-23.000,-47.000
0.073,-52.500,-44.000,-24.500,-48.500
0.074,-53.500,-45.500,-26.000,-50.000
0.075,-55.000,-47.500,-28.000,-52.500
0.076,-56.000,-49.500,-30.000,-54.500
0.077,-56.500,-50.500,-31.500,-56.000
0.078,-56.000,-51.000,-32.000,-56.500
0.079,-54.500,-50.000,-31.500,-55.500
0.080,-52.000,-47.500,-29.500,-53.500
0.081,-49.500,-44.500,-26.500,-50.500
0.082,-47.000,-41.500,-23.000,-47.000
0.083,-45.000,-39.000,-20.000,-44.000
0.084,-44.500,-37.000,-18.000,-42.000
0.085,-45.000,-37.000,-17.500,-41.500
0.086,-47.000,-38.000,-18.500,-42.500
0.087,-49.500,-40.000,-20.500,-44.500
0.088,-51.000,-42.000,-22.000,-46.000
0.089,-52.500,-43.000,-23.000,-47.000
0.090,-52.500,-43.500,-23.000,-47.000
0.091,-52.000,-43.000,-22.500,-46.500
0.092,-51.000,-42.500,-22.000,-46.500
0.093,-50.500,-42.500,-22.500,-46.500
0.094,-51.000,-44.000,-24.000,-48.000
0.095,-53.000,-47.000,-27.000,-51.500
0.096,-55.500,-51.000,-31.000,-55.000
0.097,-57.500,-53.500,-34.000,-57.500
0.098,-58.000,-54.500,-35.000,-58.500
0.099,-56.500,-53.500,-34.000,-57.500
0.100,-53.000,-50.000,-31.000,-54.500
0.101,-49.000,-45.500,-26.000,-50.000
0.102,-44.500,-40.500,-21.000,-45.000
0.103,-41.500,-36.500,-17.000,-41.000
0.104,-40.500,-34.500,-15.000,-39.000
0.105,-42.000,-34.500,-15.000,-39.000
0.106,-44.500,-36.500,-16.500,-41.000
0.107,-47.500,-39.500,-19.000,-43.500
0.108,-50.500,-42.000,-21.500,-46.000
0.109,-52.500,-44.000,-23.500,-48.000
0.110,-53.500,-45.500,-25.000,-49.500
0.111,-54.500,-46.500,-26.500,-51.000
0.112,-55.500,-48.000,-28.000,-52.000
0.113,-56.000,-49.500,-29.500,-53.500
0.114,-57.000,-51.000,-31.500,-55.500
0.115,-59.000,-53.500,-34.500,-58.500
0.116,-60.500,-56.000,-37.000,-61.000
0.117,-61.500,-58.000,-39.000,-63.000
0.118,-61.000,-58.500,-40.000,-63.500
0.119,-59.500,-57.500,-39.000,-62.500
0.120,-57.500,-55.500,-37.500,-61.000
0.121,-55.000,-52.500,-34.500,-58.000
0.122,-52.000,-48.500,-30.500,-54.500
0.123,-49.000,-45.000,-26.500,-50.500
0.124,-48.000,-42.500,-24.500,-48.500
