'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,-4.500,75.500,139.000,-101.000
0.001,-5.000,75.500,139.500,-99.500
0.002,-5.000,76.000,140.500,-98.000
0.003,-5.000,77.000,141.500,-96.000
0.004,-5.000,77.500,142.500,-95.000
0.005,-5.000,78.000,143.000,-94.500
0.006,-5.500,77.500,143.000,-95.000
0.007,-6.500,76.500,142.000,-96.500
0.008,-7.500,75.500,140.500,-98.500
0.009,-8.500,74.000,139.000,-100.500
0.010,-9.500,73.000,137.000,-103.000
0.011,-10.500,71.500,135.500,-105.500
0.012,-11.000,70.000,134.000,-108.000
0.013,-12.000,69.000,132.500,-110.500
0.014,-12.500,68.000,131.500,-112.500
0.015,-13.500,67.000,130.000,-114.000
0.016,-14.500,65.500,129.000,-115.500
0.017,-15.500,64.500,128.000,-116.500
0.018,-16.000,64.000,128.000,-116.000
0.019,-16.000,64.500,128.500,-115.000
0.020,-16.000,65.000,129.000,-113.500
0.021,-16.500,65.000,129.000,-112.000
0.022,-17.000,65.500,129.500,-110.500
0.023,-16.500,66.500,130.500,-108.500
0.024,-16.000,68.000,132.000,-106.500
0.025,-15.500,68.500,133.000,-105.500
0.026,-16.000,68.500,133.000,-106.000
0.027,-17.000,67.000,132.000,-107.500
0.028,-18.500,65.000,130.000,-109.500
0.029,-20.000,63.500,128.500,-112.000
0.030,-20.500,62.000,127.000,-114.000
0.031,-21.500,61.000,125.500,-116.000
0.032,-22.000,60.000,124.000,-118.500
0.033,-23.000,58.500,122.000,-121.500
0.034,-24.500,56.500,119.500,-124.500
0.035,-27.000,53.500,116.500,-128.000
0.036,-30.000,50.500,113.500,-132.000
0.037,-33.000,47.500,110.000,-135.000
0.038,-35.500,45.500,107.500,-137.000
0.039,-37.000,44.500,106.500,-137.500
0.040,-36.000,45.500,107.500,-135.500
0.041,-33.500,49.000,111.000,-130.500
0.042,-28.500,54.500,117.000,-124.000
0.043,-21.500,62.000,124.500,-115.500
