'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,85.500,22.000,41.000,6.000
0.001,88.000,24.500,43.000,8.000
0.002,89.500,26.000,45.000,9.000
0.003,90.000,27.000,45.500,10.000
0.004,90.500,27.000,45.500,10.000
0.005,89.500,26.500,45.000,9.500
0.006,88.500,25.500,44.000,8.500
0.007,87.500,24.000,42.500,7.500
0.008,86.000,22.500,41.000,6.500
0.009,84.500,21.000,39.500,5.500
0.010,83.500,19.500,38.500,5.000
0.011,82.500,18.500,37.500,4.500
0.012,82.000,18.000,37.000,4.000
0.013,81.500,18.000,36.500,4.000
0.014,81.500,18.000,36.500,3.500
0.015,81.500,18.000,36.500,3.500
0.016,81.500,18.000,36.500,3.500
0.017,82.000,18.500,36.500,3.500
0.018,81.500,18.500,36.500,3.500
0.019,81.500,18.500,36.500,4.000
0.020,81.500,19.000,37.000,4.000
0.021,81.500,19.000,37.000,4.000
0.022,81.500,19.500,37.500,4.000
0.023,81.500,19.500,37.500,4.500
0.024,81.500,20.000,38.000,4.500
0.025,81.500,20.000,38.000,4.500
0.026,81.000,20.000,37.500,4.500
0.027,81.000,19.500,37.500,4.500
0.028,81.000,19.500,37.500,4.500
0.029,80.500,19.000,37.000,4.000
0.030,80.500,18.500,36.500,3.000
0.031,80.000,18.500,36.000,2.500
0.032,80.000,18.000,35.500,2.000
0.033,79.500,17.500,35.500,1.500
0.034,79.500,17.000,35.000,1.500
0.035,79.500,17.000,34.500,1.000
0.036,79.500,17.000,34.000,1.000
0.037,80.000,17.000,34.000,1.000
0.038,80.000,17.000,34.000,1.000
0.039,80.000,17.000,34.000,1.000
0.040,80.000,17.000,34.000,1.000
0.041,80.000,17.000,34.000,1.000
0.042,80.000,17.000,34.500,1.000
0.043,80.500,17.000,34.500,1.000
0.044,80.500,17.500,34.500,0.500
0.045,80.500,17.500,34.500,0.500
0.046,80.500,17.000,34.000,0.000
0.047,80.500,17.000,34.000,-0.500
0.048,80.000,16.500,33.500,-1.000
0.049,80.000,16.000,33.000,-1.500
0.050,79.500,15.500,32.500,-2.000
0.051,79.500,15.000,32.000,-2.500
0.052,79.000,14.500,31.500,-3.500
0.053,78.500,14.500,31.000,-4.000
0.054,78.500,14.000,30.500,-4.500
0.055,78.000,14.000,30.000,-5.000
0.056,78.000,14.000,29.500,-5.500
0.057,78.000,14.000,29.500,-6.000
0.058,78.000,14.000,30.000,-6.000
0.059,78.000,14.000,30.000,-6.000
0.060,78.000,14.000,30.500,-6.000
0.061,78.000,14.500,30.500,-5.500
0.062,78.500,14.500,30.500,-5.500
0.063,78.500,14.500,30.500,-5.500
0.064,78.000,15.000,30.500,-5.500
0.065,78.000,15.000,30.500,-5.500
0.066,78.000,15.000,30.000,-5.000
0.067,78.000,14.500,30.000,-5.000
0.068,78.000,14.500,30.000,-5.500
0.069,77.500,14.000,29.500,-6.000
0.070,77.500,13.500,29.500,-6.000
0.071,77.000,13.000,29.000,-6.500
0.072,76.500,13.000,28.500,-7.000
0.073,76.500,12.500,28.500,-7.500
0.074,76.500,12.000,28.000,-7.500
0.075,76.500,12.000,28.000,-7.500
0.076,76.500,12.000,28.000,-7.500
0.077,76.500,12.500,28.500,-7.500
0.078,76.500,13.000,28.500,-7.500
0.079,76.500,13.500,29.000,-7.000
0.080,76.500,13.500,29.500,-7.000
0.081,76.500,14.000,29.500,-6.500
0.082,76.500,14.000,30.000,-6.500
0.083,77.000,14.000,30.000,-6.500
0.084,77.000,13.500,30.000,-6.500
0.085,77.000,13.500,30.000,-7.000
0.086,77.000,13.500,29.500,-7.000
0.087,77.000,13.000,29.500,-7.000
0.088,77.000,13.000,29.500,-7.500
0.089,76.500,13.000,29.000,-7.500
0.090,76.000,12.500,29.000,-8.000
0.091,76.000,12.500,28.500,-8.500
0.092,75.500,12.000,28.500,-8.500
0.093,75.500,12.000,28.000,-9.000
0.094,75.500,11.500,27.500,-9.000
0.095,76.000,11.500,27.000,-9.000
0.096,76.000,11.500,27.000,-9.000
0.097,76.000,11.500,27.000,-8.500
0.098,76.000,11.500,27.000,-8.500
0.099,76.000,12.000,27.000,-8.500
0.100,76.000,12.000,27.000,-8.500
0.101,76.000,12.000,27.000,-9.000
0.102,76.000,12.500,27.500,-8.500
0.103,76.000,13.000,28.000,-8.500
0.104,76.000,13.000,28.000,-9.000
0.105,76.000,13.500,28.000,-9.000
0.106,76.000,13.000,28.000,-9.500
0.107,76.000,13.000,27.500,-9.500
0.108,76.000,13.000,27.500,-10.000
0.109,76.000,12.500,27.000,-10.000
0.110,76.000,12.500,27.000,-10.500
0.111,76.000,12.000,26.500,-10.500
0.112,76.000,11.500,26.000,-11.000
0.113,76.000,11.000,25.500,-11.000
0.114,75.500,10.500,25.000,-11.000
0.115,75.500,10.500,25.000,-11.000
0.116,75.500,10.500,25.000,-10.500
0.117,76.000,10.500,25.000,-10.500
0.118,76.000,11.000,25.000,-10.000
0.119,76.000,11.500,25.500,-9.500
0.120,76.500,12.500,26.000,-9.000
0.121,76.500,12.500,26.500,-9.000
0.122,76.500,13.000,26.500,-9.000
0.123,76.000,13.000,26.500,-9.000
0.124,76.000,13.500,26.500,-9.000
0.125,76.000,13.500,26.500,-9.000
0.126,76.000,13.500,27.000,-9.000
0.127,76.000,13.500,26.500,-9.000
0.128,76.000,13.500,26.500,-9.500
0.129,76.000,13.000,26.500,-9.500
0.130,76.000,13.000,26.000,-9.500
0.131,76.000,12.500,26.000,-9.500
0.132,76.000,12.000,25.500,-9.500
0.133,76.000,11.000,25.000,-9.500
0.134,76.500,10.500,25.000,-9.500
0.135,76.500,10.500,25.000,-9.500
0.136,76.500,10.500,25.000,-9.500
0.137,76.500,10.500,25.500,-9.500
0.138,76.500,10.500,25.500,-9.000
0.139,76.500,11.000,26.000,-9.000
0.140,76.500,12.000,26.500,-8.500
0.141,76.500,12.500,27.000,-8.000
0.142,77.000,13.500,28.000,-7.500
0.143,77.000,14.500,28.500,-7.000
0.144,77.000,15.500,29.000,-6.500
0.145,77.000,16.000,29.500,-6.500
0.146,77.500,16.500,30.000,-6.000
0.147,77.500,17.000,30.000,-6.000
0.148,78.000,17.000,30.000,-6.000
0.149,78.500,17.000,30.000,-6.000
0.150,78.500,17.000,30.000,-6.500
0.151,79.000,17.000,30.000,-6.500
0.152,79.000,17.000,29.500,-6.500
0.153,79.000,17.000,29.500,-7.000
0.154,78.500,17.000,29.000,-7.000
0.155,78.500,16.500,29.000,-7.500
