'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,220.000,219.000,243.500,217.500
0.001,218.500,219.000,243.000,217.000
0.002,218.000,219.500,243.500,217.000
0.003,217.000,220.000,243.000,216.500
0.004,217.500,220.500,243.500,217.000
0.005,217.500,221.000,243.500,217.000
0.006,218.000,221.500,244.500,217.500
0.007,218.500,221.500,244.500,217.500
0.008,219.500,222.000,245.000,218.000
0.009,219.500,221.500,244.500,218.000
0.010,220.000,221.500,245.000,219.000
0.011,219.500,221.000,244.500,219.000
0.012,220.000,221.000,244.500,219.500
0.013,219.500,220.500,244.000,219.000
0.014,219.500,221.000,244.000,219.000
0.015,219.000,221.000,243.000,218.000
0.016,219.000,221.500,243.000,217.500
0.017,219.000,221.000,242.500,216.500
0.018,219.000,221.500,242.500,215.500
0.019,218.500,221.000,242.000,214.000
0.020,219.000,221.000,241.500,213.500
0.021,218.000,220.000,240.500,212.500
0.022,218.000,219.500,240.500,212.000
0.023,217.500,218.500,240.000,211.000
0.024,218.000,218.000,240.000,211.000
0.025,217.500,217.500,239.500,210.500
0.026,218.500,217.500,239.500,211.000
0.027,218.500,217.000,239.500,211.000
0.028,219.500,217.000,239.500,211.500
0.029,220.000,217.000,239.000,212.000
0.030,221.500,217.000,239.500,212.500
0.031,222.000,216.500,239.000,212.500
0.032,222.500,216.500,239.000,213.000
0.033,222.500,215.500,238.500,213.000
0.034,223.000,215.500,238.500,213.000
0.035,223.000,215.000,237.500,213.000
0.036,223.500,215.000,238.000,213.500
0.037,223.500,214.500,237.500,213.500
0.038,224.500,214.500,237.500,214.500
0.039,225.000,214.000,236.500,215.000
0.040,225.500,214.000,236.500,215.500
0.041,225.000,213.500,235.500,215.000
0.042,225.000,213.000,235.000,214.500
0.043,224.000,212.000,234.000,213.500
0.044,223.500,211.500,234.000,213.500
0.045,222.000,210.500,233.000,212.500
0.046,221.000,211.000,232.500,212.500
0.047,219.500,210.500,231.500,212.000
0.048,219.000,211.500,231.500,212.000
0.049,217.500,211.500,231.000,212.000
0.050,217.500,212.000,231.500,212.500
0.051,216.500,212.000,231.000,212.000
0.052,217.000,213.000,231.500,213.000
0.053,216.500,212.500,231.000,213.000
0.054,217.000,213.000,231.500,214.000
0.055,217.000,213.000,231.000,214.000
0.056,218.000,213.500,231.000,214.500
0.057,218.000,213.500,231.000,214.500
0.058,219.000,214.000,231.500,215.000
0.059,219.000,213.500,231.500,214.500
0.060,219.500,214.000,232.000,214.500
0.061,219.000,213.500,232.000,214.000
0.062,218.500,213.500,232.500,214.000
0.063,217.500,213.500,232.000,213.000
0.064,217.500,214.000,232.500,212.500
0.065,216.500,213.500,232.000,211.500
0.066,216.000,214.500,233.000,212.000
0.067,215.500,214.500,233.500,211.500
0.068,215.500,215.000,235.000,212.500
0.069,215.500,215.000,235.500,213.000
0.070,216.000,215.500,236.500,214.000
0.071,216.000,215.000,236.500,214.000
0.072,216.500,215.500,237.500,215.000
0.073,217.000,215.500,237.000,215.000
0.074,217.500,216.000,237.500,216.000
0.075,217.500,216.000,237.500,216.000
0.076,218.000,216.500,238.500,216.500
0.077,217.500,216.000,238.500,216.000
0.078,217.500,216.000,239.000,215.500
0.079,216.500,215.500,238.500,214.500
0.080,216.500,215.500,238.000,214.000
0.081,215.500,214.500,237.000,212.500
0.082,215.000,214.000,237.000,212.500
0.083,214.000,212.500,236.000,211.500
0.084,213.500,212.500,236.500,211.500
0.085,212.500,211.500,236.000,211.000
0.086,212.000,211.000,237.000,211.500
0.087,211.500,210.500,237.000,211.500
0.088,211.500,210.500,237.500,212.000
0.089,211.500,210.000,237.500,212.000
0.090,212.500,211.000,238.000,212.500
0.091,213.000,211.000,238.000,212.500
0.092,214.000,212.000,238.500,213.000
0.093,214.500,212.500,238.000,212.500
0.094,215.500,213.000,238.000,212.500
0.095,215.500,212.500,237.500,212.000
0.096,216.000,212.500,237.500,212.000
0.097,215.500,211.500,236.000,211.500
0.098,216.000,211.000,235.500,211.000
0.099,215.500,209.500,234.000,210.000
0.100,216.000,209.000,233.500,209.000
0.101,215.000,207.500,232.000,207.500
0.102,215.000,207.000,231.500,207.000
0.103,214.000,206.500,230.500,206.000
0.104,213.500,207.000,231.000,206.000
0.105,213.000,207.500,231.000,205.500
0.106,213.500,208.500,232.000,206.500
0.107,213.500,209.500,232.500,207.000
0.108,214.500,210.500,233.500,208.500
0.109,215.000,211.000,234.000,209.000
0.110,215.500,211.500,235.000,210.000
0.111,215.500,211.500,235.500,210.500
0.112,215.500,212.500,236.500,212.000
0.113,215.000,212.000,236.500,212.500
0.114,215.000,212.500,237.500,213.500
0.115,214.500,212.500,237.500,213.500
0.116,214.500,212.500,238.000,214.500
0.117,214.500,212.000,238.000,214.000
0.118,215.000,212.000,238.500,214.000
0.119,215.000,211.000,238.000,213.500
0.120,215.000,210.500,238.500,213.000
0.121,214.500,210.000,238.500,212.000
0.122,214.500,210.000,239.000,212.000
0.123,214.000,209.500,239.000,211.000
0.124,214.500,210.000,240.000,211.000
0.125,214.000,210.000,240.500,210.500
0.126,214.500,210.500,241.500,211.000
0.127,214.000,210.500,242.000,210.500
0.128,214.500,211.500,243.500,211.500
0.129,214.000,211.000,244.000,211.500
0.130,214.000,212.000,245.000,212.000
0.131,213.500,212.000,245.500,212.000
0.132,214.000,213.000,247.000,212.500
0.133,213.500,213.000,247.000,213.000
0.134,214.000,214.000,248.000,213.500
0.135,214.000,214.000,248.000,213.500
0.136,214.500,215.000,249.000,214.500
