'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,-126.500,-94.000,-108.000,-90.500
0.001,-127.000,-93.500,-107.000,-87.500
0.002,-128.500,-94.500,-106.500,-85.500
0.003,-130.500,-95.500,-107.000,-84.000
0.004,-131.500,-96.000,-107.000,-82.000
0.005,-131.500,-95.500,-106.000,-79.500
0.006,-130.500,-94.000,-104.000,-77.000
0.007,-129.500,-93.000,-103.000,-75.000
0.008,-130.000,-93.500,-103.500,-75.500
0.009,-132.500,-96.000,-106.500,-79.000
0.010,-136.000,-99.500,-110.500,-84.000
0.011,-139.000,-103.000,-115.000,-89.500
0.012,-140.500,-105.000,-118.000,-94.000
0.013,-141.000,-106.000,-120.500,-97.500
0.014,-140.500,-106.500,-121.500,-100.000
0.015,-139.000,-106.000,-122.000,-101.500
0.016,-137.500,-105.000,-121.500,-102.500
0.017,-136.500,-104.000,-121.000,-102.500
0.018,-135.500,-103.000,-120.000,-102.000
0.019,-135.000,-102.500,-118.500,-100.500
0.020,-134.000,-101.000,-116.500,-97.000
0.021,-132.500,-99.500,-113.500,-93.000
0.022,-131.500,-97.500,-110.500,-88.000
0.023,-130.500,-96.000,-108.500,-84.000
0.024,-130.500,-95.000,-107.000,-80.500
0.025,-130.500,-94.500,-106.000,-78.000
0.026,-130.000,-94.000,-105.500,-76.500
0.027,-130.000,-94.000,-105.000,-76.000
0.028,-130.500,-94.000,-105.500,-76.500
0.029,-131.500,-95.500,-107.000,-78.500
0.030,-133.500,-97.500,-110.000,-82.000
0.031,-135.500,-100.500,-114.000,-86.500
0.032,-138.000,-103.500,-118.000,-92.000
0.033,-139.500,-106.000,-121.000,-96.500
0.034,-140.000,-107.000,-123.000,-100.000
0.035,-140.000,-107.500,-124.500,-103.000
0.036,-139.500,-107.500,-125.000,-105.000
0.037,-139.000,-107.500,-125.000,-105.500
0.038,-138.500,-107.500,-124.500,-105.500
0.039,-137.500,-106.500,-123.500,-103.500
0.040,-137.000,-105.500,-121.500,-100.500
0.041,-136.500,-104.000,-119.000,-96.500
0.042,-136.000,-103.000,-117.000,-92.500
0.043,-135.500,-101.500,-115.000,-89.000
0.044,-135.000,-101.000,-113.500,-86.000
0.045,-134.500,-100.000,-112.500,-83.500
0.046,-135.000,-100.000,-112.000,-82.500
0.047,-136.000,-101.000,-112.500,-82.500
0.048,-137.500,-102.500,-114.000,-84.500
0.049,-139.500,-104.500,-116.500,-87.000
0.050,-141.000,-106.000,-119.000,-90.500
0.051,-141.500,-107.000,-121.000,-93.500
0.052,-142.000,-108.000,-123.000,-97.000
0.053,-142.000,-109.000,-125.500,-101.000
0.054,-142.000,-110.000,-128.000,-104.500
0.055,-141.500,-111.000,-130.000,-108.000
0.056,-141.500,-111.000,-131.000,-109.500
0.057,-140.500,-110.500,-130.500,-109.500
0.058,-138.500,-109.000,-128.500,-107.500
0.059,-137.000,-107.500,-125.500,-104.000
0.060,-136.000,-106.000,-122.500,-100.500
0.061,-136.000,-105.000,-120.500,-97.500
0.062,-137.000,-105.000,-119.000,-94.500
0.063,-138.000,-105.000,-117.500,-91.500
0.064,-139.000,-104.500,-116.000,-88.500
0.065,-139.000,-104.000,-114.500,-86.000
0.066,-138.500,-102.500,-113.000,-83.500
0.067,-138.000,-101.500,-112.000,-82.000
0.068,-137.500,-101.000,-111.500,-81.000
0.069,-137.000,-100.500,-111.500,-81.500
0.070,-137.000,-101.000,-112.000,-83.000
0.071,-137.500,-102.000,-114.000,-86.000
0.072,-139.000,-104.000,-117.000,-90.500
0.073,-140.500,-106.500,-120.000,-95.500
0.074,-141.500,-108.000,-122.500,-99.500
0.075,-141.500,-109.000,-124.000,-102.500
0.076,-140.500,-109.000,-124.500,-104.500
