'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,56.000,140.500,85.000,85.500
0.001,55.000,140.000,85.500,86.500
0.002,52.500,138.000,84.500,86.000
0.003,49.500,135.500,82.500,84.000
0.004,47.000,133.000,80.000,81.500
0.005,45.000,130.500,77.500,79.000
0.006,43.500,128.500,74.500,76.500
0.007,42.000,126.500,72.000,73.500
0.008,41.000,124.500,69.000,70.000
0.009,40.000,122.000,66.000,66.500
0.010,39.500,120.500,64.000,64.000
0.011,39.500,119.500,62.500,61.500
0.012,40.000,119.000,62.000,60.500
0.013,41.000,119.000,62.000,60.500
0.014,41.500,119.000,63.000,61.000
0.015,42.500,120.000,64.500,63.000
0.016,44.000,121.500,67.000,65.500
0.017,45.000,123.500,70.000,69.500
0.018,46.500,125.000,73.000,73.000
0.019,47.000,127.000,76.000,77.000
0.020,47.500,128.500,79.000,80.000
0.021,48.500,129.500,81.000,83.000
0.022,49.000,130.500,82.500,85.000
0.023,49.000,130.500,83.000,86.000
0.024,48.500,130.000,82.500,86.000
0.025,48.000,129.500,81.500,85.000
0.026,47.000,128.000,79.500,82.500
0.027,46.000,126.000,77.000,79.500
0.028,45.000,124.000,74.500,76.000
0.029,44.500,122.500,71.500,72.500
0.030,44.000,120.500,69.000,69.000
0.031,43.000,118.500,66.500,65.500
0.032,42.000,116.500,64.500,62.500
0.033,40.500,114.000,62.500,60.000
0.034,39.500,112.000,61.000,58.000
0.035,38.000,110.500,60.500,57.000
0.036,37.000,109.500,60.500,57.500
0.037,36.500,109.500,62.000,59.500
0.038,37.000,110.500,64.000,62.000
0.039,37.500,112.000,67.000,65.500
0.040,38.500,113.500,69.500,69.500
0.041,39.500,115.000,72.000,72.500
0.042,40.000,116.000,73.500,74.500
0.043,40.000,116.000,74.000,76.000
0.044,40.000,115.500,74.000,76.500
0.045,39.500,115.000,73.000,76.000
0.046,39.000,114.000,71.500,74.000
0.047,38.000,112.000,69.500,71.500
0.048,36.500,110.000,66.500,68.000
0.049,35.500,108.000,64.000,64.500
0.050,35.000,106.500,62.000,61.500
0.051,34.500,105.000,60.500,59.000
0.052,34.000,104.000,59.000,56.500
0.053,33.500,102.500,58.000,55.000
0.054,33.000,101.500,57.500,54.500
0.055,33.000,101.000,57.500,54.500
0.056,33.000,101.000,59.000,56.000
0.057,34.000,102.000,61.000,58.000
0.058,34.500,103.000,63.000,61.000
0.059,35.000,104.000,65.500,64.000
0.060,35.000,104.500,67.000,66.500
0.061,34.500,105.000,68.500,68.500
0.062,34.500,105.500,69.500,69.500
0.063,34.500,105.500,70.000,70.500
0.064,34.500,106.000,70.500,70.500
0.065,34.500,106.000,70.500,70.000
0.066,35.000,106.000,69.500,68.500
0.067,34.500,105.000,68.000,66.500
0.068,34.500,104.000,66.500,64.000
0.069,34.000,102.500,64.500,61.000
0.070,34.500,101.500,62.500,59.000
0.071,35.000,101.000,61.500,57.000
0.072,35.500,100.000,60.500,55.500
0.073,36.000,99.500,59.500,54.000
0.074,36.500,99.000,60.000,54.000
0.075,38.000,100.000,61.500,55.500
0.076,39.500,101.500,64.000,58.500
0.077,40.500,103.500,67.000,62.000
0.078,41.000,104.500,69.500,65.000
0.079,40.500,105.000,71.500,67.500
0.080,39.000,104.500,72.000,69.000
0.081,38.000,104.000,72.500,70.000
0.082,36.500,103.000,72.500,70.000
0.083,36.000,102.500,72.000,70.000
0.084,35.500,102.000,71.000,69.500
0.085,35.000,101.000,70.500,68.500
0.086,34.500,100.500,69.000,67.000
0.087,34.000,100.000,67.500,65.000
0.088,34.500,99.500,66.500,63.500
0.089,35.500,99.500,65.500,62.000
0.090,36.500,99.500,65.000,60.500
0.091,37.000,99.500,64.500,59.500
0.092,37.500,99.000,64.000,58.500
0.093,37.500,98.500,63.500,57.000
0.094,37.500,98.000,63.000,56.500
0.095,38.000,97.500,63.500,57.000
0.096,38.000,98.000,64.500,58.000
0.097,38.000,98.000,65.500,59.500
0.098,38.000,98.000,66.500,61.000
0.099,37.000,97.500,67.000,62.500
0.100,36.500,97.500,68.000,63.500
0.101,35.500,97.500,68.500,65.000
0.102,34.500,97.500,69.000,66.000
0.103,34.000,97.000,69.500,67.000
0.104,34.000,97.000,70.000,67.500
0.105,34.000,97.500,70.500,67.500
0.106,34.500,97.500,70.500,67.500
0.107,34.500,97.500,70.500,66.500
0.108,34.000,96.500,69.000,64.500
0.109,33.500,95.000,66.500,61.500
0.110,32.000,93.000,64.000,58.000
0.111,31.000,91.500,62.000,55.000
0.112,30.500,90.000,60.500,53.000
0.113,31.000,89.000,59.500,52.000
0.114,31.500,89.000,60.000,52.000
0.115,32.000,89.000,60.500,52.500
0.116,33.000,90.000,62.000,54.500
0.117,33.500,90.500,64.000,56.500
0.118,33.500,91.000,65.500,58.500
0.119,33.500,91.000,66.500,60.000
0.120,33.000,91.000,67.000,61.500
0.121,33.000,91.000,67.500,62.500
0.122,33.500,91.000,68.000,63.500
0.123,34.500,91.500,68.000,64.000
0.124,35.000,92.000,68.500,63.500
0.125,36.000,92.500,68.000,63.000
0.126,36.500,92.500,68.000,62.500
0.127,37.000,92.500,67.500,61.500
0.128,38.000,92.500,67.000,60.500
0.129,39.000,93.000,67.000,59.500
0.130,40.000,93.000,66.500,59.000
0.131,41.500,93.500,67.000,58.500
0.132,42.500,94.000,67.000,58.500
0.133,44.000,94.500,68.000,58.500
0.134,44.500,95.000,68.500,59.000
0.135,45.000,95.500,70.000,60.500
0.136,45.500,96.500,72.000,62.500
0.137,46.000,98.000,74.000,65.500
0.138,46.000,99.000,76.500,69.000
0.139,46.500,100.500,79.000,72.000
0.140,46.000,101.000,81.000,74.500
0.141,45.500,101.500,82.500,76.500
0.142,45.000,101.500,83.000,77.500
0.143,44.000,101.000,82.500,77.500
0.144,43.000,100.000,82.000,76.500
0.145,42.000,98.500,80.000,74.500
0.146,40.500,96.500,77.500,71.000
0.147,38.500,94.000,74.000,67.000
0.148,36.000,90.500,70.000,62.500
0.149,34.000,87.500,66.500,58.000
0.150,32.500,85.000,63.000,54.000
0.151,32.000,83.000,60.500,51.000
0.152,32.000,82.000,59.000,49.000
0.153,31.500,80.500,58.000,47.500
0.154,31.500,80.000,58.000,47.000
0.155,32.000,80.000,58.500,48.000
0.156,33.000,81.000,60.500,50.000
0.157,34.000,83.000,63.000,53.000
0.158,35.500,85.000,66.000,57.000
0.159,37.500,87.500,70.000,61.500
0.160,39.000,90.000,74.000,66.000
0.161,41.000,92.500,77.500,70.000
0.162,43.000,95.000,81.000,73.000
0.163,44.500,97.000,83.000,75.500
0.164,44.500,97.000,83.500,76.000
0.165,44.000,96.000,82.000,74.500
0.166,42.000,94.000,79.500,72.000
0.167,40.500,91.500,76.000,68.500
0.168,39.500,89.500,73.000,64.500
0.169,38.000,87.000,70.000,60.500
0.170,37.500,85.000,67.500,57.000
0.171,37.000,83.500,65.500,54.000
0.172,37.000,82.500,64.000,52.000
0.173,37.500,82.000,63.500,51.000
0.174,38.500,82.000,64.000,51.000
0.175,39.500,82.500,65.000,51.500
0.176,40.000,83.000,66.000,53.500
0.177,40.500,83.500,68.000,55.500
0.178,40.500,84.500,70.000,58.500
0.179,40.500,85.500,72.000,62.000
0.180,41.000,86.500,74.000,65.000
0.181,41.000,87.500,76.000,67.500
0.182,41.000,88.500,77.500,70.000
0.183,41.000,89.000,78.500,71.000
0.184,41.000,89.500,79.000,72.000
0.185,41.000,89.000,79.000,71.500
0.186,40.500,88.000,77.500,70.000
0.187,40.000,87.000,76.000,67.500
0.188,40.000,85.500,74.000,65.000
0.189,39.500,84.000,71.500,62.000
0.190,38.500,82.500,69.000,59.000
0.191,37.500,80.500,66.000,55.500
0.192,36.500,78.500,64.000,52.500
0.193,36.000,77.000,62.500,50.500
0.194,36.000,76.500,62.500,49.500
0.195,36.500,76.500,63.000,50.000
0.196,37.000,77.000,65.000,51.500
0.197,38.500,78.500,67.000,54.500
0.198,39.500,80.000,69.500,57.500
0.199,40.000,81.500,72.000,61.000
0.200,40.500,82.500,74.000,64.000
0.201,40.000,83.000,75.500,66.000
0.202,39.500,83.500,76.500,67.500
0.203,39.500,83.500,77.000,68.500
0.204,39.500,84.000,77.000,68.500
0.205,39.500,83.500,77.000,68.000
0.206,39.500,83.500,76.000,66.500
0.207,40.000,83.000,75.000,65.000
0.208,41.000,83.500,74.000,64.000
0.209,42.500,84.000,74.000,63.000
0.210,44.500,85.000,73.500,62.000
0.211,46.000,85.500,73.500,61.000
0.212,47.500,85.500,73.000,60.500
0.213,48.500,85.500,73.500,60.000
0.214,49.000,86.000,74.500,60.500
0.215,49.500,86.500,76.000,61.500
0.216,50.000,87.000,78.000,63.500
0.217,50.500,88.000,80.500,66.000
0.218,50.500,89.000,83.000,69.000
0.219,50.500,90.000,85.000,72.000
0.220,50.500,90.500,86.500,75.000
0.221,50.000,91.000,87.500,76.500
0.222,50.000,91.000,88.000,78.000
0.223,50.000,91.500,88.500,78.500
0.224,50.000,92.000,89.000,79.000
0.225,50.500,92.500,89.000,79.000
0.226,51.000,92.500,89.000,78.500
0.227,52.000,93.000,88.500,78.000
0.228,53.500,93.500,88.500,77.000
0.229,55.500,94.000,88.500,76.500
0.230,57.000,94.500,88.500,75.500
0.231,58.500,95.000,88.000,74.500
0.232,59.500,95.000,88.000,73.500
0.233,60.500,95.500,88.500,73.000
0.234,61.500,95.500,89.000,73.000
0.235,62.500,96.000,90.000,74.000
0.236,63.000,97.000,91.000,75.500
0.237,63.500,98.000,93.000,78.000
0.238,65.000,99.500,96.000,81.500
0.239,66.500,102.000,99.500,86.000
0.240,68.500,105.000,103.500,91.000
0.241,70.000,107.500,107.000,95.000
0.242,71.500,109.500,109.000,98.000
0.243,71.500,110.000,110.000,99.000
0.244,71.000,109.500,110.000,99.000
0.245,70.500,108.500,108.500,98.000
0.246,69.500,107.000,107.000,96.000
0.247,69.000,106.000,105.000,94.000
0.248,68.500,105.000,103.500,91.500
0.249,68.500,104.500,102.000,89.500
0.250,69.000,104.000,101.000,87.500
0.251,70.000,104.000,100.000,86.000
0.252,71.000,104.000,100.000,85.000
0.253,72.500,104.500,100.500,85.000
0.254,74.000,105.000,102.000,85.500
0.255,75.000,105.500,103.000,87.000
0.256,75.000,106.000,104.500,88.500
0.257,75.000,106.000,105.500,90.500
0.258,75.000,106.500,106.500,92.500
0.259,74.500,107.000,108.000,95.000
0.260,74.500,107.500,109.500,97.500
0.261,75.000,108.500,111.500,100.000
0.262,76.000,110.000,113.000,102.000
0.263,76.500,110.500,114.000,103.000
0.264,76.500,110.500,114.000,103.000
0.265,76.000,110.000,112.500,101.500
0.266,74.500,108.000,110.000,99.000
0.267,72.500,105.500,106.500,95.000
0.268,70.500,102.500,103.000,90.500
0.269,69.000,99.500,99.500,86.000
0.270,68.000,97.500,96.500,82.500
0.271,67.500,96.000,94.500,79.500
0.272,67.500,95.000,93.000,77.500
0.273,68.000,95.000,93.000,76.500
0.274,69.000,95.000,93.500,76.500
0.275,70.000,95.500,94.500,77.500
0.276,70.500,96.000,96.000,79.500
0.277,71.000,96.500,98.000,81.500
0.278,70.500,97.000,99.500,83.500
0.279,70.000,97.000,100.500,85.500
0.280,69.500,97.000,101.500,87.000
0.281,68.500,96.500,101.500,88.000
0.282,67.500,96.000,101.500,88.500
0.283,66.000,94.500,100.500,88.000
0.284,64.000,93.000,98.500,86.500
0.285,62.500,91.000,96.500,85.000
0.286,61.000,89.500,95.000,83.000
0.287,60.000,88.500,93.000,80.500
0.288,60.500,88.000,91.500,78.500
0.289,61.000,87.500,90.500,77.000
0.290,61.500,87.000,89.500,74.500
0.291,61.500,86.500,88.000,72.000
0.292,60.500,84.500,86.000,69.000
0.293,58.500,81.500,83.500,65.500
0.294,56.000,78.000,80.500,62.000
0.295,53.000,75.000,77.500,59.000
0.296,51.000,73.000,76.000,58.000
0.297,50.000,72.000,76.000,58.500
0.298,49.000,72.000,77.000,60.000
0.299,48.500,72.000,78.000,62.500
0.300,48.000,72.500,79.000,64.500
0.301,47.500,73.000,80.500,66.000
0.302,47.000,73.000,81.000,67.000
0.303,46.000,73.000,81.000,67.000
0.304,45.000,71.500,80.000,66.000
0.305,43.000,69.500,77.500,64.000
0.306,40.000,66.500,74.000,60.500
0.307,37.000,62.500,69.500,56.000
0.308,34.500,59.000,65.500,51.500
0.309,33.500,56.500,62.000,47.500
0.310,33.500,55.500,60.000,45.000
0.311,34.500,55.500,59.000,43.500
0.312,36.000,56.000,59.500,42.500
0.313,37.000,56.500,60.000,42.500
0.314,38.500,57.500,61.500,43.000
0.315,39.500,58.500,63.500,44.500
0.316,41.000,60.000,65.500,47.000
0.317,41.500,61.000,68.000,49.500
0.318,41.500,61.500,69.500,51.500
0.319,40.500,61.500,70.500,53.500
0.320,39.000,60.500,70.500,54.500
0.321,37.000,59.500,70.000,54.500
0.322,35.000,58.000,69.000,54.500
0.323,33.000,56.500,68.000,53.500
0.324,31.500,55.000,66.500,52.500
0.325,30.500,53.500,65.000,51.000
0.326,29.500,52.500,63.500,49.000
0.327,29.500,51.500,61.500,46.500
0.328,29.000,50.500,60.000,44.000
0.329,29.500,50.000,58.500,42.000
0.330,30.500,50.000,58.000,40.000
0.331,31.500,50.000,57.500,39.000
0.332,32.000,49.500,57.000,37.500
0.333,32.500,49.000,56.500,36.500
0.334,32.500,48.500,56.000,36.000
0.335,33.000,48.500,56.500,36.500
0.336,33.500,49.500,58.000,38.000
0.337,34.500,50.000,60.000,40.500
0.338,34.500,51.000,62.000,42.500
0.339,34.000,51.500,63.500,44.500
0.340,33.000,51.500,64.000,46.000
0.341,31.500,51.000,64.500,47.000
0.342,31.000,51.000,65.000,48.000
0.343,30.500,51.000,65.000,48.000
0.344,31.000,51.500,65.000,48.500
0.345,32.000,51.500,65.000,48.000
0.346,32.000,51.000,63.500,47.000
0.347,31.000,49.500,61.500,44.500
0.348,29.500,47.500,58.500,41.000
0.349,28.000,44.500,55.500,37.000
0.350,26.500,42.000,52.000,32.500
0.351,25.500,40.000,49.000,29.000
0.352,25.000,38.500,47.000,26.000
0.353,25.500,38.000,46.500,25.000
0.354,26.500,38.500,47.000,25.500
0.355,28.000,39.500,48.500,27.500
0.356,30.000,41.500,51.000,30.500
0.357,32.500,44.000,54.000,35.000
0.358,34.500,47.000,57.500,39.500
0.359,36.500,49.500,61.000,44.000
0.360,38.000,51.500,64.000,48.000
0.361,38.500,53.000,66.500,51.000
0.362,39.000,53.500,67.500,53.000
0.363,38.500,53.500,68.000,53.500
0.364,38.000,53.000,67.500,53.500
0.365,37.000,52.500,67.000,52.000
0.366,36.500,51.500,65.500,50.500
0.367,36.000,51.000,64.000,48.500
0.368,35.500,50.000,62.500,46.000
0.369,35.000,48.500,60.000,43.000
0.370,34.000,47.000,58.000,40.000
0.371,33.000,44.500,55.500,36.500
0.372,32.000,42.500,53.000,33.000
0.373,31.000,40.500,51.500,30.500
0.374,30.500,39.500,50.500,29.500
0.375,29.500,39.000,50.500,29.000
0.376,29.000,38.500,51.000,29.500
0.377,27.500,38.000,51.000,30.000
0.378,25.500,37.000,50.500,30.500
0.379,23.500,35.000,49.000,30.000
0.380,21.000,33.500,48.000,29.500
0.381,18.500,31.500,46.500,29.000
0.382,16.500,29.500,45.000,28.500
0.383,15.000,28.000,44.000,28.000
