'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,-12.000,-16.500,-8.500,-9.000
0.001,-12.000,-17.500,-8.500,-9.000
0.002,-12.000,-18.000,-8.500,-9.500
0.003,-11.500,-18.000,-8.500,-9.000
0.004,-12.000,-18.000,-8.500,-9.000
0.005,-12.000,-17.500,-8.500,-9.000
0.006,-12.000,-17.000,-9.000,-8.500
0.007,-11.500,-16.000,-9.000,-8.000
0.008,-12.000,-15.000,-9.000,-8.000
0.009,-12.000,-13.500,-9.000,-8.000
0.010,-12.000,-13.000,-8.500,-8.000
0.011,-11.500,-12.000,-8.000,-8.000
0.012,-11.500,-12.000,-7.500,-8.000
0.013,-11.500,-11.500,-7.000,-8.000
0.014,-11.500,-12.000,-6.500,-8.000
0.015,-11.500,-12.500,-6.000,-8.000
0.016,-11.500,-14.000,-6.000,-8.000
0.017,-11.500,-15.000,-6.000,-8.000
0.018,-12.000,-16.000,-6.500,-8.500
0.019,-12.000,-16.500,-7.000,-8.500
0.020,-12.000,-17.500,-8.000,-9.000
0.021,-12.000,-17.500,-8.500,-9.000
0.022,-12.500,-18.000,-9.500,-9.500
0.023,-13.000,-17.500,-9.500,-9.500
0.024,-13.000,-17.000,-10.000,-9.500
0.025,-13.000,-16.500,-10.000,-9.500
0.026,-13.000,-15.500,-10.000,-9.500
0.027,-13.000,-14.500,-9.000,-9.500
0.028,-13.000,-14.000,-8.500,-9.500
0.029,-13.000,-13.000,-8.000,-9.500
0.030,-13.000,-12.500,-7.000,-9.500
0.031,-12.500,-11.500,-6.000,-9.500
0.032,-13.000,-11.500,-5.500,-9.000
0.033,-12.500,-11.000,-5.000,-8.500
0.034,-12.500,-11.500,-5.000,-8.500
0.035,-12.500,-12.000,-5.500,-8.500
0.036,-12.500,-12.500,-6.000,-9.000
0.037,-12.500,-13.000,-7.000,-9.000
0.038,-12.500,-14.000,-8.000,-9.500
0.039,-12.000,-15.000,-8.500,-10.000
0.040,-12.000,-16.000,-9.500,-10.000
0.041,-11.500,-16.500,-10.500,-10.000
0.042,-12.000,-17.500,-11.000,-10.000
0.043,-11.500,-18.000,-11.500,-9.500
0.044,-12.000,-19.000,-12.000,-9.500
0.045,-12.000,-19.000,-12.000,-9.500
0.046,-12.500,-19.000,-12.000,-9.500
0.047,-12.500,-18.500,-11.500,-9.000
0.048,-12.500,-18.000,-11.000,-9.000
0.049,-12.500,-16.500,-10.000,-9.000
0.050,-12.500,-15.500,-9.500,-9.000
0.051,-12.500,-14.500,-9.000,-9.000
0.052,-12.500,-13.500,-8.500,-8.500
0.053,-12.500,-13.000,-8.000,-8.000
0.054,-12.500,-12.500,-8.000,-8.000
0.055,-12.500,-12.500,-8.000,-8.000
0.056,-12.500,-13.000,-8.500,-8.000
0.057,-12.500,-13.500,-8.500,-8.000
0.058,-12.500,-14.500,-9.500,-8.500
0.059,-12.500,-15.500,-10.000,-8.500
0.060,-12.500,-16.500,-10.500,-8.500
0.061,-12.000,-17.000,-11.000,-9.000
0.062,-12.000,-17.500,-11.500,-9.500
0.063,-12.000,-18.000,-11.500,-9.500
0.064,-12.000,-18.500,-12.000,-10.000
0.065,-12.000,-18.500,-11.500,-10.000
0.066,-12.500,-18.500,-11.000,-10.000
0.067,-13.000,-18.000,-10.500,-10.000
0.068,-13.000,-18.000,-10.000,-9.500
0.069,-13.000,-17.000,-9.000,-9.500
0.070,-13.500,-16.500,-9.000,-9.500
0.071,-13.500,-16.000,-8.500,-9.000
0.072,-13.500,-15.500,-9.000,-9.500
0.073,-13.000,-15.000,-9.000,-9.500
0.074,-13.000,-15.500,-9.500,-10.000
0.075,-13.000,-15.500,-10.000,-10.000
0.076,-13.000,-16.500,-10.500,-10.000
0.077,-12.500,-17.500,-11.500,-10.000
0.078,-12.500,-18.500,-12.000,-10.500
0.079,-12.000,-19.500,-12.500,-10.500
0.080,-12.500,-20.000,-13.000,-11.000
0.081,-13.000,-20.500,-12.500,-11.000
0.082,-13.000,-21.000,-12.500,-11.500
0.083,-13.000,-21.000,-12.500,-11.000
0.084,-13.500,-21.500,-12.500,-11.500
0.085,-14.000,-22.000,-12.000,-11.500
0.086,-14.000,-22.000,-12.500,-12.000
0.087,-14.000,-21.000,-12.500,-12.000
0.088,-14.500,-20.500,-12.500,-12.000
0.089,-15.000,-19.000,-12.500,-12.000
0.090,-15.000,-18.000,-12.500,-12.500
0.091,-15.000,-17.000,-12.000,-12.500
0.092,-15.000,-16.000,-12.000,-13.000
0.093,-15.000,-15.000,-12.000,-13.000
0.094,-15.000,-15.000,-12.500,-13.500
0.095,-14.500,-15.500,-13.000,-13.500
0.096,-14.500,-16.500,-14.000,-14.000
0.097,-14.000,-17.500,-15.000,-14.000
0.098,-14.000,-19.000,-15.500,-14.500
0.099,-14.000,-20.000,-16.000,-15.000
0.100,-14.000,-21.500,-17.000,-15.500
0.101,-14.000,-22.000,-17.500,-15.500
0.102,-14.500,-23.000,-18.000,-16.000
0.103,-14.500,-23.500,-18.000,-16.000
0.104,-15.000,-24.500,-18.500,-16.500
0.105,-15.500,-24.500,-18.500,-16.500
0.106,-15.500,-25.000,-19.000,-17.000
0.107,-15.500,-24.500,-18.500,-17.000
0.108,-16.000,-24.500,-18.500,-17.000
0.109,-16.000,-23.500,-18.000,-16.500
0.110,-16.000,-23.000,-18.000,-16.500
0.111,-16.000,-22.000,-17.500,-16.500
0.112,-16.500,-21.500,-17.500,-16.500
0.113,-16.000,-21.000,-18.000,-16.500
0.114,-16.000,-21.000,-18.500,-17.000
0.115,-15.500,-21.000,-19.000,-17.000
0.116,-15.500,-21.500,-19.500,-18.000
0.117,-15.500,-22.000,-20.500,-18.500
0.118,-15.500,-23.000,-21.500,-19.000
0.119,-15.500,-24.000,-22.500,-19.000
0.120,-15.500,-25.000,-23.000,-19.500
0.121,-15.500,-25.500,-23.500,-20.000
0.122,-16.000,-26.500,-24.000,-20.000
0.123,-16.000,-27.000,-24.000,-20.000
0.124,-16.500,-27.500,-24.000,-20.500
0.125,-16.500,-27.500,-24.000,-20.500
0.126,-16.500,-28.000,-24.500,-20.500
0.127,-16.500,-27.500,-24.000,-20.500
0.128,-17.000,-27.500,-23.500,-20.500
0.129,-17.000,-26.500,-23.000,-20.000
0.130,-17.000,-26.000,-22.500,-20.000
0.131,-17.000,-25.000,-21.500,-20.000
0.132,-17.500,-25.000,-21.000,-20.000
0.133,-17.500,-24.500,-21.000,-19.500
0.134,-17.500,-25.000,-21.500,-20.000
0.135,-17.500,-25.500,-22.000,-20.000
0.136,-17.000,-26.500,-23.000,-20.500
0.137,-17.000,-27.500,-23.500,-20.500
0.138,-17.000,-28.500,-24.500,-21.000
0.139,-17.000,-29.500,-25.000,-21.000
0.140,-17.000,-30.000,-26.000,-21.500
0.141,-16.500,-30.500,-26.500,-21.500
0.142,-17.000,-31.000,-27.000,-21.500
0.143,-17.000,-31.000,-27.000,-22.000
0.144,-17.000,-31.500,-27.000,-22.000
0.145,-17.000,-31.000,-27.000,-22.000
0.146,-17.000,-31.000,-27.000,-21.500
0.147,-17.000,-30.500,-26.500,-21.000
0.148,-17.500,-30.500,-26.500,-20.500
0.149,-17.500,-29.500,-26.000,-20.000
0.150,-18.000,-28.500,-25.500,-19.000
0.151,-18.000,-27.000,-25.000,-18.500
0.152,-18.000,-26.000,-25.000,-18.000
0.153,-17.500,-25.000,-24.000,-17.500
0.154,-17.500,-24.000,-23.500,-17.500
0.155,-17.000,-23.500,-23.000,-17.000
0.156,-17.000,-23.500,-22.500,-16.500
0.157,-16.500,-24.000,-21.500,-16.000
0.158,-16.000,-24.500,-21.500,-15.500
0.159,-15.500,-24.500,-21.000,-15.000
0.160,-15.500,-25.500,-21.000,-14.500
0.161,-15.000,-26.000,-20.500,-14.000
0.162,-15.000,-26.500,-20.500,-13.500
0.163,-15.000,-26.500,-20.000,-13.000
0.164,-15.000,-26.500,-20.000,-13.000
0.165,-14.500,-26.000,-19.000,-12.000
0.166,-14.500,-26.000,-18.500,-11.500
0.167,-14.500,-25.000,-18.000,-11.000
0.168,-14.500,-24.500,-17.500,-10.500
0.169,-14.500,-23.500,-16.500,-9.500
0.170,-15.000,-22.500,-15.500,-9.000
0.171,-14.500,-21.000,-14.500,-8.500
0.172,-14.500,-20.500,-13.500,-8.000
0.173,-14.500,-19.500,-12.500,-7.500
0.174,-14.500,-19.000,-11.500,-7.500
0.175,-14.500,-18.500,-11.000,-7.000
0.176,-14.500,-18.000,-10.500,-7.000
0.177,-14.000,-18.000,-10.500,-6.500
0.178,-14.000,-18.000,-11.000,-6.500
0.179,-13.500,-18.000,-11.500,-6.000
0.180,-13.500,-18.500,-12.500,-6.000
0.181,-13.000,-18.500,-12.500,-6.000
0.182,-13.000,-19.000,-12.500,-6.500
0.183,-12.500,-18.500,-12.000,-6.500
0.184,-13.000,-18.500,-12.000,-7.000
0.185,-13.000,-18.000,-11.000,-7.000
0.186,-13.000,-18.000,-10.000,-7.500
0.187,-13.000,-17.500,-9.000,-7.500
0.188,-13.500,-17.500,-8.500,-7.500
0.189,-13.500,-16.500,-8.000,-7.000
0.190,-13.500,-16.000,-8.000,-6.500
0.191,-13.500,-15.500,-8.000,-6.000
0.192,-14.000,-15.000,-8.500,-6.500
0.193,-13.500,-14.500,-9.000,-6.500
0.194,-13.500,-14.500,-9.000,-6.500
0.195,-13.500,-14.500,-9.000,-6.500
