'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,8.000,1.000,0.000,1.500
0.001,67.000,10.000,1.500,11.500
0.002,77.000,11.500,1.500,13.500
0.003,81.500,12.000,1.500,14.500
0.004,83.000,12.500,1.500,15.500
0.005,83.000,12.500,1.500,16.000
0.006,83.000,12.500,2.000,16.500
0.007,82.500,12.500,2.000,17.000
0.008,82.500,13.000,2.000,17.000
0.009,82.000,13.000,2.000,17.500
0.010,82.500,13.000,2.000,17.000
0.011,83.000,12.500,2.000,17.000
0.012,83.500,12.500,1.500,16.000
0.013,84.000,12.000,1.500,15.500
0.014,85.000,12.000,1.000,15.000
0.015,86.000,12.000,1.000,14.500
0.016,86.500,12.000,1.000,14.000
0.017,87.500,11.500,1.500,13.500
0.018,88.000,11.500,1.500,13.500
0.019,88.500,11.500,1.500,14.000
0.020,88.500,11.500,2.000,14.000
0.021,88.000,11.000,2.000,14.500
0.022,87.500,11.000,2.000,15.000
0.023,87.000,11.000,2.000,15.500
0.024,86.000,11.000,2.000,16.000
0.025,85.000,11.000,2.000,16.000
0.026,84.000,10.500,2.000,16.000
0.027,82.500,10.500,1.500,16.000
0.028,81.500,10.500,1.500,16.000
0.029,80.500,10.500,1.500,16.000
0.030,80.000,10.500,1.000,15.500
0.031,80.000,10.500,1.000,15.000
0.032,80.000,10.500,1.000,14.500
0.033,80.000,10.000,1.000,14.000
0.034,80.000,10.000,0.500,13.000
0.035,80.000,9.500,0.500,12.500
0.036,80.000,9.500,0.000,11.500
0.037,80.500,9.000,0.000,11.000
0.038,81.000,9.000,0.000,11.000
0.039,81.000,8.500,0.000,11.000
0.040,81.000,8.500,0.000,11.500
0.041,81.000,8.000,0.500,12.000
0.042,81.000,8.000,0.500,12.500
0.043,80.500,8.000,0.500,13.000
0.044,79.500,7.500,1.000,13.500
0.045,78.500,7.500,1.000,13.500
0.046,78.000,7.000,1.000,14.000
0.047,77.500,7.000,1.000,14.000
0.048,77.500,6.500,1.000,14.000
0.049,77.500,6.000,1.000,14.000
0.050,77.500,6.000,1.000,13.500
0.051,78.000,5.500,1.000,13.000
0.052,78.000,5.500,1.000,12.000
0.053,78.500,5.000,1.000,11.500
0.054,79.000,5.000,1.500,11.000
0.055,79.500,4.500,1.500,10.000
0.056,80.000,5.000,2.000,10.000
0.057,80.000,5.000,2.500,10.000
0.058,80.000,5.000,2.500,10.000
0.059,80.000,5.000,3.000,10.000
0.060,79.500,5.000,3.000,10.000
0.061,79.000,5.000,3.500,10.500
0.062,78.500,5.000,3.500,10.500
0.063,78.000,4.500,3.500,11.000
0.064,77.500,4.500,3.500,11.500
0.065,77.000,4.500,3.500,12.000
0.066,76.500,4.500,3.500,12.500
0.067,76.500,4.500,3.500,13.000
0.068,76.000,4.000,3.500,13.000
0.069,76.000,4.000,3.500,13.000
0.070,76.000,4.000,3.000,13.000
0.071,76.000,4.000,3.000,12.500
0.072,76.000,4.000,3.000,12.000
0.073,76.000,4.000,3.500,11.500
0.074,76.000,4.000,3.500,11.000
0.075,76.500,4.500,4.000,10.500
0.076,76.500,4.500,4.500,10.000
0.077,76.500,4.500,4.500,9.500
0.078,76.500,4.500,5.000,9.500
0.079,76.500,5.000,5.500,9.500
0.080,76.000,5.000,6.000,10.000
0.081,76.000,5.000,6.500,10.500
0.082,75.500,5.000,7.000,11.000
0.083,75.500,5.500,7.000,11.500
0.084,75.000,5.500,7.000,12.500
0.085,74.500,5.500,7.000,13.000
0.086,74.000,6.000,7.000,13.500
0.087,73.500,6.000,7.000,14.000
0.088,73.500,6.000,7.000,14.000
0.089,73.500,6.500,7.500,14.000
0.090,73.500,6.500,7.500,14.000
0.091,74.000,6.500,7.500,13.500
0.092,74.500,6.500,7.500,12.500
0.093,75.500,6.500,7.500,11.500
0.094,76.000,6.500,7.500,11.000
0.095,77.000,6.500,7.000,10.000
0.096,77.500,6.500,7.000,9.500
0.097,78.000,6.500,7.000,9.000
0.098,78.000,6.500,7.000,8.500
0.099,78.500,6.500,7.000,8.000
0.100,78.000,6.000,6.500,8.000
0.101,77.500,6.500,6.500,8.500
0.102,77.000,6.500,6.500,8.500
0.103,76.500,6.500,6.500,9.000
0.104,75.500,7.000,6.500,10.000
