'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,-22.000,4.500,24.500,3.000
0.001,-22.000,4.500,24.500,3.000
0.002,-22.000,5.000,24.500,2.500
0.003,-21.500,5.000,24.500,2.000
0.004,-21.500,5.000,24.500,2.000
0.005,-21.500,4.500,24.500,2.000
0.006,-21.000,4.000,24.500,2.000
0.007,-20.500,3.000,24.000,1.500
0.008,-20.500,2.500,24.000,2.000
0.009,-20.500,1.500,23.500,1.500
0.010,-20.500,1.000,23.000,1.500
0.011,-20.500,0.500,23.000,1.500
0.012,-20.500,0.500,23.000,1.500
0.013,-20.500,0.500,23.000,2.000
0.014,-21.000,0.500,23.000,2.000
0.015,-21.000,0.500,23.000,2.000
0.016,-21.000,1.500,23.500,2.500
0.017,-20.500,2.000,24.000,2.500
0.018,-21.000,3.000,24.000,3.000
0.019,-20.500,3.500,24.000,3.000
0.020,-21.000,4.500,24.500,3.500
0.021,-21.000,5.500,24.500,3.500
0.022,-21.000,6.000,24.500,3.500
0.023,-21.500,6.000,24.500,3.500
0.024,-21.500,6.000,24.500,3.500
0.025,-21.500,5.000,24.000,3.000
0.026,-21.500,4.500,24.000,3.000
0.027,-21.500,3.500,23.500,2.500
0.028,-21.000,3.000,23.500,2.500
0.029,-20.500,2.000,23.000,2.000
0.030,-20.500,1.500,23.000,2.000
0.031,-20.000,1.000,23.000,1.500
0.032,-20.000,0.500,23.000,1.500
0.033,-19.500,0.500,22.500,1.000
0.034,-20.000,0.500,23.000,1.000
0.035,-20.000,0.500,22.500,1.000
0.036,-20.000,1.000,23.000,1.500
0.037,-20.000,1.500,22.500,1.500
0.038,-20.500,2.000,23.000,1.500
0.039,-20.500,2.500,23.000,1.500
0.040,-21.000,4.000,23.000,2.000
0.041,-21.000,5.000,23.500,2.500
0.042,-21.000,5.500,24.000,3.000
0.043,-20.500,6.000,24.000,3.000
0.044,-20.500,6.000,24.500,3.500
0.045,-20.000,6.000,24.000,3.000
0.046,-20.000,5.500,24.000,3.000
0.047,-19.500,4.500,23.000,2.500
0.048,-19.500,3.500,23.000,2.000
0.049,-19.500,2.500,22.000,1.500
0.050,-20.000,1.500,22.000,1.000
0.051,-20.000,0.500,21.500,0.500
0.052,-20.000,0.000,21.000,0.000
0.053,-19.500,-0.500,21.000,0.000
0.054,-20.000,-0.500,21.000,-0.500
0.055,-20.000,0.000,21.000,-0.500
0.056,-20.000,0.500,21.000,-0.500
0.057,-20.500,0.500,21.500,-0.500
0.058,-21.000,1.500,21.500,-1.000
0.059,-21.500,2.000,21.500,-1.000
0.060,-22.000,2.500,21.500,-1.500
0.061,-22.000,2.500,21.500,-2.000
0.062,-22.500,2.500,21.000,-2.000
0.063,-22.500,2.500,20.500,-2.500
0.064,-22.500,2.000,20.000,-3.000
0.065,-22.000,1.500,19.500,-3.500
0.066,-22.000,1.000,19.000,-4.000
0.067,-22.000,0.000,18.500,-4.000
0.068,-22.000,-1.000,18.500,-4.500
0.069,-22.000,-2.000,18.000,-5.000
