'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,-3.000,3.000,66.500,68.500
0.001,-3.000,2.500,66.500,69.000
0.002,-3.000,2.500,66.500,69.000
0.003,-3.000,3.000,67.000,69.500
0.004,-3.000,3.000,67.000,70.000
0.005,-3.000,3.000,67.500,70.000
0.006,-2.500,3.000,67.500,70.500
0.007,-2.500,3.500,68.000,70.500
0.008,-2.500,3.500,68.000,70.500
0.009,-3.000,3.500,68.000,70.500
0.010,-3.500,3.500,68.000,70.500
0.011,-3.500,3.000,67.500,70.500
0.012,-4.000,2.500,67.500,70.500
0.013,-4.000,2.500,67.500,70.500
0.014,-4.000,2.500,67.500,70.500
0.015,-4.000,2.500,67.500,70.500
0.016,-4.000,2.500,67.500,70.000
0.017,-3.500,2.500,68.000,70.000
0.018,-3.500,3.000,68.000,70.500
0.019,-3.000,3.500,68.500,70.500
0.020,-3.000,4.000,68.500,71.000
0.021,-2.500,4.500,69.000,71.500
0.022,-2.500,4.500,69.000,72.000
0.023,-2.500,5.000,69.500,72.500
0.024,-2.500,5.000,70.000,73.000
0.025,-2.500,5.000,70.000,73.500
0.026,-2.500,5.000,70.500,74.000
0.027,-2.500,5.500,70.500,74.000
0.028,-2.500,5.500,70.500,74.500
0.029,-2.500,5.500,70.500,74.500
0.030,-3.000,5.500,70.000,74.000
0.031,-3.000,5.500,70.000,74.000
0.032,-3.500,5.500,69.500,74.000
0.033,-3.500,5.000,69.000,73.500
0.034,-4.000,5.000,69.000,73.500
0.035,-4.000,5.000,69.000,73.500
0.036,-4.500,4.500,69.000,73.500
0.037,-4.500,4.500,68.500,73.000
0.038,-5.000,4.500,68.500,73.000
0.039,-5.000,4.500,68.500,73.000
0.040,-5.000,4.500,69.000,73.000
0.041,-5.000,5.000,69.000,73.000
0.042,-5.000,5.500,69.000,73.000
0.043,-5.000,5.500,69.000,73.000
0.044,-4.500,6.000,69.500,73.000
0.045,-4.500,6.000,69.500,73.000
0.046,-4.500,6.000,69.500,73.500
0.047,-4.500,6.000,69.500,73.500
0.048,-4.500,6.000,70.000,74.000
0.049,-4.500,6.000,70.000,74.000
0.050,-4.500,6.000,70.000,74.000
0.051,-4.500,6.000,70.000,73.500
0.052,-4.500,6.000,70.000,73.500
0.053,-5.000,6.000,69.500,73.000
0.054,-5.000,6.000,69.500,73.000
0.055,-5.500,6.000,69.500,73.000
0.056,-6.000,6.000,69.500,73.000
0.057,-6.000,6.000,70.000,73.500
0.058,-6.000,6.000,70.000,73.500
0.059,-5.500,6.000,70.000,74.000
0.060,-5.500,6.000,70.500,74.000
0.061,-5.000,6.500,71.000,74.500
0.062,-5.000,7.000,71.000,74.500
0.063,-5.000,7.500,71.000,74.500
0.064,-4.500,7.500,71.000,74.500
0.065,-4.500,8.000,71.000,74.500
0.066,-4.500,8.000,71.000,74.500
0.067,-4.500,8.000,71.000,74.500
0.068,-5.000,8.000,71.000,74.500
0.069,-5.000,8.000,71.000,74.500
0.070,-5.500,8.000,71.000,74.500
0.071,-6.000,8.000,70.500,74.500
0.072,-6.000,7.500,70.500,74.000
0.073,-6.500,7.500,70.500,74.000
0.074,-6.500,7.500,70.500,73.500
0.075,-6.500,7.500,70.500,73.500
0.076,-6.500,7.500,70.000,73.000
0.077,-6.500,7.500,70.000,72.500
