'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,-77.000,-55.000,-87.000,-69.500
0.001,-75.500,-54.000,-85.500,-68.500
0.002,-73.000,-52.000,-83.000,-66.500
0.003,-70.500,-49.000,-79.500,-63.500
0.004,-68.000,-45.500,-76.000,-60.500
0.005,-66.000,-43.000,-73.000,-57.500
0.006,-65.000,-41.000,-71.000,-56.000
0.007,-65.500,-40.500,-70.000,-55.000
0.008,-66.500,-40.500,-70.000,-55.000
0.009,-66.500,-40.500,-69.500,-54.500
0.010,-66.000,-39.500,-68.500,-53.000
0.011,-64.500,-38.000,-66.000,-50.500
0.012,-62.500,-35.500,-64.000,-48.000
0.013,-60.500,-34.000,-62.000,-46.000
0.014,-59.000,-33.000,-61.000,-45.500
0.015,-58.500,-33.000,-61.000,-46.000
0.016,-58.500,-33.500,-61.500,-46.500
0.017,-58.500,-34.000,-62.000,-47.500
0.018,-58.500,-34.000,-63.000,-48.000
0.019,-57.500,-33.500,-63.000,-48.000
0.020,-56.000,-32.500,-62.000,-46.500
0.021,-53.000,-30.000,-59.500,-44.500
0.022,-49.500,-26.500,-56.500,-41.000
0.023,-46.000,-22.500,-52.500,-37.500
0.024,-43.500,-19.500,-49.500,-34.500
0.025,-42.500,-18.000,-48.000,-33.000
0.026,-44.000,-18.500,-48.500,-34.000
0.027,-47.500,-21.500,-50.500,-36.000
0.028,-51.500,-25.000,-54.000,-39.500
0.029,-55.000,-28.500,-57.500,-42.000
0.030,-58.000,-31.000,-60.000,-44.500
0.031,-60.000,-33.500,-62.000,-46.000
0.032,-62.000,-35.500,-64.000,-47.000
0.033,-63.500,-37.000,-65.500,-48.500
0.034,-65.000,-38.500,-67.000,-50.000
0.035,-66.000,-40.000,-68.500,-52.000
0.036,-67.500,-42.000,-70.500,-54.500
0.037,-69.000,-44.000,-73.000,-57.000
0.038,-70.000,-46.000,-75.000,-59.000
0.039,-70.000,-47.000,-76.500,-60.000
0.040,-69.000,-46.500,-76.500,-59.500
0.041,-66.500,-44.500,-74.500,-57.500
0.042,-63.000,-41.000,-71.000,-54.500
0.043,-59.000,-36.500,-67.000,-50.000
0.044,-55.000,-32.000,-62.500,-46.000
0.045,-53.000,-29.500,-59.500,-43.500
0.046,-53.000,-29.000,-58.500,-43.500
0.047,-55.500,-30.500,-60.000,-45.000
0.048,-58.500,-33.000,-62.500,-47.500
0.049,-62.000,-36.000,-65.500,-50.000
0.050,-65.000,-39.000,-68.000,-53.000
0.051,-67.500,-41.500,-70.500,-55.500
0.052,-70.500,-44.500,-73.500,-58.500
0.053,-73.000,-47.500,-76.500,-62.000
0.054,-76.000,-50.500,-80.000,-66.000
0.055,-79.500,-54.000,-84.000,-70.000
0.056,-82.500,-57.500,-88.000,-74.500
