'Elapsed time','AECG1','AECG2','AECG3','AECG4'
'seconds','uV','uV','uV','uV'
0.000,-1.000,-22.000,1.500,-14.500
0.001,-3.500,-22.500,1.000,-15.000
0.002,-6.000,-22.500,1.000,-15.500
0.003,-7.000,-23.000,0.500,-15.500
0.004,-6.500,-23.000,0.500,-15.500
0.005,-4.000,-23.000,0.500,-15.500
0.006,-1.500,-23.000,0.500,-15.500
0.007,1.000,-22.500,0.500,-15.500
0.008,2.000,-22.000,1.000,-15.500
0.009,2.000,-21.500,1.000,-15.000
0.010,0.500,-21.000,1.500,-14.500
0.011,-2.000,-20.000,2.000,-14.000
0.012,-4.500,-19.500,2.500,-13.500
0.013,-6.000,-19.000,3.000,-13.500
0.014,-6.500,-18.500,3.500,-13.000
0.015,-6.000,-18.500,3.500,-13.000
0.016,-5.000,-19.000,3.500,-13.000
0.017,-3.000,-19.000,3.000,-13.500
0.018,-1.500,-19.500,2.500,-14.000
0.019,0.500,-20.000,2.500,-14.500
0.020,2.500,-20.000,2.000,-15.000
0.021,5.500,-20.500,1.000,-16.000
0.022,9.000,-21.000,0.500,-16.500
0.023,11.500,-21.500,-0.500,-17.500
0.024,12.500,-21.500,-1.000,-18.000
0.025,12.500,-22.000,-1.500,-18.500
0.026,12.500,-22.000,-1.500,-18.500
0.027,11.500,-22.000,-1.500,-18.500
0.028,9.500,-22.000,-1.500,-18.500
0.029,7.000,-22.000,-1.500,-18.000
0.030,5.000,-22.000,-1.000,-18.000
0.031,4.000,-22.000,-1.000,-18.000
0.032,5.000,-21.500,-1.000,-17.500
0.033,6.000,-21.000,-0.500,-17.500
0.034,7.000,-21.000,0.000,-17.000
0.035,7.500,-20.500,0.500,-17.000
0.036,6.500,-20.000,0.500,-16.500
0.037,4.000,-19.500,1.000,-16.500
0.038,1.000,-19.000,1.500,-16.500
0.039,-1.500,-19.000,1.500,-16.500
0.040,-2.500,-19.000,1.500,-16.500
0.041,-2.500,-19.000,1.500,-16.500
0.042,-2.000,-19.500,1.000,-16.500
0.043,-2.500,-20.000,0.500,-17.000
0.044,-3.500,-20.500,0.000,-17.500
0.045,-4.500,-21.000,-0.500,-18.000
0.046,-5.500,-21.000,-0.500,-18.000
0.047,-6.000,-21.500,-1.000,-18.500
0.048,-5.500,-21.500,-1.000,-18.500
0.049,-4.500,-21.500,-1.000,-18.000
0.050,-3.500,-21.500,-0.500,-18.000
0.051,-3.000,-21.000,0.000,-17.500
0.052,-3.000,-21.000,0.500,-17.000
0.053,-2.500,-21.000,0.500,-17.000
0.054,-1.000,-20.500,1.000,-16.500
0.055,1.500,-20.500,1.000,-16.500
0.056,3.500,-20.500,1.000,-16.500
0.057,4.500,-21.000,1.000,-17.000
0.058,4.000,-21.500,1.000,-17.500
0.059,2.500,-21.500,0.500,-18.000
0.060,0.000,-21.500,0.000,-18.000
0.061,-1.500,-21.500,-0.500,-18.500
0.062,-2.000,-22.000,-1.000,-18.500
0.063,-1.500,-22.000,-1.000,-19.000
0.064,0.000,-22.500,-1.500,-19.000
0.065,1.500,-22.500,-1.500,-19.500
0.066,2.500,-23.000,-2.000,-19.500
0.067,3.000,-23.000,-2.000,-19.500
0.068,4.000,-22.500,-2.000,-19.500
0.069,5.000,-22.500,-2.000,-19.000
0.070,6.000,-22.500,-2.000,-18.500
0.071,8.500,-22.500,-2.000,-18.500
0.072,11.000,-23.000,-2.500,-18.500
0.073,13.500,-23.000,-3.000,-18.500
0.074,15.000,-23.500,-3.500,-18.500
0.075,15.000,-24.500,-4.000,-19.000
0.076,14.500,-25.500,-5.000,-19.500
0.077,14.500,-27.000,-6.000,-20.500
0.078,14.000,-28.000,-7.000,-21.500
0.079,12.500,-29.000,-7.500,-22.000
0.080,10.000,-30.000,-8.000,-22.500
0.081,7.500,-30.500,-8.000,-23.000
0.082,5.000,-30.000,-7.500,-23.000
0.083,3.500,-29.000,-7.000,-22.500
0.084,3.000,-27.500,-5.500,-21.500
0.085,2.500,-26.000,-4.500,-20.500
0.086,2.500,-24.000,-3.500,-19.500
0.087,3.000,-22.500,-2.000,-18.500
