filename,column_index,method,iteration,model,mse,mae,rmse
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.OOS.Holdout object at 0x78d8c096ba60>,0,Tree,1122.564393939394,20.017676767676768,33.50469211826
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.OOS.Holdout object at 0x78d8c096ba60>,0,ARMA,1097.670934695131,20.360957432267668,33.13111731733675
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.OOS.Repeated_Holdout object at 0x78d8c0814580>,0,Tree,197.82142857142858,8.396103896103897,14.064900588750302
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.OOS.Repeated_Holdout object at 0x78d8c0814580>,0,ARMA,4652.950871093763,64.06682949021943,68.2125418899909
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.OOS.Repeated_Holdout object at 0x78d8c0814580>,1,Tree,182.48013245033113,8.099337748344372,13.508520735089062
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.OOS.Repeated_Holdout object at 0x78d8c0814580>,1,ARMA,3291.395385322578,53.70979922096236,57.37068402348518
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.OOS.Repeated_Holdout object at 0x78d8c0814580>,2,Tree,99.71268656716418,5.7388059701492535,9.98562399488205
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.OOS.Repeated_Holdout object at 0x78d8c0814580>,2,ARMA,3463.344758490202,57.23887823412221,58.85018911176243
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.OOS.Repeated_Holdout object at 0x78d8c0814580>,3,Tree,115.63931297709924,5.675572519083969,10.753572103124581
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.OOS.Repeated_Holdout object at 0x78d8c0814580>,3,ARMA,2063.7972163275017,44.023004069188126,45.42903494822999
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Growing_Window object at 0x78d936832e90>,0,Tree,117.83076923076923,7.615384615384615,10.854988218822221
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Growing_Window object at 0x78d936832e90>,0,ARMA,113.7328950776616,6.727417005041998,10.664562582575133
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Growing_Window object at 0x78d936832e90>,1,Tree,81.03846153846153,6.3307692307692305,9.002136498546417
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Growing_Window object at 0x78d936832e90>,1,ARMA,46.00918436645331,4.871947397340123,6.783007029810106
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Growing_Window object at 0x78d936832e90>,2,Tree,1473.0326923076923,23.51153846153846,38.38010802886949
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Growing_Window object at 0x78d936832e90>,2,ARMA,1416.7399312599593,23.083824891269,37.639605886087054
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Growing_Window object at 0x78d936832e90>,3,Tree,128.62692307692308,6.053846153846154,11.34138100395728
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Growing_Window object at 0x78d936832e90>,3,ARMA,1550.8674322897443,38.10262228175885,39.381054230298915
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Growing_Window object at 0x78d8c08145b0>,0,Tree,86.16923076923077,6.907692307692308,9.282738322781203
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Growing_Window object at 0x78d8c08145b0>,0,ARMA,54.60638368861817,5.340352971929468,7.389613229974771
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Growing_Window object at 0x78d8c08145b0>,1,Tree,1043.3480769230769,20.58076923076923,32.30089901106588
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Growing_Window object at 0x78d8c08145b0>,1,ARMA,1439.7790288676679,23.411794343652307,37.94442026000223
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Growing_Window object at 0x78d8c08145b0>,2,Tree,125.47115384615384,6.180769230769231,11.201390710360648
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Growing_Window object at 0x78d8c08145b0>,2,ARMA,287.51015097247586,9.566579210959413,16.956124291018742
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Rolling_Window object at 0x78d8c08145e0>,0,Tree,114.3,7.407692307692308,10.691117808723277
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Rolling_Window object at 0x78d8c08145e0>,0,ARMA,113.7328950776616,6.727417005041998,10.664562582575133
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Rolling_Window object at 0x78d8c08145e0>,1,Tree,61.56923076923077,5.707692307692308,7.846606321794842
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Rolling_Window object at 0x78d8c08145e0>,1,ARMA,41.3304974757571,5.101348655158594,6.428879954996601
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Rolling_Window object at 0x78d8c08145e0>,2,Tree,1188.7153846153847,22.115384615384617,34.47775202381073
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Rolling_Window object at 0x78d8c08145e0>,2,ARMA,1408.6255543638647,22.95653114349952,37.531660692858566
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Rolling_Window object at 0x78d8c08145e0>,3,Tree,110.3,5.407692307692308,10.502380682492898
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Rolling_Window object at 0x78d8c08145e0>,3,ARMA,1359.85685682786,35.72748585878227,36.87623702098494
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Rolling_Window object at 0x78d8c0814610>,0,Tree,84.26923076923077,6.746153846153846,9.179827382322108
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Rolling_Window object at 0x78d8c0814610>,0,ARMA,54.60638368861817,5.340352971929468,7.389613229974771
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Rolling_Window object at 0x78d8c0814610>,1,Tree,576.5,15.884615384615385,24.01041440708594
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Rolling_Window object at 0x78d8c0814610>,1,ARMA,1291.2212243445967,22.671818557894525,35.93356681912605
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Rolling_Window object at 0x78d8c0814610>,2,Tree,124.98461538461538,6.523076923076923,11.179651845411618
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.prequential.Rolling_Window object at 0x78d8c0814610>,2,ARMA,291.48652994249755,9.703201222655021,17.072976598780237
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.CV.Block_CV object at 0x78d8c0814640>,0,Tree,25.5,4.1,5.049752469181039
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.CV.Block_CV object at 0x78d8c0814640>,0,ARMA,36.90290910300923,5.593245250984918,6.074776465270902
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.CV.Block_CV object at 0x78d8c0814640>,1,Tree,127.33440170940172,7.4141025641025635,11.284254592546276
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.CV.Block_CV object at 0x78d8c0814640>,1,ARMA,153.7871604693016,9.407494803137896,12.401095131854348
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.CV.Block_CV object at 0x78d8c0814640>,2,Tree,79.86153846153846,6.384615384615385,8.936528322650718
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.CV.Block_CV object at 0x78d8c0814640>,2,ARMA,52.14643605022918,5.494696187630885,7.221248925928892
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.CV.Block_CV object at 0x78d8c0814640>,3,Tree,652.9192307692308,16.192307692307693,25.55228425736593
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.CV.Block_CV object at 0x78d8c0814640>,3,ARMA,1372.2181364095704,22.784175408043385,37.043462802626465
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.CV.Block_CV object at 0x78d8c0814640>,4,Tree,128.48653846153846,6.003846153846154,11.335190270195664
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.CV.Block_CV object at 0x78d8c0814640>,4,ARMA,1550.8674322897443,38.10262228175885,39.381054230298915
datasets/processed_data/covid19_17052024.csv,0,<timecave.validation_methods.CV.AdaptedhvBlockCV object at 0x78d8c0814670>,0,Tree,32.58461538461538,4.292307692307692,5.7082935615309225
