From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-03-13 17:00:00,2023-03-13 18:00:00,17.0,36.5,0.95,8.6,4.33,54.1,3.43,0.31,72.12,0.2,1.1,0.22,0.27,0.2,20.75,0.55,53.75,117.0,,32.2,0.0,
2023-03-13 18:00:00,2023-03-13 19:00:00,20.0,51.75,1.05,12.43,6.47,68.97,3.35,0.4,46.73,0.23,1.25,0.22,0.28,0.27,32.25,0.2,186.5,42.75,,28.35,0.0,
2023-03-13 19:00:00,2023-03-13 20:00:00,38.0,99.5,1.7,30.0,16.3,110.1,3.62,0.97,14.2,0.38,1.95,0.23,0.3,0.17,43.5,0.2,281.0,36.25,,25.4,0.0,
2023-03-13 20:00:00,2023-03-13 21:00:00,67.5,181.25,3.6,38.35,22.35,96.8,6.7,1.14,14.32,0.82,4.33,0.6,0.7,0.25,40.0,0.48,283.25,36.75,,25.32,0.0,
2023-03-13 21:00:00,2023-03-13 22:00:00,80.25,166.75,1.6,31.3,16.95,91.05,5.7,1.03,15.87,1.15,5.43,0.35,0.5,0.25,43.25,0.2,260.75,36.0,,23.53,0.0,
2023-03-13 22:00:00,2023-03-13 23:00:00,74.5,126.0,1.2,26.35,14.0,85.17,4.0,0.79,26.23,1.17,5.2,,0.5,0.3,42.0,0.4,259.25,36.0,,23.28,0.0,
2023-03-13 23:00:00,2023-03-14 00:00:00,40.5,76.5,1.12,20.28,10.67,79.85,3.53,0.66,29.25,1.03,4.33,0.33,0.5,0.25,44.5,0.47,250.25,36.0,,22.15,0.0,
2023-03-14 00:00:00,2023-03-14 01:00:00,28.25,55.5,1.07,16.68,8.78,72.83,2.88,0.62,31.8,0.82,3.55,0.38,0.55,0.25,44.25,0.35,237.25,36.0,,21.43,0.0,
2023-03-14 01:00:00,2023-03-14 02:00:00,25.0,55.0,0.85,14.32,7.3,65.38,2.6,0.49,35.08,0.65,2.73,0.45,0.5,0.15,44.5,0.3,241.5,36.0,,20.88,0.0,
2023-03-14 02:00:00,2023-03-14 03:00:00,23.0,46.5,0.9,13.95,7.17,65.4,2.2,0.44,31.75,0.53,2.25,0.32,0.35,0.12,48.0,0.28,94.75,36.0,,19.7,0.0,
2023-03-14 03:00:00,2023-03-14 04:00:00,26.5,49.25,0.85,12.48,6.3,68.4,1.8,0.4,25.62,0.43,1.88,0.25,0.35,0.05,55.75,0.15,122.0,36.0,,17.93,0.0,
2023-03-14 04:00:00,2023-03-14 05:00:00,27.25,39.5,1.08,12.07,6.3,76.15,1.85,0.4,28.3,0.4,1.65,0.15,0.23,0.18,53.25,0.4,126.5,36.0,,18.18,0.0,
2023-03-14 05:00:00,2023-03-14 06:00:00,25.0,41.0,0.9,12.5,6.4,75.7,1.93,0.37,29.13,0.33,1.5,0.23,0.27,0.17,53.67,0.47,257.67,36.0,,18.17,0.0,
2023-03-14 06:00:00,2023-03-14 07:00:00,28.0,52.33,0.97,13.03,6.73,76.67,1.9,0.4,24.57,0.33,1.47,0.2,0.23,0.13,60.67,0.5,148.67,42.0,,16.4,0.0,
2023-03-14 07:00:00,2023-03-14 08:00:00,42.33,73.0,1.93,17.67,10.0,76.37,2.73,0.53,20.43,0.43,1.5,0.1,0.23,0.07,57.0,0.4,149.33,104.67,,20.57,0.0,
2023-03-14 08:00:00,2023-03-14 09:00:00,63.75,107.0,2.3,21.13,12.13,85.0,4.43,0.74,32.45,0.62,1.8,0.27,0.25,0.22,43.25,0.43,171.0,216.25,,25.68,0.0,
2023-03-14 09:00:00,2023-03-14 10:00:00,65.67,114.33,1.57,15.17,8.37,64.93,3.3,0.53,71.85,0.83,2.1,0.23,0.33,0.1,30.0,0.47,111.0,348.0,,29.83,0.0,
2023-03-14 10:00:00,2023-03-14 11:00:00,32.0,64.25,1.23,12.75,6.78,54.98,2.88,0.42,67.35,0.62,1.85,0.22,0.25,0.15,25.25,0.57,184.0,451.5,,32.27,0.0,
2023-03-14 11:00:00,2023-03-14 12:00:00,22.5,58.25,1.2,9.0,4.72,46.33,2.58,0.33,78.6,0.47,1.62,0.23,0.28,0.1,18.75,1.2,89.25,520.25,,32.95,0.0,
2023-03-14 12:00:00,2023-03-14 13:00:00,15.75,45.25,0.95,7.12,3.58,44.9,2.22,0.24,89.07,0.35,1.15,0.3,0.3,0.15,19.0,1.98,173.75,552.0,,32.67,0.0,
2023-03-14 13:00:00,2023-03-14 14:00:00,17.25,42.0,1.15,6.23,3.25,21.75,1.78,0.18,78.2,0.15,0.65,0.28,0.05,0.08,17.75,1.82,249.75,535.25,,33.02,0.0,
2023-03-14 14:00:00,2023-03-14 15:00:00,15.5,39.25,1.0,5.75,2.9,14.88,1.58,0.15,72.78,0.08,0.47,0.27,,,17.0,1.88,324.25,453.0,,33.35,0.0,
2023-03-14 15:00:00,2023-03-14 16:00:00,16.25,40.25,0.95,5.92,2.92,17.0,1.45,0.17,67.3,0.08,0.53,0.3,0.05,,16.25,1.33,305.5,272.75,,33.68,0.0,
2023-03-14 16:00:00,2023-03-14 17:00:00,13.5,40.75,0.72,6.72,3.17,31.82,1.7,0.24,64.95,0.08,0.7,0.22,0.12,,16.5,1.25,300.75,207.0,,33.53,0.0,
2023-03-14 17:00:00,2023-03-14 18:00:00,12.5,42.5,1.07,9.47,4.95,51.1,2.43,0.43,57.0,0.2,1.08,0.23,0.27,0.12,17.0,0.7,285.75,89.0,,33.12,0.0,
2023-03-14 18:00:00,2023-03-14 19:00:00,30.33,82.0,1.53,20.1,10.97,61.87,4.0,0.83,28.03,0.37,1.33,0.3,0.3,0.17,24.67,0.3,219.33,40.33,,29.67,0.0,
2023-03-14 19:00:00,2023-03-14 20:00:00,79.25,170.25,2.72,34.5,19.58,83.35,5.3,1.29,10.3,0.77,2.25,0.33,0.4,0.12,31.0,0.4,263.5,36.5,,27.45,0.0,
2023-03-14 20:00:00,2023-03-14 21:00:00,122.5,236.5,5.5,40.85,25.2,66.15,4.28,1.59,6.45,1.0,4.03,0.47,0.43,0.23,38.0,0.38,239.5,36.5,,25.02,0.0,
2023-03-14 21:00:00,2023-03-14 22:00:00,118.0,191.0,3.83,35.1,20.77,69.4,2.85,1.52,7.48,1.92,6.08,,0.5,0.17,42.0,0.25,158.5,36.25,,23.5,0.0,
2023-03-14 22:00:00,2023-03-14 23:00:00,102.25,154.25,1.93,28.67,15.8,84.17,2.67,1.23,13.53,1.98,6.0,0.1,0.65,0.23,39.25,0.3,128.25,36.0,,23.0,0.0,
2023-03-14 23:00:00,2023-03-15 00:00:00,76.5,110.5,1.2,23.9,12.68,83.9,2.33,1.01,15.72,1.67,4.97,0.15,0.6,0.12,41.0,0.38,285.5,36.0,,22.65,0.0,
2023-03-15 00:00:00,2023-03-15 01:00:00,50.75,86.75,1.07,16.95,8.88,83.78,2.05,0.83,19.73,1.32,3.92,0.22,0.38,0.15,43.75,0.4,157.75,36.0,,21.68,0.0,
2023-03-15 01:00:00,2023-03-15 02:00:00,38.25,65.5,1.2,17.27,9.17,84.83,1.88,0.81,12.57,1.08,3.33,0.28,0.45,0.17,49.5,0.4,155.0,36.0,,20.68,0.0,
2023-03-15 02:00:00,2023-03-15 03:00:00,41.25,64.5,1.17,15.55,8.2,83.23,1.92,0.71,15.25,0.88,2.65,0.33,0.35,0.12,49.75,0.28,211.25,36.0,,21.12,0.0,
2023-03-15 03:00:00,2023-03-15 04:00:00,37.5,55.0,1.1,13.45,7.05,79.02,1.85,0.66,13.62,0.7,2.17,0.25,0.32,0.08,53.0,0.25,140.25,36.0,,20.82,0.0,
2023-03-15 04:00:00,2023-03-15 05:00:00,34.0,50.5,1.15,12.82,6.78,91.1,1.72,0.6,13.48,0.6,1.95,0.22,0.25,0.1,55.25,0.23,208.5,36.0,,20.32,0.0,
2023-03-15 05:00:00,2023-03-15 06:00:00,32.33,54.0,1.1,12.67,6.63,89.4,1.73,0.5,16.73,0.43,1.63,0.1,0.17,0.03,52.67,0.23,196.0,36.0,,20.03,0.0,
2023-03-15 06:00:00,2023-03-15 07:00:00,41.75,63.25,1.23,14.43,7.65,103.45,1.92,0.56,19.62,0.43,1.88,0.05,0.15,0.05,48.25,0.5,209.0,39.75,,21.25,0.0,
2023-03-15 07:00:00,2023-03-15 08:00:00,55.33,101.67,1.67,17.73,9.8,98.63,2.3,0.59,14.47,0.53,2.07,0.07,0.17,0.03,52.67,0.33,160.0,78.33,,22.7,0.0,
2023-03-15 08:00:00,2023-03-15 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-15 09:00:00,2023-03-15 10:00:00,67.0,131.0,1.9,16.7,9.5,81.2,6.7,0.79,36.2,0.8,2.3,0.4,0.5,0.1,47.0,0.6,6.0,168.0,,24.6,0.0,
2023-03-15 10:00:00,2023-03-15 11:00:00,64.25,126.5,1.45,15.07,8.18,70.05,9.32,0.73,45.67,0.9,2.12,0.42,0.38,0.05,39.75,0.53,176.25,279.5,,26.83,0.0,
2023-03-15 11:00:00,2023-03-15 12:00:00,51.33,106.67,1.27,14.2,7.57,85.93,11.77,0.64,52.9,0.85,2.0,0.3,0.45,0.25,33.5,0.45,338.0,402.5,,30.05,0.0,
2023-03-15 12:00:00,2023-03-15 13:00:00,44.75,85.0,1.1,12.03,6.3,85.62,6.13,0.5,56.02,0.67,1.95,0.4,0.5,0.2,23.25,0.97,45.0,400.5,,32.08,0.0,
2023-03-15 13:00:00,2023-03-15 14:00:00,23.25,51.25,1.25,7.48,4.0,29.32,2.1,0.26,60.42,0.33,1.25,0.7,0.12,0.12,20.5,1.15,55.75,332.0,,32.47,0.0,
2023-03-15 14:00:00,2023-03-15 15:00:00,15.67,41.67,1.0,8.63,4.43,84.4,2.7,0.36,61.93,0.33,1.13,0.27,0.23,0.07,19.0,1.37,29.33,291.33,,32.93,0.0,
2023-03-15 15:00:00,2023-03-15 16:00:00,26.0,45.0,0.93,8.8,4.43,84.37,2.37,0.39,61.03,0.3,1.3,0.3,0.27,0.17,21.33,1.03,150.0,192.0,,32.93,0.0,
2023-03-15 16:00:00,2023-03-15 17:00:00,16.25,55.5,0.9,9.55,4.82,74.2,2.38,0.39,58.85,0.2,1.23,0.3,0.2,0.27,23.67,2.33,188.0,61.0,,29.6,0.0,
2023-03-15 17:00:00,2023-03-15 18:00:00,25.33,87.0,1.23,8.77,4.67,57.03,2.1,0.38,58.97,0.2,1.3,0.3,0.3,0.27,24.0,1.63,261.0,60.33,,29.43,0.0,
2023-03-15 18:00:00,2023-03-15 19:00:00,23.33,66.33,1.1,10.63,5.57,57.97,2.27,0.41,55.37,0.3,1.53,0.3,0.33,0.33,25.67,0.93,236.33,38.67,,28.73,0.0,
2023-03-15 19:00:00,2023-03-15 20:00:00,27.0,59.5,1.27,10.38,5.55,57.05,2.02,0.39,55.25,0.38,1.75,0.33,0.4,0.25,26.75,1.25,299.75,37.0,,28.27,0.0,
2023-03-15 20:00:00,2023-03-15 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-15 21:00:00,2023-03-15 22:00:00,18.0,42.0,1.3,8.9,4.8,53.7,2.6,0.37,55.2,0.3,1.8,0.4,0.3,0.1,32.0,1.7,221.0,37.0,,27.0,0.0,
2023-03-15 22:00:00,2023-03-15 23:00:00,36.0,74.0,0.85,8.75,4.35,57.65,3.2,0.26,52.5,0.3,1.6,0.4,0.3,0.3,33.0,1.1,233.0,37.0,,26.15,0.0,
2023-03-15 23:00:00,2023-03-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 00:00:00,2023-03-16 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 01:00:00,2023-03-16 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-16 02:00:00,2023-03-16 03:00:00,,,,,,,,,,,,,,,,,,,,,,
