From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-02-01 15:00:00,2023-02-01 16:00:00,61.0,95.0,3.6,19.33,13.2,28.47,9.47,0.61,83.93,0.0,,,,,59.67,2.93,266.0,24.67,,22.87,0.0,
2023-02-01 16:00:00,2023-02-01 17:00:00,46.25,86.25,3.52,24.45,15.88,31.98,9.75,0.94,95.1,0.0,,,,,39.0,2.6,215.25,25.25,,22.92,0.0,
2023-02-01 17:00:00,2023-02-01 18:00:00,86.0,160.25,2.97,38.83,23.07,42.65,11.43,1.45,67.03,0.0,,,,,31.75,1.88,287.5,27.75,,22.4,0.0,
2023-02-01 18:00:00,2023-02-01 19:00:00,168.5,279.0,2.67,60.45,34.3,44.1,11.62,1.49,53.05,0.0,,,,,31.0,1.5,308.75,30.75,,21.73,0.0,
2023-02-01 19:00:00,2023-02-01 20:00:00,78.0,162.0,1.77,50.28,28.2,41.73,11.55,1.27,55.52,0.0,,,,,31.0,1.85,303.5,31.75,,21.23,0.0,
2023-02-01 20:00:00,2023-02-01 21:00:00,72.25,150.75,2.08,52.23,29.45,44.93,9.95,1.46,44.95,0.0,,,,,31.75,1.2,286.0,33.25,,20.8,0.0,
2023-02-01 21:00:00,2023-02-01 22:00:00,76.75,160.25,2.25,47.18,26.93,46.83,9.25,1.3,45.05,0.0,,,,,32.0,1.57,300.0,34.0,,20.4,0.0,
2023-02-01 22:00:00,2023-02-01 23:00:00,73.75,149.25,1.32,39.15,21.93,47.17,7.85,1.15,44.78,0.0,,,,,32.0,1.08,294.5,35.0,,20.1,0.0,
2023-02-01 23:00:00,2023-02-02 00:00:00,70.75,132.25,1.9,39.75,22.68,47.05,6.83,1.04,34.93,0.0,,,,,32.0,0.88,310.25,36.0,,19.78,0.0,
2023-02-02 00:00:00,2023-02-02 01:00:00,65.33,127.33,1.5,39.0,21.97,38.53,7.53,0.86,34.65,0.0,,,,,32.0,1.53,296.67,35.33,,19.63,0.0,
2023-02-02 01:00:00,2023-02-02 02:00:00,73.5,116.25,1.65,31.1,17.88,34.62,9.18,0.7,60.75,0.0,,,,,32.0,1.72,313.5,33.25,,19.6,0.0,
2023-02-02 02:00:00,2023-02-02 03:00:00,66.0,106.25,1.9,25.25,14.95,32.3,9.07,0.66,53.58,0.0,,,,,32.0,1.43,314.5,33.25,,19.35,0.0,
2023-02-02 03:00:00,2023-02-02 04:00:00,56.5,95.5,1.85,25.05,14.85,32.5,8.95,0.68,43.82,0.0,,,,,32.5,0.82,306.0,35.25,,18.95,0.0,
2023-02-02 04:00:00,2023-02-02 05:00:00,58.5,93.75,1.25,27.0,15.38,34.85,8.32,0.72,55.52,0.0,,,,,32.25,1.3,299.5,35.5,,18.88,0.0,
2023-02-02 05:00:00,2023-02-02 06:00:00,59.5,100.5,1.93,24.5,14.6,37.18,8.1,0.73,52.45,0.0,,,,,32.0,1.88,296.5,34.5,,18.85,0.0,
2023-02-02 06:00:00,2023-02-02 07:00:00,59.0,103.0,2.03,30.23,17.77,41.4,8.17,0.9,44.4,0.0,,,,,32.25,1.52,290.0,35.75,,18.48,0.0,
2023-02-02 07:00:00,2023-02-02 08:00:00,83.25,154.25,10.2,60.7,40.6,53.5,11.4,1.66,30.65,0.0,,,,,34.5,1.45,273.5,36.25,,18.53,0.0,
2023-02-02 08:00:00,2023-02-02 09:00:00,131.0,225.75,9.67,53.5,36.32,47.67,11.03,1.5,16.5,0.0,,,,,38.0,1.7,276.0,33.5,,19.48,0.0,
2023-02-02 09:00:00,2023-02-02 10:00:00,110.0,190.0,7.22,41.9,28.18,42.03,13.65,1.26,64.5,0.0,,,,,73.25,2.15,281.25,30.5,,20.68,0.0,
2023-02-02 10:00:00,2023-02-02 11:00:00,84.25,171.5,3.97,33.08,20.85,38.0,16.25,0.91,76.08,0.0,,,,,80.75,2.42,266.5,27.0,,21.85,0.0,
2023-02-02 11:00:00,2023-02-02 12:00:00,52.5,121.5,2.83,30.32,18.4,37.15,18.23,0.74,83.67,0.0,,,,,97.0,2.88,261.25,24.25,,22.42,0.0,
2023-02-02 12:00:00,2023-02-02 13:00:00,40.5,100.75,3.0,29.8,18.3,42.92,20.32,0.69,89.03,0.0,,,,,,2.92,215.25,23.0,,23.03,0.0,
2023-02-02 13:00:00,2023-02-02 14:00:00,39.5,89.0,3.12,37.05,22.25,54.75,29.55,0.7,95.95,0.0,,,,,94.0,2.5,194.25,21.5,,23.65,0.0,
2023-02-02 14:00:00,2023-02-02 15:00:00,41.5,91.25,3.08,40.2,23.88,58.55,30.5,0.76,102.1,0.0,,,,,79.0,2.02,247.5,22.0,,24.02,0.0,
