From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-03-13 16:00:00,2023-03-13 17:00:00,36.0,45.0,47.08,7.9,42.37,,,,,0.0,,,,,,,,,,,,
2023-03-13 17:00:00,2023-03-13 18:00:00,33.14,41.44,47.66,9.22,43.64,,,,,0.0,,,,,,,,,,,,
2023-03-13 18:00:00,2023-03-13 19:00:00,34.91,43.62,48.14,9.58,44.23,,,,,0.0,,,,,,,,,,,,
2023-03-13 19:00:00,2023-03-13 20:00:00,32.15,40.2,49.21,7.32,43.9,,,,,0.0,,,,,,,,,,,,
2023-03-13 20:00:00,2023-03-13 21:00:00,26.3,32.88,46.57,7.16,41.65,,,,,0.0,,,,,,,,,,,,
2023-03-13 21:00:00,2023-03-13 22:00:00,28.85,36.06,43.95,5.97,38.92,,,,,0.0,,,,,,,,,,,,
2023-03-13 22:00:00,2023-03-13 23:00:00,27.11,33.88,40.38,6.59,36.34,,,,,0.0,,,,,,,,,,,,
2023-03-13 23:00:00,2023-03-14 00:00:00,21.3,26.63,38.07,4.39,33.29,,,,,0.0,,,,,,,,,,,,
2023-03-14 00:00:00,2023-03-14 01:00:00,27.62,34.53,36.85,4.94,32.59,,,,,0.0,,,,,,,,,,,,
2023-03-14 01:00:00,2023-03-14 02:00:00,27.05,33.82,37.27,3.6,32.22,,,,,0.0,,,,,,,,,,,,
2023-03-14 02:00:00,2023-03-14 03:00:00,27.0,33.75,37.09,3.01,31.76,,,,,0.0,,,,,,,,,,,,
2023-03-14 03:00:00,2023-03-14 04:00:00,36.49,45.62,37.51,3.33,32.27,,,,,0.0,,,,,,,,,,,,
2023-03-14 04:00:00,2023-03-14 05:00:00,48.39,60.49,37.91,2.79,32.3,,,,,0.0,,,,,,,,,,,,
2023-03-14 05:00:00,2023-03-14 06:00:00,49.95,62.43,37.29,3.08,31.95,,,,,0.0,,,,,,,,,,,,
2023-03-14 06:00:00,2023-03-14 07:00:00,44.3,55.38,39.23,3.09,33.53,,,,,0.0,,,,,,,,,,,,
2023-03-14 07:00:00,2023-03-14 08:00:00,72.5,90.6,40.95,3.54,35.19,,,,,0.0,,,,,,,,,,,,
2023-03-14 08:00:00,2023-03-14 09:00:00,69.23,86.59,43.08,3.72,36.99,,,,,0.0,,,,,,,,,,,,
2023-03-14 09:00:00,2023-03-14 10:00:00,70.9,88.61,41.87,6.4,37.45,,,,,0.0,,,,,,,,,,,,
