From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-06-02 15:00:00,2022-06-02 16:00:00,50.9,169.0,6.62,9.86,20.07,1.45,7.14,0.54,5.25,,,,,,24.16,0.49,147.34,482.47,735.05,,42.83,0.0
2022-06-02 16:00:00,2022-06-02 17:00:00,58.8,175.53,6.79,11.08,21.38,2.06,9.55,0.54,5.21,,,,,,28.72,0.19,66.99,305.24,734.79,,42.08,0.0
2022-06-02 17:00:00,2022-06-02 18:00:00,73.3,196.0,7.21,14.54,25.48,4.41,8.99,0.56,5.04,,,,,,34.29,0.02,9.32,185.15,734.56,,39.72,0.0
2022-06-02 18:00:00,2022-06-02 19:00:00,70.6,192.83,7.86,20.16,32.04,5.39,6.43,0.65,5.05,,,,,,41.8,,,45.64,734.53,,36.15,0.0
2022-06-02 19:00:00,2022-06-02 20:00:00,71.2,229.82,9.15,18.54,32.39,6.26,6.19,0.72,5.22,,,,,,48.45,0.02,11.91,0.38,734.66,,32.7,0.0
2022-06-02 20:00:00,2022-06-02 21:00:00,82.3,263.3,6.23,16.61,26.05,10.36,5.1,0.79,5.25,,,,,,54.89,0.01,5.4,0.0,734.96,,30.82,0.0
2022-06-02 21:00:00,2022-06-02 22:00:00,106.6,264.88,6.98,18.51,29.06,10.34,4.33,0.92,5.48,,,,,,57.43,,5.4,0.0,735.03,,30.0,0.0
2022-06-02 22:00:00,2022-06-02 23:00:00,121.2,279.55,8.03,20.05,32.19,10.67,4.75,1.03,5.38,,,,,,54.84,,,0.0,734.92,,30.48,0.0
2022-06-02 23:00:00,2022-06-03 00:00:00,116.7,263.66,7.23,17.87,28.79,5.12,4.62,1.07,5.34,,,,,,51.49,0.1,113.42,0.0,734.86,,31.11,0.0
2022-06-03 00:00:00,2022-06-03 01:00:00,121.8,258.45,6.71,15.98,26.13,6.17,4.88,1.1,5.39,,,,,,51.08,0.33,233.98,0.0,734.88,,31.47,0.0
2022-06-03 01:00:00,2022-06-03 02:00:00,126.6,281.76,6.08,15.27,24.45,4.9,5.67,1.12,5.4,,,,,,49.16,0.48,232.04,0.0,734.68,,31.25,0.0
2022-06-03 02:00:00,2022-06-03 03:00:00,133.9,299.4,8.77,13.57,26.86,4.34,8.64,1.14,5.45,,,,,,52.42,0.18,225.21,0.0,734.44,,29.93,0.0
2022-06-03 03:00:00,2022-06-03 04:00:00,151.8,305.64,9.08,12.59,26.38,3.56,6.89,1.18,5.55,,,,,,50.84,0.59,257.41,0.0,734.33,,29.95,0.0
2022-06-03 04:00:00,2022-06-03 05:00:00,124.4,272.63,8.6,11.29,24.35,2.47,6.13,1.19,6.08,,,,,,53.37,0.2,117.56,0.0,734.54,,29.23,0.0
2022-06-03 05:00:00,2022-06-03 06:00:00,156.0,282.0,9.4,11.8,26.05,3.54,5.63,1.2,6.25,,,,,,62.54,0.01,12.79,9.61,734.81,,27.05,0.0
2022-06-03 06:00:00,2022-06-03 07:00:00,160.8,294.97,10.98,12.76,29.44,4.21,6.15,1.23,6.32,,,,,,58.14,0.06,60.9,86.59,735.1,,28.16,0.0
2022-06-03 07:00:00,2022-06-03 08:00:00,166.5,325.0,11.96,15.7,33.84,4.78,7.17,1.31,6.31,,,,,,43.43,0.38,241.23,278.22,735.5,,32.15,0.0
2022-06-03 08:00:00,2022-06-03 09:00:00,173.1,345.2,6.01,15.43,24.5,4.73,6.92,1.33,6.54,,,,,,33.92,0.64,269.38,506.54,735.69,,36.14,0.0
2022-06-03 09:00:00,2022-06-03 10:00:00,105.76,260.52,4.71,12.75,19.86,3.14,5.58,1.26,6.62,,,,,,23.71,0.5,229.31,709.61,735.76,,39.94,0.0
2022-06-03 10:00:00,2022-06-03 11:00:00,48.58,147.86,3.74,10.39,16.04,2.38,5.54,1.12,6.07,,,,,,21.05,0.71,240.16,805.36,735.92,,41.22,0.0
2022-06-03 11:00:00,2022-06-03 12:00:00,36.68,126.32,2.91,9.79,14.18,3.15,11.62,0.9,5.79,,,,,,19.29,0.86,237.08,823.68,735.87,,41.77,0.0
2022-06-03 12:00:00,2022-06-03 13:00:00,31.08,105.33,2.65,26.57,30.47,4.96,6.81,0.44,4.76,,,,,,18.81,0.87,227.56,800.04,735.74,,42.3,0.0
2022-06-03 13:00:00,2022-06-03 14:00:00,29.82,110.27,3.19,15.6,20.37,2.72,4.12,0.46,5.05,,,,,,15.12,1.34,253.85,822.84,735.35,,42.71,0.0
2022-06-03 14:00:00,2022-06-03 15:00:00,26.32,107.12,3.5,10.12,15.41,2.02,5.1,0.52,4.9,,,,,,14.55,1.34,255.69,766.92,734.84,,43.05,0.0
2022-06-03 15:00:00,2022-06-03 16:00:00,22.75,103.72,5.22,9.22,17.15,1.94,4.83,0.58,4.79,,,,,,13.98,0.91,237.73,534.83,734.39,,43.42,0.0
2022-06-03 16:00:00,2022-06-03 17:00:00,21.63,99.48,6.42,11.94,21.68,2.32,7.36,0.66,5.76,,,,,,19.35,0.21,57.23,340.5,733.87,,43.38,0.0
