From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-03-06 16:00:00,2023-03-06 17:00:00,8.0,76.0,0.6,6.8,4.1,16.7,0.3,0.19,72.7,0.2,0.7,0.2,0.2,0.3,33.0,3.7,301.0,47.0,,22.6,0.0,
2023-03-06 17:00:00,2023-03-06 18:00:00,12.0,177.75,0.85,11.0,6.53,16.3,0.45,0.31,72.97,0.23,0.7,0.23,0.23,0.25,25.25,2.42,217.5,63.0,,24.43,0.0,
2023-03-06 18:00:00,2023-03-06 19:00:00,20.75,316.25,1.57,26.4,15.33,17.23,0.9,0.5,52.03,0.4,3.02,0.6,0.97,0.82,26.5,1.1,205.25,37.25,,23.9,0.0,
2023-03-06 19:00:00,2023-03-06 20:00:00,22.0,78.5,1.77,16.07,9.97,18.1,2.37,0.33,52.8,0.47,2.25,0.72,0.8,0.68,50.0,1.27,87.75,35.0,,20.17,0.0,
2023-03-06 20:00:00,2023-03-06 21:00:00,25.75,54.0,1.07,13.77,8.2,17.07,2.03,0.32,49.67,0.35,1.55,0.45,0.45,0.45,59.0,1.23,299.75,35.0,,19.77,0.1,
2023-03-06 21:00:00,2023-03-06 22:00:00,15.25,36.5,0.88,13.9,8.1,19.5,2.27,0.41,45.1,0.35,1.1,0.3,0.3,0.28,65.75,1.1,211.5,35.25,,19.27,0.15,
2023-03-06 22:00:00,2023-03-06 23:00:00,25.5,36.75,0.95,16.43,9.5,23.98,1.88,0.51,43.53,0.43,1.38,0.33,0.38,0.35,70.0,2.2,212.0,35.0,,18.65,0.0,
2023-03-06 23:00:00,2023-03-07 00:00:00,36.5,42.0,0.8,8.62,5.22,25.38,1.12,0.36,54.45,0.35,0.82,0.22,0.22,0.22,83.75,2.62,191.0,35.0,,16.42,0.1,
2023-03-07 00:00:00,2023-03-07 01:00:00,18.25,31.5,0.85,6.52,4.15,28.05,0.75,0.32,59.55,0.22,0.57,0.2,0.2,0.17,86.0,2.88,194.5,35.0,,15.95,0.0,
2023-03-07 01:00:00,2023-03-07 02:00:00,12.5,21.25,0.9,5.68,3.75,30.43,0.8,0.28,62.3,0.2,0.47,0.1,0.1,0.12,74.25,2.4,182.25,35.0,,16.65,0.0,
2023-03-07 02:00:00,2023-03-07 03:00:00,14.0,16.33,0.62,5.42,3.4,28.55,0.62,0.21,70.53,0.12,0.35,0.1,0.1,0.12,64.25,1.7,214.75,34.0,,17.38,0.0,
2023-03-07 03:00:00,2023-03-07 04:00:00,7.0,9.0,0.62,7.78,4.67,26.95,0.5,0.22,62.08,0.12,0.35,0.1,0.1,0.08,64.0,0.68,136.5,34.0,,17.42,0.0,
2023-03-07 04:00:00,2023-03-07 05:00:00,8.0,10.5,0.65,9.03,5.3,25.72,0.57,0.23,55.08,0.17,0.53,0.12,0.1,0.17,62.5,1.05,165.75,33.75,,17.57,0.0,
2023-03-07 05:00:00,2023-03-07 06:00:00,9.75,14.75,0.78,7.67,4.75,25.7,0.45,0.21,47.55,0.12,0.45,0.1,0.1,0.1,70.25,1.53,100.25,34.0,,16.45,0.0,
2023-03-07 06:00:00,2023-03-07 07:00:00,8.75,17.0,1.0,12.12,7.25,27.08,0.57,0.27,43.15,0.2,0.5,0.12,0.1,0.1,71.0,1.25,205.5,35.5,,16.52,0.0,
2023-03-07 07:00:00,2023-03-07 08:00:00,10.0,22.25,1.28,14.28,8.6,27.65,0.72,0.33,40.88,0.2,0.65,0.15,0.17,0.2,71.75,1.0,207.75,70.25,,16.82,0.0,
2023-03-07 08:00:00,2023-03-07 09:00:00,14.75,31.5,1.65,14.5,9.07,27.7,0.8,0.34,48.7,0.23,0.75,0.17,0.2,0.2,64.25,1.23,202.5,161.25,,18.75,0.0,
2023-03-07 09:00:00,2023-03-07 10:00:00,13.5,35.75,1.8,11.68,7.67,27.5,1.27,0.32,62.7,0.25,0.85,0.2,0.23,0.23,54.0,1.4,189.25,295.5,,20.32,0.0,
2023-03-07 10:00:00,2023-03-07 11:00:00,10.75,34.25,1.58,9.92,6.57,26.27,1.12,0.26,76.9,0.25,0.88,0.18,0.25,0.25,44.5,1.48,194.75,338.75,,22.12,0.0,
2023-03-07 11:00:00,2023-03-07 12:00:00,7.5,25.75,1.35,10.12,6.48,25.82,0.97,0.3,81.9,0.25,0.92,0.2,0.22,0.22,37.75,1.62,185.75,462.75,,23.23,0.0,
2023-03-07 12:00:00,2023-03-07 13:00:00,5.5,16.25,1.03,8.68,5.48,23.75,0.72,0.24,85.25,0.2,0.8,0.2,0.22,0.22,30.5,1.28,250.5,480.0,,24.25,0.0,
2023-03-07 13:00:00,2023-03-07 14:00:00,4.25,8.25,0.75,6.75,4.2,20.1,0.42,0.2,84.6,0.18,0.53,0.12,0.18,0.17,26.5,1.18,156.75,451.25,,24.7,0.0,
2023-03-07 14:00:00,2023-03-07 15:00:00,6.75,9.75,0.88,7.62,4.78,19.25,0.72,0.27,87.78,0.15,0.65,0.15,0.17,0.2,27.0,1.15,161.75,377.0,,25.8,0.0,
2023-03-07 15:00:00,2023-03-07 16:00:00,10.0,13.0,0.73,7.17,4.4,19.3,0.78,0.28,92.22,0.18,1.32,0.4,0.28,0.27,26.75,1.08,158.25,306.5,,26.57,0.0,
2023-03-07 16:00:00,2023-03-07 17:00:00,8.0,16.25,0.77,8.8,5.3,18.62,0.77,0.29,88.83,0.15,0.95,0.95,0.67,0.55,26.25,0.75,93.75,149.5,,26.75,0.0,
2023-03-07 17:00:00,2023-03-07 18:00:00,8.5,22.0,1.0,10.98,6.62,18.73,0.98,0.33,80.12,0.2,2.2,1.0,0.55,0.43,29.0,1.07,43.75,78.5,,26.2,0.0,
2023-03-07 18:00:00,2023-03-07 19:00:00,12.0,34.75,1.12,15.23,9.0,20.0,1.25,0.43,66.6,0.25,3.78,3.48,1.75,1.33,35.25,0.7,81.75,35.75,,24.5,0.0,
2023-03-07 19:00:00,2023-03-07 20:00:00,16.75,49.25,1.07,18.87,10.9,21.43,0.97,0.46,58.67,0.4,2.17,1.43,0.98,0.75,37.25,0.45,79.5,34.25,,23.4,0.0,
2023-03-07 20:00:00,2023-03-07 21:00:00,16.0,53.5,0.9,21.5,12.2,20.6,1.8,0.53,53.4,0.4,2.3,1.0,0.8,0.67,39.25,0.6,141.25,34.25,,22.58,0.0,
2023-03-07 21:00:00,2023-03-07 22:00:00,17.75,55.0,0.78,16.05,9.15,19.82,4.9,0.38,56.33,0.4,1.98,0.68,0.6,0.53,44.25,0.45,170.0,34.0,,21.28,0.0,
2023-03-07 22:00:00,2023-03-07 23:00:00,24.0,50.5,0.73,14.02,8.02,19.57,3.25,0.45,56.05,0.4,1.7,0.53,0.45,0.38,49.75,0.47,114.5,34.0,,20.48,0.0,
2023-03-07 23:00:00,2023-03-08 00:00:00,28.5,50.25,0.6,12.75,7.28,21.05,2.95,0.46,53.3,0.4,1.6,0.5,0.47,0.43,55.25,0.42,149.75,33.75,,19.45,0.0,
2023-03-08 00:00:00,2023-03-08 01:00:00,25.25,44.25,0.58,10.68,6.17,21.95,2.38,0.37,49.52,0.35,1.18,0.3,0.3,0.3,58.75,0.43,126.0,33.25,,18.9,0.0,
2023-03-08 01:00:00,2023-03-08 02:00:00,21.75,41.75,0.73,14.55,8.33,23.35,2.23,0.38,36.52,0.3,1.17,0.3,0.3,0.3,61.0,0.3,257.5,34.0,,18.55,0.0,
2023-03-08 02:00:00,2023-03-08 03:00:00,24.0,42.33,0.67,11.63,6.73,24.23,2.47,0.32,48.23,0.3,1.1,0.27,0.3,0.3,61.0,0.57,223.67,34.0,,18.77,0.0,
2023-03-08 03:00:00,2023-03-08 04:00:00,22.75,34.25,0.4,8.12,4.62,24.52,2.67,0.27,57.3,0.3,0.8,0.2,0.22,0.22,66.0,1.8,99.75,34.0,,17.52,0.0,
2023-03-08 04:00:00,2023-03-08 05:00:00,16.75,34.5,0.7,8.82,5.25,24.62,2.48,0.28,43.75,0.3,0.6,0.2,0.15,0.2,73.0,1.7,13.75,34.0,,16.0,0.0,
2023-03-08 05:00:00,2023-03-08 06:00:00,23.5,39.0,0.6,9.95,5.78,25.67,2.38,0.3,35.3,0.3,0.77,0.17,0.12,0.2,77.0,0.55,45.75,34.0,,15.17,0.0,
2023-03-08 06:00:00,2023-03-08 07:00:00,28.5,41.5,0.57,8.88,5.22,26.23,2.45,0.36,45.85,0.32,0.82,0.2,0.2,0.2,75.0,1.1,95.25,36.75,,15.5,0.0,
2023-03-08 07:00:00,2023-03-08 08:00:00,30.5,49.0,1.08,10.35,6.4,27.45,2.72,0.41,42.22,0.4,0.83,0.2,0.2,0.2,71.5,1.18,339.5,86.25,,15.92,0.0,
2023-03-08 08:00:00,2023-03-08 09:00:00,33.5,57.0,1.0,9.12,5.65,26.52,4.05,0.35,53.65,0.33,0.67,0.2,0.18,0.17,58.25,1.85,338.75,193.75,,19.57,0.0,
2023-03-08 09:00:00,2023-03-08 10:00:00,19.25,39.75,1.1,8.97,5.65,25.28,6.42,0.31,61.6,0.3,0.55,0.15,0.1,0.2,46.25,2.97,345.5,302.0,,20.48,0.0,
2023-03-08 10:00:00,2023-03-08 11:00:00,13.5,32.5,1.75,11.68,7.65,23.5,8.5,0.28,68.08,0.25,0.5,0.15,0.1,0.12,40.75,2.6,266.0,358.5,,21.83,0.0,
2023-03-08 11:00:00,2023-03-08 12:00:00,9.5,33.25,2.33,15.55,10.18,23.7,7.72,0.28,74.55,0.2,0.62,0.15,0.15,0.2,36.75,1.4,77.75,453.5,,24.22,0.0,
