From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2022-10-26 15:00:00,2022-10-26 16:00:00,21.25,44.02,,,,,43.71,0.72,8.17,,,,,,21.9,1.0,108.64,0.0,999.25,33.71,,
2022-10-26 16:00:00,2022-10-26 17:00:00,22.17,46.02,,,,,43.46,0.74,8.17,,,,,,24.28,0.79,135.55,0.0,999.23,32.38,,
2022-10-26 17:00:00,2022-10-26 18:00:00,23.09,48.01,,,,,43.96,0.74,8.21,,,,,,26.83,0.76,88.18,0.0,999.68,29.46,,
2022-10-26 18:00:00,2022-10-26 19:00:00,23.54,49.0,,,,,44.98,0.75,8.45,,,,,,33.11,0.67,82.49,0.0,1000.39,27.36,,
2022-10-26 19:00:00,2022-10-26 20:00:00,23.56,49.05,,,,,44.09,0.74,8.2,,,,,,40.07,0.62,81.87,0.0,1001.34,26.03,,
2022-10-26 20:00:00,2022-10-26 21:00:00,25.89,54.11,,,,,43.98,0.76,8.17,,,,,,47.56,0.37,104.25,0.0,1002.18,24.75,,
2022-10-26 21:00:00,2022-10-26 22:00:00,31.78,66.91,,,,,44.12,0.76,8.13,,,,,,53.31,0.35,95.51,0.0,1002.72,23.8,,
2022-10-26 22:00:00,2022-10-26 23:00:00,27.23,57.04,,,,,44.12,0.76,8.09,,,,,,56.87,0.55,176.65,0.0,1002.7,23.46,,
2022-10-26 23:00:00,2022-10-27 00:00:00,29.02,60.88,,,,,43.66,0.76,7.92,,,,,,61.02,0.64,180.56,0.0,1002.4,23.03,,
2022-10-27 00:00:00,2022-10-27 01:00:00,22.63,47.03,,,,,43.91,0.75,8.08,,,,,,64.77,0.69,76.38,0.0,1001.91,22.51,,
2022-10-27 01:00:00,2022-10-27 02:00:00,24.9,51.97,,,,,44.16,0.75,8.31,,,,,,64.07,1.04,280.0,0.0,1001.25,22.76,,
2022-10-27 02:00:00,2022-10-27 03:00:00,22.61,46.98,,,,,44.32,0.75,8.3,,,,,,66.41,0.8,286.26,0.0,1000.63,22.31,,
2022-10-27 03:00:00,2022-10-27 04:00:00,21.32,44.12,,,,,44.21,0.75,8.13,,,,,,67.19,1.1,285.54,0.0,1000.25,21.85,,
2022-10-27 04:00:00,2022-10-27 05:00:00,30.83,64.93,,,,,44.19,0.75,8.29,,,,,,73.98,1.48,258.15,0.0,1000.28,21.08,,
2022-10-27 05:00:00,2022-10-27 06:00:00,25.4,53.05,,,,,44.5,0.74,8.28,,,,,,71.85,1.38,279.0,0.0,1000.84,21.26,,
2022-10-27 06:00:00,2022-10-27 07:00:00,27.74,58.13,,,,,44.24,0.76,8.6,,,,,,70.35,1.33,279.04,0.0,1001.56,21.83,,
2022-10-27 07:00:00,2022-10-27 08:00:00,34.52,72.91,,,,,44.16,0.77,8.43,,,,,,65.29,1.74,292.18,0.0,1002.25,23.26,,
2022-10-27 08:00:00,2022-10-27 09:00:00,29.97,62.97,,,,,43.97,0.77,8.32,,,,,,60.26,1.35,308.11,0.0,1003.06,24.73,,
2022-10-27 09:00:00,2022-10-27 10:00:00,28.59,59.98,,,,,43.92,0.78,8.36,,,,,,57.41,1.05,261.79,0.0,1003.5,26.49,,
2022-10-27 10:00:00,2022-10-27 11:00:00,27.68,58.01,,,,,43.51,0.76,8.37,,,,,,52.77,0.67,121.08,0.0,1003.3,27.74,,
2022-10-27 11:00:00,2022-10-27 12:00:00,28.15,59.02,,,,,44.33,0.75,8.41,,,,,,49.85,0.69,178.5,0.0,1002.18,28.83,,
2022-10-27 12:00:00,2022-10-27 13:00:00,29.03,60.95,,,,,44.06,0.75,8.57,,,,,,48.45,0.75,212.53,0.0,1000.83,30.86,,
2022-10-27 13:00:00,2022-10-27 14:00:00,24.4,50.88,,,,,44.21,0.74,8.12,,,,,,45.56,0.77,149.86,0.0,1000.02,31.96,,
2022-10-27 14:00:00,2022-10-27 15:00:00,17.59,36.07,,,,,44.52,0.75,8.19,,,,,,60.67,1.7,98.83,0.0,999.75,27.97,,
2022-10-27 15:00:00,2022-10-27 16:00:00,21.31,44.09,,,,,44.49,0.75,8.49,,,,,,68.56,0.7,97.52,0.0,999.41,26.52,,
2022-10-27 16:00:00,2022-10-27 17:00:00,29.02,60.94,,,,,44.16,0.76,8.11,,,,,,58.18,0.73,93.87,0.0,999.43,28.41,,
2022-10-27 17:00:00,2022-10-27 18:00:00,24.42,50.95,,,,,44.27,0.75,8.3,,,,,,64.37,0.44,87.63,0.0,999.66,27.28,,
2022-10-27 18:00:00,2022-10-27 19:00:00,20.37,42.07,,,,,44.48,0.78,8.46,,,,,,73.21,0.58,59.9,0.0,1000.24,26.04,,
2022-10-27 19:00:00,2022-10-27 20:00:00,25.81,53.97,,,,,44.49,0.79,8.46,,,,,,77.2,0.53,93.64,0.0,1000.82,25.51,,
2022-10-27 20:00:00,2022-10-27 21:00:00,23.1,48.05,,,,,44.38,0.78,8.3,,,,,,75.71,0.73,98.89,0.0,1001.52,25.79,,
2022-10-27 21:00:00,2022-10-27 22:00:00,25.73,53.83,,,,,44.2,0.76,8.46,,,,,,75.07,0.73,150.95,0.0,1001.88,25.89,,
