From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-02-28 16:00:00,2023-02-28 17:00:00,33.5,55.0,1.25,13.95,8.5,14.45,9.5,0.34,145.7,0.4,0.6,0.1,0.1,0.05,18.5,0.95,273.5,390.5,,33.05,0.0,
2023-02-28 17:00:00,2023-02-28 18:00:00,34.0,57.5,0.65,17.65,9.93,15.82,9.9,0.39,136.93,0.5,0.72,0.15,0.12,0.17,21.75,0.57,316.75,390.5,,32.15,0.0,
2023-02-28 18:00:00,2023-02-28 19:00:00,41.75,128.5,1.23,45.67,25.27,20.18,12.8,0.83,78.95,1.05,4.15,2.75,1.85,4.58,30.5,0.28,96.5,390.75,,29.38,0.0,
2023-02-28 19:00:00,2023-02-28 20:00:00,71.75,256.25,1.62,65.67,36.23,25.3,16.68,1.08,41.4,1.92,10.6,3.83,3.45,28.4,38.75,0.25,171.75,390.0,,27.23,0.0,
2023-02-28 20:00:00,2023-02-28 21:00:00,87.25,255.75,1.52,54.55,30.25,26.73,17.92,0.95,53.95,2.35,9.97,2.82,2.57,27.03,41.0,0.5,92.0,391.0,,26.62,0.0,
2023-02-28 21:00:00,2023-02-28 22:00:00,90.0,264.5,3.12,65.8,37.58,26.3,77.7,1.22,34.92,1.85,7.05,1.32,1.35,15.3,49.75,0.45,352.25,390.0,,24.5,0.0,
2023-02-28 22:00:00,2023-02-28 23:00:00,88.75,266.5,4.73,63.12,37.4,29.88,74.65,1.18,22.9,3.12,6.1,1.15,1.02,11.2,54.25,0.62,298.5,390.0,,23.28,0.0,
2023-02-28 23:00:00,2023-03-01 00:00:00,139.5,225.75,10.43,67.33,44.28,32.48,32.48,0.94,6.82,4.12,5.3,0.8,0.85,5.5,60.25,0.47,270.0,389.0,,22.07,0.0,
2023-03-01 00:00:00,2023-03-01 01:00:00,142.0,176.75,19.75,58.25,47.0,36.88,12.67,0.84,5.22,3.35,3.65,0.55,0.62,2.62,65.5,0.43,258.25,389.25,,21.2,0.0,
2023-03-01 01:00:00,2023-03-01 02:00:00,73.75,133.0,27.12,51.12,49.25,42.08,8.25,0.77,4.78,2.92,3.0,0.4,0.5,1.47,72.25,0.4,260.0,390.0,,20.23,0.0,
2023-03-01 02:00:00,2023-03-01 03:00:00,70.0,125.5,29.73,48.47,49.97,44.18,7.05,0.78,4.65,2.88,2.92,0.45,0.45,1.15,72.0,0.45,259.75,390.25,,19.77,0.0,
2023-03-01 03:00:00,2023-03-01 04:00:00,68.0,129.0,27.0,43.85,45.27,45.03,4.4,0.75,4.33,2.3,2.35,0.33,0.35,0.85,76.25,0.4,303.25,390.5,,18.93,0.0,
2023-03-01 04:00:00,2023-03-01 05:00:00,55.0,104.0,28.23,38.55,43.42,48.05,3.7,0.76,4.45,2.75,2.4,0.3,0.3,0.73,80.5,0.45,273.0,391.0,,18.18,0.0,
2023-03-01 05:00:00,2023-03-01 06:00:00,56.75,104.25,6.88,41.88,27.9,47.55,5.42,0.6,5.82,1.45,1.55,0.15,0.22,0.32,74.75,0.33,230.5,390.25,,17.88,0.0,
2023-03-01 06:00:00,2023-03-01 07:00:00,61.5,112.25,9.95,43.83,31.43,44.35,5.2,0.75,8.55,1.48,2.12,0.33,0.33,1.65,73.75,0.32,249.5,390.0,,17.8,0.0,
2023-03-01 07:00:00,2023-03-01 08:00:00,94.0,144.75,11.32,49.47,35.55,43.0,23.38,0.98,21.42,2.5,2.48,0.38,0.42,2.25,68.5,0.4,175.5,390.75,,19.07,0.0,
2023-03-01 08:00:00,2023-03-01 09:00:00,110.67,208.5,6.83,43.05,28.43,41.53,145.95,1.86,57.7,1.62,3.52,0.35,0.33,3.33,61.25,0.55,17.25,391.0,,21.9,0.0,
2023-03-01 09:00:00,2023-03-01 10:00:00,66.5,280.75,15.93,57.75,43.67,44.98,92.9,1.65,43.9,1.7,4.2,0.3,0.28,2.15,50.75,0.47,344.0,391.75,,25.82,0.0,
2023-03-01 10:00:00,2023-03-01 11:00:00,106.0,273.5,7.3,35.57,24.85,40.38,72.47,0.88,88.33,1.68,3.02,0.2,0.3,0.55,38.5,0.83,207.75,392.0,,29.12,0.0,
2023-03-01 11:00:00,2023-03-01 12:00:00,73.33,166.0,1.7,9.15,6.25,31.4,25.0,0.4,151.7,0.77,1.5,0.2,0.17,0.27,26.0,1.77,111.67,393.33,,32.03,0.0,
2023-03-01 12:00:00,2023-03-01 13:00:00,53.5,106.75,1.0,7.17,4.6,21.03,16.7,0.32,156.77,0.43,0.38,0.03,0.03,0.05,22.0,1.45,92.0,394.0,,33.3,0.0,
2023-03-01 13:00:00,2023-03-01 14:00:00,49.5,72.25,0.58,5.95,3.62,18.7,13.43,0.31,161.85,0.4,0.33,,,0.08,19.0,1.25,66.25,393.0,,34.15,0.0,
2023-03-01 14:00:00,2023-03-01 15:00:00,34.0,62.5,0.75,6.62,4.12,15.2,9.9,0.32,169.9,0.43,0.43,0.15,0.08,0.1,15.75,1.17,217.25,392.0,,34.6,0.0,
2023-03-01 15:00:00,2023-03-01 16:00:00,33.0,59.25,0.85,8.97,5.45,14.43,8.67,0.32,168.1,0.35,0.33,0.05,,,15.5,1.0,303.5,390.5,,34.33,0.0,
2023-03-01 16:00:00,2023-03-01 17:00:00,28.25,60.25,0.88,11.12,6.58,15.42,10.8,0.34,171.38,0.4,0.25,0.05,0.03,0.03,18.25,0.47,324.25,389.75,,34.17,0.0,
2023-03-01 17:00:00,2023-03-01 18:00:00,35.25,77.25,0.75,19.3,10.88,16.88,11.55,0.53,153.28,0.47,1.15,0.62,0.28,2.48,20.25,0.3,264.0,390.5,,33.08,0.0,
