From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2022-12-20 15:00:00,2022-12-20 16:00:00,60.0,69.12,301.34,64.68,279.37,,8.25,5.49,,,,,,,,2.51,185.18,166.57,998.82,28.17,,
2022-12-20 16:00:00,2022-12-20 17:00:00,57.58,78.66,230.95,55.53,217.29,0.24,0.14,5.1,,,,,,,,2.61,225.25,133.93,999.08,28.22,,
2022-12-20 17:00:00,2022-12-20 18:00:00,62.62,87.71,236.5,56.72,222.44,0.34,0.76,4.5,,,,,,,,2.02,274.06,7.71,999.86,27.24,,
2022-12-20 18:00:00,2022-12-20 19:00:00,65.61,96.19,237.49,47.15,218.17,0.06,0.1,5.44,,,,,,,,1.17,288.63,0.0,1000.54,25.9,,
2022-12-20 19:00:00,2022-12-20 20:00:00,72.76,100.0,235.84,37.68,211.78,0.28,,5.37,,,,,,,,1.05,309.08,0.0,1001.4,24.97,,
2022-12-20 20:00:00,2022-12-20 21:00:00,54.0,71.32,228.36,38.22,205.98,0.39,,4.81,,,,,,,,1.26,312.2,0.0,1002.21,24.36,,
2022-12-20 21:00:00,2022-12-20 22:00:00,51.77,76.89,220.63,34.32,197.63,0.34,,4.03,,,,,,,,1.5,307.06,0.0,1002.48,24.04,,
2022-12-20 22:00:00,2022-12-20 23:00:00,49.39,77.53,217.47,32.53,194.1,0.29,,5.63,,,,,,,,1.73,311.48,0.0,1002.4,23.87,,
2022-12-20 23:00:00,2022-12-21 00:00:00,57.06,69.19,216.74,36.71,195.74,0.21,,5.54,,,,,,,,2.11,314.76,0.0,1002.06,23.68,,
2022-12-21 00:00:00,2022-12-21 01:00:00,57.39,82.84,215.74,43.15,198.35,0.64,,4.68,,,,,,,,2.67,321.9,0.0,1001.62,23.48,,
2022-12-21 01:00:00,2022-12-21 02:00:00,52.18,87.19,203.53,38.2,185.79,0.4,,4.88,,,,,,,,3.33,325.12,0.0,1001.03,22.93,,
2022-12-21 02:00:00,2022-12-21 03:00:00,51.0,70.44,193.56,33.15,175.0,0.54,,4.46,,,,,,,,3.45,322.11,0.0,1000.33,22.35,,
2022-12-21 03:00:00,2022-12-21 04:00:00,53.42,60.54,189.1,27.81,168.53,0.42,,3.51,,,,,,,,3.18,318.26,0.0,1000.03,21.87,,
2022-12-21 04:00:00,2022-12-21 05:00:00,54.0,58.38,186.02,27.46,165.84,0.85,,3.64,,,,,,,,3.9,323.28,0.0,999.69,21.8,,
2022-12-21 05:00:00,2022-12-21 06:00:00,49.16,59.86,181.3,33.17,165.04,0.27,,2.91,,,,,,,,3.68,322.43,0.0,1000.07,22.06,,
2022-12-21 06:00:00,2022-12-21 07:00:00,52.84,61.0,177.41,32.63,161.59,0.51,,3.63,,,,,,,,3.46,322.27,0.72,1000.88,22.18,,
2022-12-21 07:00:00,2022-12-21 08:00:00,52.39,60.38,174.1,33.98,159.62,0.42,,3.1,,,,,,,,3.54,317.88,44.78,1001.91,22.56,,
2022-12-21 08:00:00,2022-12-21 09:00:00,48.76,57.52,169.0,32.46,154.68,0.41,,3.66,,,,,,,,4.13,321.78,253.25,1003.14,23.64,,
2022-12-21 09:00:00,2022-12-21 10:00:00,47.2,55.38,168.39,34.02,155.0,0.29,,3.74,,,,,,,,5.11,316.81,383.42,1003.6,25.63,,
2022-12-21 10:00:00,2022-12-21 11:00:00,49.42,59.95,178.26,37.89,165.08,0.31,,2.98,,,,,,,,5.11,301.69,422.38,1003.47,26.85,,
2022-12-21 11:00:00,2022-12-21 12:00:00,47.58,61.12,190.91,38.89,175.89,0.61,,5.07,,,,,,,,5.29,322.53,537.25,1002.65,27.88,,
2022-12-21 12:00:00,2022-12-21 13:00:00,43.78,56.91,198.97,37.39,181.65,0.89,,4.94,,,,,,,,5.73,301.84,513.48,1001.26,28.48,,
2022-12-21 13:00:00,2022-12-21 14:00:00,40.58,57.48,203.15,40.46,186.69,0.51,,4.11,,,,,,,,5.21,309.83,423.67,1000.0,28.69,,
2022-12-21 14:00:00,2022-12-21 15:00:00,39.19,62.09,200.64,37.96,183.31,0.81,,5.07,,,,,,,,5.26,330.23,426.36,999.42,28.83,,
2022-12-21 15:00:00,2022-12-21 16:00:00,42.23,54.71,199.92,37.81,182.65,0.4,,6.53,,,,,,,,4.54,297.27,239.81,999.26,28.61,,
2022-12-21 16:00:00,2022-12-21 17:00:00,35.77,52.69,196.31,42.3,182.1,0.23,,0.01,,,,,,,,3.52,276.88,129.18,999.63,28.26,,
2022-12-21 17:00:00,2022-12-21 18:00:00,38.84,53.14,198.16,45.62,185.38,0.43,,6.64,,,,,,,,3.02,304.1,43.39,1000.18,27.79,,
2022-12-21 18:00:00,2022-12-21 19:00:00,40.81,63.13,201.84,49.21,190.28,0.43,,5.65,,,,,,,,2.99,327.28,0.0,1000.81,26.93,,
2022-12-21 19:00:00,2022-12-21 20:00:00,49.03,74.92,204.7,47.41,191.64,0.42,,5.84,,,,,,,,2.66,324.32,0.0,1001.76,26.21,,
2022-12-21 20:00:00,2022-12-21 21:00:00,51.0,79.86,206.57,44.45,191.59,0.49,,0.02,,,,,,,,1.99,321.88,0.0,1002.69,25.61,,
2022-12-21 21:00:00,2022-12-21 22:00:00,63.1,89.75,205.35,39.5,187.96,0.2,,5.96,,,,,,,,2.79,319.71,0.0,1002.97,25.16,,
2022-12-21 22:00:00,2022-12-21 23:00:00,53.95,81.03,200.16,41.08,184.57,0.21,,6.51,,,,,,,,3.37,322.03,0.0,1002.74,24.86,,
2022-12-21 23:00:00,2022-12-22 00:00:00,47.77,70.14,192.36,39.97,177.66,0.48,,5.94,,,,,,,,3.2,278.52,0.0,1002.12,24.37,,
2022-12-22 00:00:00,2022-12-22 01:00:00,55.0,69.61,187.27,38.21,172.57,0.39,,6.53,,,,,,,,3.37,318.27,0.0,1001.89,23.93,,
2022-12-22 01:00:00,2022-12-22 02:00:00,58.61,67.53,184.36,29.14,165.39,0.78,,7.65,,,,,,,,2.81,313.39,0.0,1001.32,22.79,,
2022-12-22 02:00:00,2022-12-22 03:00:00,50.94,59.9,186.13,21.98,163.02,0.65,,6.73,,,,,,,,3.12,319.17,0.0,1000.48,22.18,,
2022-12-22 03:00:00,2022-12-22 04:00:00,53.82,60.92,182.49,24.39,161.34,0.45,,6.52,,,,,,,,3.77,325.2,0.0,1000.16,22.25,,
2022-12-22 04:00:00,2022-12-22 05:00:00,57.41,60.89,179.24,25.01,159.03,0.3,,2.48,,,,,,,,3.25,322.35,0.0,1000.42,21.99,,
2022-12-22 05:00:00,2022-12-22 06:00:00,57.19,60.86,175.37,22.86,154.74,0.32,,4.2,,,,,,,,2.84,317.06,0.0,1000.76,21.48,,
2022-12-22 06:00:00,2022-12-22 07:00:00,55.39,60.78,171.65,22.46,151.5,0.42,,4.37,,,,,,,,2.86,322.94,3.15,1001.49,21.31,,
2022-12-22 07:00:00,2022-12-22 08:00:00,56.07,60.0,165.7,23.85,147.4,0.49,,6.22,,,,,,,,3.33,323.99,74.18,1002.35,21.95,,
2022-12-22 08:00:00,2022-12-22 09:00:00,51.0,52.76,159.72,27.48,144.47,0.62,,7.78,,,,,,,,4.81,328.01,321.77,1002.89,24.02,,
2022-12-22 09:00:00,2022-12-22 10:00:00,47.8,53.22,157.69,36.33,147.53,0.28,,4.88,,,,,,,,5.77,302.78,513.34,1003.24,26.25,,
2022-12-22 10:00:00,2022-12-22 11:00:00,50.23,65.59,254.17,47.16,231.78,0.1,,3.93,,,,,,,,5.84,297.14,640.26,1002.97,27.56,,
2022-12-22 11:00:00,2022-12-22 12:00:00,43.77,73.0,390.34,54.56,346.39,,0.6,,,,,,,,,5.03,280.89,645.97,1002.27,28.58,,
2022-12-22 12:00:00,2022-12-22 13:00:00,43.61,68.67,435.56,64.12,385.71,,3.4,,,,,,,,,4.38,217.56,691.65,1000.86,29.27,,
2022-12-22 13:00:00,2022-12-22 14:00:00,44.0,66.0,,75.1,499.25,0.34,8.21,,,,,,,,,4.2,200.46,620.53,999.88,29.5,,
2022-12-22 14:00:00,2022-12-22 15:00:00,47.21,69.09,,67.73,473.08,,3.38,,,,,,,,,4.22,239.21,506.25,999.36,29.74,,
2022-12-22 15:00:00,2022-12-22 16:00:00,52.84,73.46,,66.64,463.41,,4.36,,,,,,,,,3.9,211.52,365.72,999.05,29.6,,
2022-12-22 16:00:00,2022-12-22 17:00:00,52.39,74.38,,70.8,483.2,0.4,5.58,,,,,,,,,3.24,229.32,157.31,999.38,29.1,,
2022-12-22 17:00:00,2022-12-22 18:00:00,53.61,77.71,,84.45,,3.37,12.36,,,,,,,,,2.19,316.56,24.03,999.99,28.04,,
2022-12-22 18:00:00,2022-12-22 19:00:00,58.02,88.66,485.21,63.76,444.67,,2.5,,,,,,,,,2.08,323.27,0.0,1000.79,26.87,,
2022-12-22 19:00:00,2022-12-22 20:00:00,75.88,104.52,493.06,66.47,438.23,,3.57,,,,,,,,,1.32,297.1,0.0,1001.79,25.78,,
2022-12-22 20:00:00,2022-12-22 21:00:00,79.19,112.84,,62.96,458.29,,4.62,,,,,,,,,1.43,308.93,0.0,1002.61,25.15,,
2022-12-22 21:00:00,2022-12-22 22:00:00,92.66,118.33,,56.21,466.82,,5.03,,,,,,,,,1.18,300.04,0.0,1003.1,24.34,,
2022-12-22 22:00:00,2022-12-22 23:00:00,83.95,121.0,,48.58,472.5,,5.34,,,,,,,,,1.81,298.32,0.0,1003.12,23.88,,
2022-12-22 23:00:00,2022-12-23 00:00:00,86.64,112.25,,46.67,474.88,,5.47,,,,,,,,,2.82,315.59,0.0,1002.81,23.07,,
2022-12-23 00:00:00,2022-12-23 01:00:00,79.97,100.12,,52.74,469.31,,5.04,,,,,,,,,2.76,324.37,0.0,1002.34,22.92,,
2022-12-23 01:00:00,2022-12-23 02:00:00,72.36,96.0,,53.59,458.95,,4.54,,,,,,,,,2.74,314.97,0.0,1001.92,23.03,,
2022-12-23 02:00:00,2022-12-23 03:00:00,78.26,95.39,,47.21,453.99,,4.19,,,,,,,,,2.52,310.95,0.0,1001.24,22.18,,
2022-12-23 03:00:00,2022-12-23 04:00:00,84.82,96.24,,44.01,449.72,,4.37,,,,,,,,,2.81,310.35,0.0,1000.69,21.71,,
